id,page_number,inferred_latitude,inferred_longitude,actual_latitude,actual_longitude,location,townships_ranges_sections,watersource_name,actual_county,inferred_county,dates_of_recording_raw,temporal_resolution,units_of_measurement,water_type,keyterms,id_page_number,latitude,longitude,water_type_clean,water_type_review,year_start,year_end,years_list,date_parse_status,date_parse_notes,needs_date_review,decade,lat_combined,lon_combined,lat_source_col,lon_source_col,coord_source,in_california
2987,104,48,-105.5,48,-105.5,Montana near Poplar River,"['', '', '']",Poplar River,Yellowstone County,,03/01/1912-06/20/1933,Monthly,Cubic Feet per Second (cfs),Stream Discharge,"['discharge', 'Poplar River']",2987_104,48,-105.5,Stream discharge,,1912,1933,[1912 1933],EXACT_RANGE,,FALSE,1910,48,-105.5,actual_latitude,actual_longitude,actual,FALSE
251,175,32.789,-110.855,,,"Near Duncan, Ariz., and below Blue Creek, near Virden, N. Mex.",[],Gila River,,"Pinal County, Arizona (near Duncan) and Luna County, New Mexico (below Blue Creek)",10/1932-09/1937,Monthly,"{'Discharge': 'second-feet', 'Runoff': ['Second-foot-days', 'Acre-feet']}",Stream Discharge,"['Discharge', 'Maximum', 'Minimum', 'Mean', 'Second-foot-days', 'Acre-feet']",251_175,32.789,-110.855,Stream discharge,,1932,1937,[1932 1937],EXACT_RANGE,,FALSE,1930,32.789,-110.855,inferred_latitude,inferred_longitude,inferred,FALSE
251,175,32.878,-108.966,,,"Near Duncan, Ariz., and below Blue Creek, near Virden, N. Mex.",[],Gila River,,"Pinal County, Arizona (near Duncan) and Luna County, New Mexico (below Blue Creek)",10/1932-09/1937,Monthly,"{'Discharge': 'second-feet', 'Runoff': ['Second-foot-days', 'Acre-feet']}",Stream Discharge,"['Discharge', 'Maximum', 'Minimum', 'Mean', 'Second-foot-days', 'Acre-feet']",251_175,32.878,-108.966,Stream discharge,,1932,1937,[1932 1937],EXACT_RANGE,,FALSE,1930,32.878,-108.966,inferred_latitude,inferred_longitude,inferred,FALSE
4537,334,,,42.56666667,-121.8666667,"near Chiloquin, Oreg.","['T. 35 S., R. 7 E., sec. 3']",Williamson River below Sprague River,,"Klamath County, Oregon",10/01/1936-09/30/1937,Daily,second-feet,Stream Discharge,"['Williamson River', 'Sprague River', 'Chiloquin', 'water-stage recorder', 'discharge']",4537_334,42.56666667,-121.8666667,Stream discharge,,1936,1937,[1936 1937],EXACT_RANGE,,FALSE,1930,42.56666667,-121.8666667,actual_latitude,actual_longitude,actual,FALSE
1553,274,42.2414,-121.8083,,,"near Chiloquin, Oregon",[],Williamson River below Sprague River,"Klamath County, Oregon","Klamath County, Oregon",10/30/1920-09/29/1921,"Daily measurements with dates ranging from Oct 30, 1920 to Sep 29, 1921","{'Gage_Height': 'Feet', 'Discharge': 'Second-feet'}",Stream Discharge,"['Discharge', 'Gage Height', 'Second-feet']",1553_274,42.2414,-121.8083,Stream discharge,,1920,1921,[1920 1921],EXACT_RANGE,,FALSE,1920,42.2414,-121.8083,inferred_latitude,inferred_longitude,inferred,FALSE
2447,135,39.3333,-108.5,,,"Grand Valley, Colo.",[],Parachute Creek,,"Mesa County, Colorado",1921-05/17 to 1954-09/08,Annual,"{'Gage_Height': 'feet', 'Discharge': 'cfs'}",Stream Discharge,"['Gage height', 'Discharge']",2447_135,39.3333,-108.5,Stream discharge,,1921,1954,[1921 1954],EXACT_RANGE,,FALSE,1920,39.3333,-108.5,inferred_latitude,inferred_longitude,inferred,FALSE
2447,135,,,39.4542,-108.3167,"near De Beque, Colo.","['secs. 10 and 15, T.7 S., R.98 W.']",Roan Creek,,"Mesa County, Colorado",1921-05 to 1926,Annual,"{'Gage_Height': 'feet', 'Discharge': 'cfs'}",Stream Discharge,"['Gage height', 'Discharge']",2447_135,39.4542,-108.3167,Stream discharge,,1921,1926,[1921 1926],EXACT_RANGE,,FALSE,1920,39.4542,-108.3167,actual_latitude,actual_longitude,actual,FALSE
2447,135,,,39.2389,-108.2667,"near Cameo, Colo.","['SW1SW1 sec.30, T.9 S., R.97 W.']",Colorado River,,"Mesa County, Colorado",1934-10/09 to 1958,Annual,"{'Gage_Height': 'feet', 'Discharge': 'cfs'}",Stream Discharge,"['Gage height', 'Discharge']",2447_135,39.2389,-108.2667,Stream discharge,,1934,1958,[1934 1958],EXACT_RANGE,,FALSE,1930,39.2389,-108.2667,actual_latitude,actual_longitude,actual,FALSE
383,279,,,42.8695,-121.7573,"Fort Klamath, Oregon",[],Wood River,"Klamath County, Oregon",,10/19/1917-09/30/1918,Daily,"{'Gage_Height': 'Feet', 'Discharge': 'Second-feet'}",Stream Discharge,"['Stage-discharge relation', 'Rating curve', 'Daily discharge']",383_279,42.8695,-121.7573,Stream discharge,,1917,1918,[1917 1918],EXACT_RANGE,,FALSE,1910,42.8695,-121.7573,actual_latitude,actual_longitude,actual,FALSE
614,453,43.2,-120.8,,,"in NW-SE1 sec. 20, 'T. 37 S., R. 10 E., 200 feet east of Red Top Road, Oreg.","['NW-SE1 sec. 20', 'T. 37 S.', 'R. 10 E.']","Anderson Creek, tributary to Swan Lake",,"Lake County, Oregon",03/30/1948-04/18/1948,Monthly,second-feet,Stream Discharge,"['Discharge', 'sec.-ft.']",614_453,43.2,-120.8,Stream discharge,,1948,1948,[1948],SINGLE_YEAR,,FALSE,1940,43.2,-120.8,inferred_latitude,inferred_longitude,inferred,FALSE
1276,39,40.0968,-106.0339,,,"Hot Sulphur Springs, Colo.",[],Colorado River at Hot Sulphur Springs,,"Grand County, Colorado",10/1922-09/1938,Monthly,"{'Discharge': 'second-feet', 'Runoff': {'Second-foot-days': 'second-feet days', 'Acre-feet': 'acre-feet'}}",Stream Discharge,"['Discharge', 'Second-feet', 'Runoff', 'Acre-feet']",1276_39,40.0968,-106.0339,Stream discharge,,1922,1938,[1922 1938],EXACT_RANGE,,FALSE,1920,40.0968,-106.0339,inferred_latitude,inferred_longitude,inferred,FALSE
724,694,,,42.084722,-122.072222,"Near Keno, Oreg.","['SE^SE sec 14, T.40 S., R.6 E.']",Klamath River below Big Bend powerplant,,"Josephine County, Oregon",01/01/1959-09/30/1960,Daily,cubic feet per second (cfs),Stream Discharge,"['Klamath River', 'discharge', 'cfs']",724_694,42.084722,-122.072222,Stream discharge,,1959,1960,[1959 1960],EXACT_RANGE,,FALSE,1950,42.084722,-122.072222,actual_latitude,actual_longitude,actual,FALSE
2447,299,39.8125,-110.25,39.8125,-110.25,"near Myton, Utah","['SE1 sec. 32, T.11 S, R.15 E.']",Minnie Maud Creek,,"Sevier County, Utah",07/01/1947-09/30/1955; since 1960,July 1947 to September 1955 (Recording); since 1960 (Crest-stage gage),"{'Gage_Height': 'feet', 'Discharge': 'cubic feet per second (cfs)'}",Stream Discharge,"['Peak flows', 'Stage-discharge relation', 'current-meter measurements']",2447_299,39.8125,-110.25,Stream discharge,,1947,1960,[1947 1955 1960],MULTI_YEARS_OR_RANGES,,FALSE,1940,39.8125,-110.25,actual_latitude,actual_longitude,actual,FALSE
2447,299,39.71666667,-111.3,39.71666667,-111.3,"near Scofield, Utah","['SW1 sec. 6, T.13 S., R.6 E.']",Gooseberry Creek,,"Emery County, Utah",10/01/1930-09/30/1931; 05/01/1940-09/30/1954,October 1930 to September 1931; May 1940 to September 1954 (Recording),"{'Gage_Height': 'feet', 'Discharge': 'cubic feet per second (cfs)'}",Stream Discharge,"['Transmountain diversion', 'Stage-discharge relation', 'current-meter measurements']",2447_299,39.71666667,-111.3,Stream discharge,,1930,1954,[1930 1931 1940 1954],MULTI_YEARS_OR_RANGES,,FALSE,1930,39.71666667,-111.3,actual_latitude,actual_longitude,actual,FALSE
3153,98,47.95,-116.05,,,"NW14 Selway River, E., 10 Lochsa R. N., with T. 34 Forest.","['NW14', 'Sec. 10']","Hot Springs, Stanley",,Idaho County,,,,Springs,"['Hot', 'Spring']",3153_98,47.95,-116.05,Springs,,,,,UNPARSED,,TRUE,,47.95,-116.05,inferred_latitude,inferred_longitude,inferred,FALSE
3153,98,47.95,-116.05,,,"junction 4, sec. National NW14 Selway above River, E., 5 R. 11 Creek Selway N., 32 Link with T. Forest.","['NW14', 'Sec. 4']","Hot Springs, Stuart",,Idaho County,,,,Springs,"['Hot', 'Spring']",3153_98,47.95,-116.05,Springs,,,,,UNPARSED,,TRUE,,47.95,-116.05,inferred_latitude,inferred_longitude,inferred,FALSE
3153,98,47.95,-116.05,,,"NE14 Selway E., 11 R. N., 31 Forest. T. 25, National sec.","['NE14', 'Sec. 31']","Hot Springs, Martin Creek",,Idaho County,,,,Springs,"['Hot', 'Creek']",3153_98,47.95,-116.05,Springs,,,,,UNPARSED,,TRUE,,47.95,-116.05,inferred_latitude,inferred_longitude,inferred,FALSE
3153,98,47.95,-116.05,,,"ranger River Red of northeast miles 10 E., 10 R. N., 28 Forest. T. 10, National sec.",['Sec. 10'],"Hot Springs, Red River",,Idaho County,,,,Springs,"['Hot', 'River']",3153_98,47.95,-116.05,Springs,,,,,UNPARSED,,TRUE,,47.95,-116.05,inferred_latitude,inferred_longitude,inferred,FALSE
3153,98,47.95,-116.05,,,,,"Hot Springs, Barht's",,Idaho County,,,,Springs,"['Hot', 'Spring']",3153_98,47.95,-116.05,Springs,,,,,UNPARSED,,TRUE,,47.95,-116.05,inferred_latitude,inferred_longitude,inferred,FALSE
3153,98,47.95,-116.05,,,"13, sec. National NW 1/4 Idaho Creek, E., 11 Springs R. N., Hot 25 of T.","['NW 1/4', 'Sec. 13']","Hot Springs, Riggins",,Idaho County,,,,Springs,"['Hot', 'Spring']",3153_98,47.95,-116.05,Springs,,,,,UNPARSED,,TRUE,,47.95,-116.05,inferred_latitude,inferred_longitude,inferred,FALSE
3153,98,47.95,-116.05,,,,,"Hot Springs, Burgdorf",,Idaho County,,,,Springs,"['Hot', 'Spring']",3153_98,47.95,-116.05,Springs,,,,,UNPARSED,,TRUE,,47.95,-116.05,inferred_latitude,inferred_longitude,inferred,FALSE
3153,98,47.95,-116.05,,,,,Sulphur Hot Yoghann Spring.,,Idaho County,,,,Springs,"['Sulphur', 'Hot', 'Spring']",3153_98,47.95,-116.05,Springs,,,,,UNPARSED,,TRUE,,47.95,-116.05,inferred_latitude,inferred_longitude,inferred,FALSE
1572,277,42.224,-121.733,,,"Oreg., Sec. 32, T. 38 S., R. 9 E.","['T. 38 S., R. 9 E., sec. 32']",Link River at Klamath Falls,Klamath,Klamath,05/01/1904-09/30/1927,Daily,second-feet,Stream Discharge,"['Link River', 'Keno Canal', 'discharge', 'second-feet']",1572_277,42.224,-121.733,Stream discharge,,1904,1927,[1904 1909 1927],MULTI_YEARS_OR_RANGES,,FALSE,1900,42.224,-121.733,inferred_latitude,inferred_longitude,inferred,FALSE
251,292,32.6,-110.8,,,"near Solomonsville, Ariz.",[],San Jose Canal,,"Pinal County, Arizona",10/01/1921-09/30/1926,Monthly,"{'Discharge': 'second-feet', 'Runoff': {'Second-foot-days': None, 'Acre-feet': None}}",Stream Discharge,"['Discharge', 'Mean', 'Maximum', 'Minimum']",251_292,32.6,-110.8,Stream discharge,,1921,1926,[1921 1926],EXACT_RANGE,,FALSE,1920,32.6,-110.8,inferred_latitude,inferred_longitude,inferred,FALSE
431,379,,,42.7349,-121.7372,"Klamath Falls, Oreg.",[],Link River at Klamath Falls,"Klamath County, Oregon",,10/01/1926-09/30/1927,Daily,second-feet,Stream Discharge,"['Discharge', 'second-feet', 'Link River', 'stream discharge']",431_379,42.7349,-121.7372,Stream discharge,,1926,1927,[1926 1927],EXACT_RANGE,,FALSE,1920,42.7349,-121.7372,actual_latitude,actual_longitude,actual,FALSE
1276,72,39.0983,-108.4651,,,"Near Palisade, Colorado",[],Colorado River,,Mesa County,10/01/1925-09/30/1930,Monthly,"{'Discharge': 'second-feet', 'Runoff': ['Second-foot-days', 'Acre-feet']}",Stream Discharge,"['Discharge', 'Runoff', 'Second-foot-days', 'Acre-feet']",1276_72,39.0983,-108.4651,Stream discharge,,1925,1930,[1925 1930],EXACT_RANGE,,FALSE,1920,39.0983,-108.4651,inferred_latitude,inferred_longitude,inferred,FALSE
53420,49,34.6664,-114.0718,,,"Yermo, CA",[],Nebo Well 1,San Bernardino County,,10/01/1964-10/31/1964,Annual (1964),"{'Chloride': 'mg/1', 'Dissolved_solids': 'mg/1', 'Specific_capacitance': '', 'Drawdown': 'feet', 'Discharge': 'gpm', 'Depth_below_land_surface_datum': 'feet'}",Groundwater,"['Chloride', 'Dissolved solids', 'Specific capacity', 'Drawdown', 'Discharge', 'Depth']",53420_49,34.6664,-114.0718,Groundwater,,1964,1964,[1964],SINGLE_YEAR,,FALSE,1960,34.6664,-114.0718,inferred_latitude,inferred_longitude,inferred,FALSE
53420,49,34.6664,-114.0718,,,"Yermo, CA",[],Nebo Well 2,San Bernardino County,,10/01/1964-10/31/1964,Annual (1964),"{'Chloride': 'mg/1', 'Dissolved_solids': 'mg/1', 'Specific_capacitance': '', 'Drawdown': 'feet', 'Discharge': 'gpm', 'Depth_below_land_surface_datum': 'feet'}",Groundwater,"['Chloride', 'Dissolved solids', 'Specific capacity', 'Drawdown', 'Discharge', 'Depth']",53420_49,34.6664,-114.0718,Groundwater,,1964,1964,[1964],SINGLE_YEAR,,FALSE,1960,34.6664,-114.0718,inferred_latitude,inferred_longitude,inferred,FALSE
53420,49,34.6664,-114.0718,,,"Yermo, CA",[],Nebo Well 3,San Bernardino County,,10/01/1964-10/31/1964,Annual (1964),"{'Chloride': 'mg/1', 'Dissolved_solids': 'mg/1', 'Specific_capacitance': '', 'Drawdown': 'feet', 'Discharge': 'gpm', 'Depth_below_land_surface_datum': 'feet'}",Groundwater,"['Chloride', 'Dissolved solids', 'Specific capacity', 'Drawdown', 'Discharge', 'Depth']",53420_49,34.6664,-114.0718,Groundwater,,1964,1964,[1964],SINGLE_YEAR,,FALSE,1960,34.6664,-114.0718,inferred_latitude,inferred_longitude,inferred,FALSE
53420,49,34.6664,-114.0718,,,"Yermo, CA",[],Nebo Well 4,San Bernardino County,,10/01/1964-10/31/1964,Annual (1964),"{'Chloride': 'mg/1', 'Dissolved_solids': 'mg/1', 'Specific_capacitance': '', 'Drawdown': 'feet', 'Discharge': 'gpm', 'Depth_below_land_surface_datum': 'feet'}",Groundwater,"['Chloride', 'Dissolved solids', 'Specific capacity', 'Drawdown', 'Discharge', 'Depth']",53420_49,34.6664,-114.0718,Groundwater,,1964,1964,[1964],SINGLE_YEAR,,FALSE,1960,34.6664,-114.0718,inferred_latitude,inferred_longitude,inferred,FALSE
25023,16,60.75,-147.9,,,"Prince William Sound, Alaska",[],Nellie Juan River,,"Chugach Census Area, Alaska",1966-04-01/1967-05-28,Hydrologic year,m (depth of water over the area),Stream Discharge,"['stream stage recorder', 'glacier runoff', 'basin area']",25023_16,60.75,-147.9,Stream discharge,,1966,1967,[1966 1967],EXACT_RANGE,,FALSE,1960,60.75,-147.9,inferred_latitude,inferred_longitude,inferred,FALSE
25023,16,61.2,-148.2,,,"Alaska Range, United States",[],South Cascade Glacier Basin,,"Prince William Sound, Alaska",1966/1967,Hydrologic year,"['mm', 'm (altitude)']",Precipitation,"['snow balance', 'stream discharge', 'precipitation gage']",25023_16,61.2,-148.2,Precipitation,,1966,1967,[1966 1967],EXACT_RANGE,,FALSE,1960,61.2,-148.2,inferred_latitude,inferred_longitude,inferred,FALSE
2913,208,40.7608,-111.891,,,"Near Salt Lake City, Utah",[],"Emigration Creek near Salt Lake City, Utah","Salt Lake County, Utah","Salt Lake County, Utah","1916-04-11, 1939-03-26",Yearly,"{'Discharge': 'cubic feet per second', 'Runoff': 'acre-feet'}",Stream Discharge,"['Discharge', 'Runoff', 'acre-feet']",2913_208,40.7608,-111.891,Stream discharge,,1916,1939,[1916 1939],EXACT_RANGE,,FALSE,1910,40.7608,-111.891,inferred_latitude,inferred_longitude,inferred,FALSE
2987,153,42.8587,-108.7792,,,"near Daniel, at Creek Horse Creek Cottonwood Creek",['[TRSS]'],Daniel Creek,,"Fremont County, Wyoming",1918-05-31 to 1936-06-25,"Calendar-day, Momentary","Second-feet per square mile, Second-feet",Stream Discharge,"['discharge', 'second-feet per square mile', 'Calendar-day']",2987_153,42.8587,-108.7792,Stream discharge,,1918,1936,[1918 1936],EXACT_RANGE,,FALSE,1910,42.8587,-108.7792,inferred_latitude,inferred_longitude,inferred,FALSE
2987,153,42.7667,-109.7671,,,near Big Fork East Newfork at Fork East East,['[TRSS]'],Big Fork,,"Sublette County, Wyoming",1917-06-19 to 1936-05-31,"Calendar-day, Momentary","Second-feet per square mile, Second-feet",Stream Discharge,"['discharge', 'second-feet per square mile', 'Calendar-day']",2987_153,42.7667,-109.7671,Stream discharge,,1917,1936,[1917 1936],EXACT_RANGE,,FALSE,1910,42.7667,-109.7671,inferred_latitude,inferred_longitude,inferred,FALSE
2987,153,42.8601,-109.7636,,,near Pinedale near Boulder Fremont at near Fork New Pine Creek Pine,['[TRSS]'],Pinedale Creek,,"Sublette County, Wyoming",1904-06-18 to 1918-08-01,"Calendar-day, Momentary","Second-feet per square mile, Second-feet",Stream Discharge,"['discharge', 'second-feet per square mile', 'Calendar-day']",2987_153,42.8601,-109.7636,Stream discharge,,1904,1918,[1904 1906 1918],MULTI_YEARS_OR_RANGES,,FALSE,1900,42.8601,-109.7636,inferred_latitude,inferred_longitude,inferred,FALSE
2987,153,42.8587,-108.7792,,,near Boulder near Pine Pole Fall Boulder at at Fork Creek Creek,['[TRSS]'],Boulder Creek,,"Fremont County, Wyoming",1904-06-24 to 1915-06-17,"Calendar-day, Momentary","Second-feet per square mile, Second-feet",Stream Discharge,"['discharge', 'second-feet per square mile', 'Calendar-day']",2987_153,42.8587,-108.7792,Stream discharge,,1904,1915,[1904 1906 1915],MULTI_YEARS_OR_RANGES,,FALSE,1900,42.8587,-108.7792,inferred_latitude,inferred_longitude,inferred,FALSE
199,76,,,38.811111,-109.293056,"Near Cisco, Utah",[],COLORADO RIVER MAIN STEM,"Grand County, Utah",,10/01/1965-03/31/1966,Daily measurements during the specified periods,"{'pH': '', 'Specific_Conductance_micromhos_at_25C': 'micro-mhos at 25°C', 'Sodium_Ad_Sorption_Ratio': '', 'Hardness_as_CaCO3_Non_Carbonate': 'mg/L', 'Hardness_as_CaCO3_Calcium_Magnesium': 'mg/L', 'Dissolved_Solids_Residue_at_180C_Tons_per_Day': 'tons per day', 'Dissolved_Solids_Residue_at_180C_Tons_per_Acre-Foot': 'tons per acre-foot', 'Dissolved_Solids_Residue_at_180C_Parts_per_Million': 'ppm', 'Nitrate_NO': 'mg/L', 'Chloride_Cl': 'mg/L', 'Sulfate_SO4': 'mg/L', 'Bicarbonate_HCO3': 'mg/L', 'Potassium_K': '', 'Sodium_Na': 'mg/L', 'Magnesium_Mg': 'mg/L', 'Calcium_Ca': 'mg/L', 'Silica_SiO2': 'mg/L', 'Mean_Discharge_cfs': 'cubic feet per second'}",Stream Discharge,"['chemical analyses', 'water temperatures', 'sediment records', 'discharged measurements']",199_76,38.811111,-109.293056,Stream discharge,,1965,1966,[1965 1966],EXACT_RANGE,,FALSE,1960,38.811111,-109.293056,actual_latitude,actual_longitude,actual,FALSE
2447,422,,,32.8408,-109.5214,"NW1 sec 7, T.7 S., R.28 E., 11 miles east of Safford, Graham County","['T.7 S., R.28 E., NW1 sec 7']",Gila River Basin Safford watershed W-I,"Graham County, Arizona",,10/07/1939-07/26/1957,6-hour intervals,"{'Gage_height': 'feet', 'Discharge': 'cfs'}",Stream Discharge,"['Gage height', 'Discharge', 'Peak stages']",2447_422,32.8408,-109.5214,Stream discharge,,1939,1957,[1939 1957],EXACT_RANGE,,FALSE,1930,32.8408,-109.5214,actual_latitude,actual_longitude,actual,FALSE
2447,422,,,31.9,-109.1667,"SWESE sec. 34, T.17 S., R. 31 E., at Portal ranger station, 4 miles southeast of Paradise","['T.17 S., R. 31 E., SWESE sec. 34']","Cave Creek near Paradise, Ariz.",,"Greenlee County, Arizona",11/21/1919-07/31/1925,Annual peaks,"{'Gage_height': 'feet', 'Discharge': 'cfs'}",Stream Discharge,"['Gage height', 'Discharge', 'Peak discharges']",2447_422,31.9,-109.1667,Stream discharge,,1919,1925,[1919 1925],EXACT_RANGE,,FALSE,1910,31.9,-109.1667,actual_latitude,actual_longitude,actual,FALSE
3150,223,32.9537,-109.7078,,,"Near Solomon, Arizona",[],GILA RIVER AT HEAD OF SAFFORD VALLEY,Apache County,,10/01/1966-09/30/1967,daily,"{'Temperature': '°F', 'Sediment_Discharge': 'tons per day', 'Sediment_Concentration': 'ppm', 'Discharge': 'cfs'}",Stream Discharge,"['temperature', 'sediment discharge', 'suspended sediment', 'bed material', 'water year']",3150_223,32.9537,-109.7078,Stream discharge,,1966,1967,[1966 1967],EXACT_RANGE,,FALSE,1960,32.9537,-109.7078,inferred_latitude,inferred_longitude,inferred,FALSE
199,214,39.0632,-114.0706,,,"Near Santa Clara, Utah",[],Santa Clara River above Winsor Dam,,"Mesa County, Utah",01/01/1965-09/30/1966,Daily,"{'Discharge': 'cfs (cubic feet per second)', 'Suspended Sediment Concentration': 'ppm (parts per million)', 'Tons Per Day': 'tons'}",Stream Discharge,"['suspended sediment', 'mean discharge', 'water year', 'stream discharge']",199_214,39.0632,-114.0706,Stream discharge,,1965,1966,[1965 1966],EXACT_RANGE,,FALSE,1960,39.0632,-114.0706,inferred_latitude,inferred_longitude,inferred,FALSE
251,462,,,34.5667,-112.45,"near Prescott, Ariz.","['SW2 sec. 26, T. 14 N., R. 2 W.']",Granite Creek near Prescott,,"Yavapai County, Arizona",07/1932-09/1938,monthly,"{'Discharge': 'second-feet', 'Runoff': {'Second-foot-days': '', 'Acre-feet': ''}}",Stream Discharge,"['average discharge', 'maximum discharge', 'gage height', 'stream', 'water-stage recorder']",251_462,34.5667,-112.45,Stream discharge,,1932,1938,[1932 1938],EXACT_RANGE,,FALSE,1930,34.5667,-112.45,actual_latitude,actual_longitude,actual,FALSE
4536,425,42.7333,-121.8333,,,"Near Fort Klamath, Oregon","['T. 32 S., R. 6 E., sec. 36']",Wood River,"Klamath County, Oregon",,10/01/1923-09/30/1924,Daily,second-feet,Stream Discharge,"['Daily discharge', 'second-feet', 'Fort Klamath']",4536_425,42.7333,-121.8333,Stream discharge,,1923,1924,[1923 1924],EXACT_RANGE,,FALSE,1920,42.7333,-121.8333,inferred_latitude,inferred_longitude,inferred,FALSE
4536,425,42.7333,-121.8333,,,"Near Fort Klamath, 3 miles below Crater Lake National Park","['T. 32 S., R. 6 E., sec. 36']",Anna Creek,"Klamath County, Oregon",,11/12/1922-09/30/1924,,,Stream Discharge,"['Anna Creek', 'Fort Klamath', 'Crater Lake National Park']",4536_425,42.7333,-121.8333,Stream discharge,,1922,1924,[1922 1924],EXACT_RANGE,,FALSE,1920,42.7333,-121.8333,inferred_latitude,inferred_longitude,inferred,FALSE
194,180,37.1544,-113.0169,,,"Virgin, Utah",[],Virgin River,,"Washington County, Utah",04/01/1964-09/30/1964,Daily,"{'discharge': 'cfs (cubic feet per second)', 'sediment_concentration': 'ppm (parts per million)', 'sediment_load': 'tons/day'}",Stream Discharge,"['suspended sediment', 'mean discharge', 'stream']",194_180,37.1544,-113.0169,Stream discharge,,1964,1964,[1964],SINGLE_YEAR,,FALSE,1960,37.1544,-113.0169,inferred_latitude,inferred_longitude,inferred,FALSE
2447,469,34.783333,-111.891667,,,"Near Prescott, Ariz.",[],Granite Creek,,"Yavapai County, Arizona",10/5/1940-08/24/1953,Variable,"{'Gage_Height': 'feet', 'Discharge': 'cfs'}",Stream Discharge,"['Gage height', 'Discharge', 'Peak stages']",2447_469,34.783333,-111.891667,Stream discharge,,1940,1953,[1940 1953],EXACT_RANGE,,FALSE,1940,34.783333,-111.891667,inferred_latitude,inferred_longitude,inferred,FALSE
2447,469,,,34.766667,-111.891667,"Near Cornville, Ariz.","['SE1 sec 23, T.16 N. R.4 E.']",Oak Creek,,"Yavapai County, Arizona",03/03/1938-08/05/1959,Variable,"{'Gage_Height': 'feet', 'Discharge': 'cfs'}",Stream Discharge,"['Gage height', 'Discharge', 'Peak stages']",2447_469,34.766667,-111.891667,Stream discharge,,1938,1959,[1938 1959],EXACT_RANGE,,FALSE,1930,34.766667,-111.891667,actual_latitude,actual_longitude,actual,FALSE
251,429,34.6103,-110.7767,,,"Near Roosevelt, Arizona",[],Tonto Creek,,"Coconino County, Arizona",10/01/1915-09/30/1919,Monthly,"{'Discharge': 'second-feet', 'Runoff': ['Second-foot-days', 'Acre-feet']}",Stream Discharge,"['Discharge', 'Second-feet', 'Runoff']",251_429,34.6103,-110.7767,Stream discharge,,1915,1919,[1915 1919],EXACT_RANGE,,FALSE,1910,34.6103,-110.7767,inferred_latitude,inferred_longitude,inferred,FALSE
604,441,,,42.15,-122.5,"Near Ashland, Oregon","['NW1 sec. 29, T. 39 S., R. 3 E.']",Keene Creek Canal,,"Jackson County, Oregon",06/01/1923-09/30/1947,Daily,second-feet,Irrigation,"['Keene Creek Canal', 'water-stage recorder', 'Hyatt Prairie Reservoir', 'Emigrant Creek Basin']",604_441,42.15,-122.5,Irrigation,,1923,1947,[1923 1947],EXACT_RANGE,,FALSE,1920,42.15,-122.5,actual_latitude,actual_longitude,actual,FALSE
199,9,40.7789,-112.1378,,,"Great Salt Lake, Utah",[],"Great Salt Lake, Utah",,"Salt Lake County, Utah",unknown,unknown,c (cubic feet),Reservoir,['Great Salt Lake'],199_9,40.7789,-112.1378,Reservoir,,,,,UNPARSED,no_year_<=1980_found,TRUE,,40.7789,-112.1378,inferred_latitude,inferred_longitude,inferred,FALSE
199,9,41.1554,-110.7161,,,Border area near Utah-Wyoming line,[],"Bear River at Border, Wyo.",,"Uinta County, Wyoming",unknown,unknown,ct (cubic feet per second),Stream Discharge,"['Bear River', 'Border']",199_9,41.1554,-110.7161,Stream discharge,,,,,UNPARSED,no_year_<=1980_found,TRUE,,41.1554,-110.7161,inferred_latitude,inferred_longitude,inferred,FALSE
199,9,40.7679,-111.8714,,,"Gateway area near Salt Lake City, Utah",[],"Weber River at Gateway, Utah",,"Davis County, Utah",unknown,unknown,c (cubic feet),Stream Discharge,"['Weber River', 'Gateway']",199_9,40.7679,-111.8714,Stream discharge,,,,,UNPARSED,no_year_<=1980_found,TRUE,,40.7679,-111.8714,inferred_latitude,inferred_longitude,inferred,FALSE
199,9,40.3918,-111.9095,,,"Narrows area near Lehi, Utah",[],"Jordan River at Narrows, near Lehi, Utah",,"Utah County, Utah",unknown,unknown,c (cubic feet),Stream Discharge,"['Jordan River', 'Narrows']",199_9,40.3918,-111.9095,Stream discharge,,,,,UNPARSED,no_year_<=1980_found,TRUE,,40.3918,-111.9095,inferred_latitude,inferred_longitude,inferred,FALSE
199,9,40.6194,-111.8982,,,"Near Salt Lake City, Utah",[],"Little Cottonwood Creek near Salt Lake City, Utah",,"Salt Lake County, Utah",unknown,unknown,c (cubic feet),Stream Discharge,['Little Cottonwood Creek'],199_9,40.6194,-111.8982,Stream discharge,,,,,UNPARSED,no_year_<=1980_found,TRUE,,40.6194,-111.8982,inferred_latitude,inferred_longitude,inferred,FALSE
199,9,40.6304,-111.8819,,,"Near Salt Lake City, Utah",[],"Big Cottonwood Creek near Salt Lake City, Utah",,"Salt Lake County, Utah",unknown,unknown,c (cubic feet),Stream Discharge,['Big Cottonwood Creek'],199_9,40.6304,-111.8819,Stream discharge,,,,,UNPARSED,no_year_<=1980_found,TRUE,,40.6304,-111.8819,inferred_latitude,inferred_longitude,inferred,FALSE
