id,page_number,inferred_latitude,inferred_longitude,actual_latitude,actual_longitude,location,townships_ranges_sections,watersource_name,actual_county,inferred_county,dates_of_recording,temporal_resolution,units_of_measurement,water_type,keyterms
sb7,76,34.883333,-119.7,,,"Cuyama Valley, T. 8 N., R. 24 W.","['T. 8 N., R. 24 W.']",8L1,Santa Barbara,Santa Barbara,01/2023-12/2023,Monthly,Inches,Groundwater,"['Well', 'inches']"
sb7,76,34.8,-119.7,,,"Cuyama Valley, T. 9 N., R. 24 W.","['T. 9 N., R. 24 W.']",19Q1,Santa Barbara,Santa Barbara,01/2023-12/2023,Monthly,Inches,Groundwater,"['Well', 'inches']"
sb7,76,34.8,-119.7,,,"Cuyama Valley, T. 9 N., R. 24 W.","['T. 9 N., R. 24 W.']",33M1,Santa Barbara,Santa Barbara,01/2023-12/2023,Monthly,Inches,Groundwater,"['Well', 'inches']"
sb7,76,34.8,-119.6,,,"Cuyama Valley, T. 9 N., R. 25 W.","['T. 9 N., R. 25 W.']",2N1,Santa Barbara,Santa Barbara,01/2023-12/2023,Monthly,Inches,Groundwater,"['Well', 'inches']"
sb7,76,34.8,-119.6,,,"Cuyama Valley, T. 9 N., R. 25 W.","['T. 9 N., R. 25 W.']",13B1,Santa Barbara,Santa Barbara,01/2023-12/2023,Monthly,Inches,Groundwater,"['Well', 'inches']"
sb7,76,34.8,-119.5,,,"Cuyama Valley, T. 9 N., R. 26 W.","['T. 9 N., R. 26 W.']",1F2,Santa Barbara,Santa Barbara,01/2023-12/2023,Monthly,Inches,Groundwater,"['Well', 'inches']"
sb7,76,34.8,-119.5,,,"Cuyama Valley, T. 9 N., R. 26 W.","['T. 9 N., R. 26 W.']",4J1,Santa Barbara,Santa Barbara,01/2023-12/2023,Monthly,Inches,Groundwater,"['Well', 'inches']"
sb7,76,34.716667,-119.6,,,"Cuyama Valley, T. 10 N., R. 25 W.","['T. 10 N., R. 25 W.']",8P1,Santa Barbara,Santa Barbara,01/2023-12/2023,Monthly,Inches,Groundwater,"['Well', 'inches']"
sb7,76,34.716667,-119.6,,,"Cuyama Valley, T. 10 N., R. 25 W.","['T. 10 N., R. 25 W.']",24E1,Santa Barbara,Santa Barbara,01/2023-12/2023,Monthly,Inches,Groundwater,"['Well', 'inches']"
sb7,76,34.8,-119.7,,,"Cuyama Valley, T. 9 N., R. 24 W.","['T. 9 N., R. 24 W.']",30P1,Santa Barbara,Santa Barbara,01/2023-12/2023,Monthly,Inches,Groundwater,"['Well', 'inches']"
sb7,78,,,,,"T. 7 N., R. 24 W.","['T. 7 N., R. 24 W.']",13C2,Ventura County,Ventura County,04-58/1950-05-51/1950,Monthly,feet,Groundwater,"['Depth', 'Altitude', 'Use', 'Year']"
sb7,78,,,,,"T. 8 N., R. 24 W.","['T. 8 N., R. 24 W.']",8L1,Hickey Bros. Land Co.,,06-58/1950-02-58/1950,Monthly,feet,Groundwater,"['Depth', 'Altitude', 'Use', 'Year']"
sb7,78,,,,,"T. 9 N., R. 24 W.","['T. 9 N., R. 24 W.']",19Q1,Sam Knittle,,05-44/1941-01-58/1941,Monthly,feet,Groundwater,"['Depth', 'Altitude', 'Use', 'Year']"
sb7,78,,,,,"T. 9 N., R. 24 W.","['T. 9 N., R. 24 W.']",33M1,Walter C. Barnes,,10-59/1950-03-58/1950,Monthly,feet,Groundwater,"['Depth', 'Altitude', 'Use', 'Year']"
sb7,78,,,,,"T. 9 N., R. 25 W.","['T. 9 N., R. 25 W.']",2N1,Julius Broden,,03-53/1953-07-61/1953,Monthly,feet,Groundwater,"['Depth', 'Altitude', 'Use', 'Year']"
sb7,78,,,,,"T. 9 N., R. 25 W.","['T. 9 N., R. 25 W.']",13B1,William B. Farry,,04-58/1952-12-60/1952,Monthly,feet,Groundwater,"['Depth', 'Altitude', 'Use', 'Year']"
sb7,78,,,,,"T. 9 N., R. 26 W.","['T. 9 N., R. 26 W.']",1F2 M. L. Moore,M. L. Moore,,04-59/1958-02-61/1958,Monthly,feet,Groundwater,"['Depth', 'Altitude', 'Use', 'Year']"
sb7,78,,,,,"T. 9 N., R. 26 W.","['T. 9 N., R. 26 W.']",4JI,J. G. James,,08-46/1946-04-55/1946,Monthly,feet,Groundwater,"['Depth', 'Altitude', 'Use', 'Year']"
sb7,78,,,,,"T. 10 N., R. 25 W.","['T. 10 N., R. 25 W.']",8P1,H. S. Pussell,,06-42/1942-07-61/1942,Monthly,feet,Groundwater,"['Depth', 'Altitude', 'Use', 'Year']"
sb7,78,,,,,"T. 10 N., R. 25 W.","['T. 10 N., R. 25 W.']",24E1,E. H. Mettler & Son,,05-50/1950-12-61/1950,Monthly,feet,Groundwater,"['Depth', 'Altitude', 'Use', 'Year']"
sb7,78,,,,,"T. 10 N., R. 25 W.","['T. 10 N., R. 25 W.']",30P1,Kirschenmann & Presseler,,01-57/1955-08-62/1955,Monthly,feet,Groundwater,"['Depth', 'Altitude', 'Use', 'Year']"
sb7,80,34.9333333,-119.8,,,"Cuyama Valley, T. 10 N., R. 26 W.","['T. 10 N.', 'R. 26 W.', '4R1']",4R1,,Santa Barbara,01/01/2022-12/31/2022,Monthly,Not Specified,Groundwater,"['Well', 'Jan.', 'Feb.', 'Mar.', 'Apr.', 'May', 'June', 'July', 'Aug.', 'Sept.', 'Oct.', 'Nov.', 'Dec.']"
sb7,80,34.9333333,-119.8,,,"Cuyama Valley, T. 10 N., R. 26 W.","['T. 10 N.', 'R. 26 W.', '16Q1']",16Q1,,Santa Barbara,01/01/2022-12/31/2022,Monthly,Not Specified,Groundwater,"['Well', 'Jan.', 'Feb.', 'Mar.', 'Apr.', 'May', 'June', 'July', 'Aug.', 'Sept.', 'Oct.', 'Nov.', 'Dec.']"
sb7,80,34.9333333,-119.8,,,"Cuyama Valley, T. 10 N., R. 26 W.","['T. 10 N.', 'R. 26 W.', '22A1']",22A1,,Santa Barbara,01/01/2022-12/31/2022,Monthly,Not Specified,Groundwater,"['Well', 'Jan.', 'Feb.', 'Mar.', 'Apr.', 'May', 'June', 'July', 'Aug.', 'Sept.', 'Oct.', 'Nov.', 'Dec.']"
sb7,80,34.9333333,-119.8,,,"Cuyama Valley, T. 10 N., R. 26 W.","['T. 10 N.', 'R. 26 W.', '27N1']",27N1,,Santa Barbara,01/01/2022-12/31/2022,Monthly,Not Specified,Groundwater,"['Well', 'Jan.', 'Feb.', 'Mar.', 'Apr.', 'May', 'June', 'July', 'Aug.', 'Sept.', 'Oct.', 'Nov.', 'Dec.']"
sb7,80,34.9333333,-119.8,,,"Cuyama Valley, T. 10 N., R. 27 W.","['T. 10 N.', 'R. 27 W.', '11C1']",11C1,,Santa Barbara,01/01/2022-12/31/2022,Monthly,Not Specified,Groundwater,"['Well', 'Jan.', 'Feb.', 'Mar.', 'Apr.', 'May', 'June', 'July', 'Aug.', 'Sept.', 'Oct.', 'Nov.', 'Dec.']"
sb7,80,34.9333333,-119.8,,,"Cuyama Valley, T. 10 N., R. 27 W.","['T. 10 N.', 'R. 27 W.', '12R1']",12R1,,Santa Barbara,01/01/2022-12/31/2022,Monthly,Not Specified,Groundwater,"['Well', 'Jan.', 'Feb.', 'Mar.', 'Apr.', 'May', 'June', 'July', 'Aug.', 'Sept.', 'Oct.', 'Nov.', 'Dec.']"
sb7,82,34.9167,-120.2167,,,"T. 10 N., R. 26 W.","['T. 10 N., R. 26 W.']",Well 4R1,SANTA BARBARA,SANTA BARBARA,04/55-05/61,Yearly,"{'Depth': 'feet', 'Altitude': 'feet', 'Water_Level': 'feet'}",Groundwater,"['Wells', 'Depth', 'Use', 'Altitude', 'Year', 'Highest water level', 'Lowest water level']"
sb7,82,34.9167,-120.2167,,,"T. 10 N., R. 26 W.","['T. 10 N., R. 26 W.']",Well 16Q1,SANTA BARBARA,SANTA BARBARA,02/54-09/55,Yearly,"{'Depth': 'feet', 'Altitude': 'feet', 'Water_Level': 'feet'}",Groundwater,"['Wells', 'Depth', 'Use', 'Altitude', 'Year', 'Highest water level', 'Lowest water level']"
sb7,82,34.9167,-120.2167,,,"T. 10 N., R. 26 W.","['T. 10 N., R. 26 W.']",Well 22A1,SANTA BARBARA,SANTA BARBARA,03/44-07/62,Yearly,"{'Depth': 'feet', 'Altitude': 'feet', 'Water_Level': 'feet'}",Groundwater,"['Wells', 'Depth', 'Use', 'Altitude', 'Year', 'Highest water level', 'Lowest water level']"
sb7,82,34.9167,-120.2167,,,"T. 10 N., R. 26 W.","['T. 10 N., R. 26 W.']",Well 27N1,SANTA BARBARA,SANTA BARBARA,04/55-11/62,Yearly,"{'Depth': 'feet', 'Altitude': 'feet', 'Water_Level': 'feet'}",Groundwater,"['Wells', 'Depth', 'Use', 'Altitude', 'Year', 'Highest water level', 'Lowest water level']"
sb7,82,34.9167,-120.2167,,,"T. 10 N., R. 27 W.","['T. 10 N., R. 27 W.']",Well 11C1,SANTA BARBARA,SANTA BARBARA,04/58-09/54,Yearly,"{'Depth': 'feet', 'Altitude': 'feet', 'Water_Level': 'feet'}",Groundwater,"['Wells', 'Depth', 'Use', 'Altitude', 'Year', 'Highest water level', 'Lowest water level']"
sb7,82,34.9167,-120.2167,,,"T. 10 N., R. 27 W.","['T. 10 N., R. 27 W.']",Well 12R1,SANTA BARBARA,SANTA BARBARA,04/42-12/62,Yearly,"{'Depth': 'feet', 'Altitude': 'feet', 'Water_Level': 'feet'}",Groundwater,"['Wells', 'Depth', 'Use', 'Altitude', 'Year', 'Highest water level', 'Lowest water level']"
sb6,2,34.4354,-119.8515,34.4354,-119.8515,"Santa Barbara, California",[],Carpinteria Basin,Santa Barbara County,Santa Barbara County,01/01/1961-12/31/1961,,,Groundwater,"['Carpinteria Basin', 'Basin']"
sb6,2,34.4408,-119.8493,34.4408,-119.8493,"Goleta, California",[],Goleta Basin,Santa Barbara County,Santa Barbara County,01/01/1961-12/31/1961,,,Groundwater,"['Goleta Basin', 'Basin']"
sb6,2,34.6625,-120.0583,34.6625,-120.0583,"Santa Ynez, California",[],Santa Ynez River Valley,"Santa Barbara County, San Luis Obispo County","Santa Barbara County, San Luis Obispo County",01/01/1961-12/31/1961,,,Stream Discharge,"['Santa Ynez River Valley', 'River']"
sb6,2,34.6394,-119.4853,34.6394,-119.4853,"Lompoc, California",[],Lompoc plain,Santa Barbara County,Santa Barbara County,01/01/1961-12/31/1961,,,Groundwater,"['Lompoc plain', 'plain']"
sb6,2,34.422,-119.7227,34.422,-119.7227,"Santa Barbara, California",[],Between San Lucas Bridge and Robinson Bridge,,Santa Barbara County,01/01/1961-12/31/1961,,,Stream Discharge,"['Bridge', 'Santa Ynez River']"
sb6,2,34.6931,-120.0583,34.6931,-120.0583,"Santa Ynez, California",[],Santa Ynez upland,"Santa Barbara County, San Luis Obispo County","Santa Barbara County, San Luis Obispo County",01/01/1961-12/31/1961,,,Precipitation,"['Santa Ynez upland', 'upland']"
sb6,2,34.953,-120.4346,34.953,-120.4346,"Santa Maria, California",[],San Antonio Creek Valley,"Santa Barbara County, San Luis Obispo County","Santa Barbara County, San Luis Obispo County",01/01/1961-12/31/1961,,,Stream Discharge,"['San Antonio Creek Valley', 'Creek']"
sb6,2,34.953,-120.4346,34.953,-120.4346,"Santa Maria, California",[],Santa Maria Valley,"Santa Barbara County, San Luis Obispo County","Santa Barbara County, San Luis Obispo County",01/01/1961-12/31/1961,,,Groundwater,"['Santa Maria Valley', 'Valley']"
sb6,2,34.975,-119.9,34.975,-119.9,"Cuyama, California",[],Cuyama Valley,"Santa Barbara County, San Luis Obispo County","Santa Barbara County, San Luis Obispo County",01/01/1961-12/31/1961,,,Groundwater,"['Cuyama Valley', 'Valley']"
sb6,6,34.4405,-119.6841,,,"Carpinteria Basin, Santa Barbara County, California",[],Carpinteria Basin,Santa Barbara County,Santa Barbara County,1961-01/01/1961-12/31/1961,,,Groundwater,"['observation wells', 'Carpinteria Basin']"
sb6,6,34.4435,-119.8307,,,"Goleta Basin, Santa Barbara County, California",[],Goleta Basin,Santa Barbara County,Santa Barbara County,1961-01/01/1961-12/31/1961,,,Groundwater,"['observation wells', 'Goleta Basin']"
sb6,6,34.9481,-120.1762,,,"Santa Ynez River valley, Santa Barbara County, California",[],Santa Ynez River valley,Santa Barbara County,Santa Barbara County,1961-01/01/1961-12/31/1961,,,Stream Discharge,"['observation wells', 'Santa Ynez River valley']"
sb6,6,34.9908,-119.9954,,,"San Antonio Creek valley, Santa Barbara County, California",[],San Antonio Creek valley,Santa Barbara County,Santa Barbara County,1961-01/01/1961-12/31/1961,,,Stream Discharge,"['observation wells', 'San Antonio Creek valley']"
sb6,6,34.9531,-120.4306,,,"Santa Maria Valley, Santa Barbara County, California",[],Santa Maria Valley,Santa Barbara County,Santa Barbara County,1961-01/01/1961-12/31/1961,,,Groundwater,"['observation wells', 'Santa Maria Valley']"
sb6,6,34.9875,-119.7166,,,"Cuyama Valley, Santa Barbara County, California",[],Cuyama Valley,Santa Barbara County,Santa Barbara County,1961-01/01/1961-12/31/1961,,,Groundwater,"['observation wells', 'Cuyama Valley']"
sb6,23,36,-119,,,"SE&NW% sec. 19, T. 4 N., R. 25 W.","['T. 4 N.', 'R. 25 W.', 'sec. 19']",Well 4/25-19F4,,"T. 4 N., R. 25 W.",01/1961-12/1961,Monthly,feet below land-surface datum,Groundwater,"['water-level measurements', 'feet below land-surface datum', 'well']"
sb6,24,34.4512,-119.5869,34.4512,-119.5869,"Carpinteria, California",[],Carpinteria,,Santa Barbara County,01/01/1961-12/31/1961,Monthly,inches,Stream Discharge,"['Carpinteria', 'water levels']"
sb6,24,34.4408,-119.7222,34.4408,-119.7222,"Goleta, California",[],Goleta,,Santa Barbara County,01/01/1961-12/31/1961,Monthly,inches,Stream Discharge,"['Goleta', 'water levels']"
sb6,24,34.6456,-120.0831,34.6456,-120.0831,"Santa Ynez, California",[],Santa Ynez,,Santa Barbara County,01/01/1961-12/31/1961,Monthly,inches,Stream Discharge,"['Santa Ynez', 'water levels']"
sb6,24,34.9361,-120.0353,34.9361,-120.0353,"San Antonio, California",[],San Antonio,,Santa Barbara County,01/01/1961-12/31/1961,Monthly,inches,Stream Discharge,"['San Antonio', 'water levels']"
sb6,24,34.9537,-120.4375,34.9537,-120.4375,"Santa Maria, California",[],Santa Maria,,Santa Barbara County,01/01/1961-12/31/1961,Monthly,inches,Stream Discharge,"['Santa Maria', 'water levels']"
sb6,24,34.9538,-119.7225,34.9538,-119.7225,"Cuyama, California",[],Cuyama,,Santa Barbara County,01/01/1961-12/31/1961,Monthly,inches,Stream Discharge,"['Cuyama', 'water levels']"
sb6,27,34.4217,-119.6859,,,Carpinteria Basin,['T. 4 N. R. 25 W.'],Well,Santa Barbara County,,01/01/2023-12/31/2023,Monthly,feet of water level,Groundwater,"['Well', 'feet of water level']"
sb6,27,34.4217,-119.6859,,,Carpinteria Basin,['T. 4 N. R. 26 W.'],Well,Santa Barbara County,,01/01/2023-12/31/2023,Monthly,feet of water level,Groundwater,"['Well', 'feet of water level']"
sb6,29,34.4358,-119.5632,,,"T. 4 N., R. 25 W.","['T. 4 N., R. 25 W.']",Well 19F4,Carpinteria County,,04/58-1941 to 03/55-1949,Monthly,"{'Depth': 'feet', 'Altitude': 'feet', 'Water_Level': 'feet'}",Groundwater,"['Un', 'Depth', 'Use', 'Altitude']"
sb6,29,34.4358,-119.5632,,,"T. 4 N., R. 25 W.","['T. 4 N., R. 25 W.']",Well J5 Lyman and Young,Carpinteria County,,04/52-1941 to 09/51-1941,Monthly,"{'Depth': 'feet', 'Altitude': 'feet', 'Water_Level': 'feet'}",Groundwater,"['Un', 'Depth', 'Use', 'Altitude']"
sb6,29,34.4358,-119.5632,,,"T. 4 N., R. 25 W.","['T. 4 N., R. 25 W.']",Well 20L4 Carp. County Wtr. Dist.,Carpinteria County,,03/55-1949 to 09/51-1949,Monthly,"{'Depth': 'feet', 'Altitude': 'feet', 'Water_Level': 'feet'}",Groundwater,"['Un', 'Depth', 'Use', 'Altitude']"
sb6,29,34.4358,-119.5632,,,"T. 4 N., R. 25 W.","['T. 4 N., R. 25 W.']",Well 21N3,Carpinteria County,,06/41-1941 to 11/54-1941,Monthly,"{'Depth': 'feet', 'Altitude': 'feet', 'Water_Level': 'feet'}",Groundwater,"['Ir', 'Depth', 'Use', 'Altitude']"
sb6,29,34.4358,-119.5632,,,"T. 4 N., R. 25 W.","['T. 4 N., R. 25 W.']",Well R1,Carpinteria County,,06/45-1941 to 11/51-1941,Monthly,"{'Depth': 'feet', 'Altitude': 'feet', 'Water_Level': 'feet'}",Groundwater,"['Un', 'Depth', 'Use', 'Altitude']"
sb6,29,34.4358,-119.5632,,,"T. 4 N., R. 25 W.","['T. 4 N., R. 25 W.']",Well 22R1,Carpinteria County,,04/44-1941 to 10/61-1941,Monthly,"{'Depth': 'feet', 'Altitude': 'feet', 'Water_Level': 'feet'}",Groundwater,"['Un', 'Depth', 'Use', 'Altitude']"
sb6,29,34.4358,-119.5632,,,"T. 4 N., R. 25 W.","['T. 4 N., R. 25 W.']",Well 25L1,Carpinteria County,,04/57-1941 to 12/49-1941,Monthly,"{'Depth': 'feet', 'Altitude': 'feet', 'Water_Level': 'feet'}",Groundwater,"['Un', 'Depth', 'Use', 'Altitude']"
sb6,29,34.4358,-119.5632,,,"T. 4 N., R. 25 W.","['T. 4 N., R. 25 W.']",Well 26A1,Carpinteria County,,02/46-1946 to 11/55-1946,Monthly,"{'Depth': 'feet', 'Altitude': 'feet', 'Water_Level': 'feet'}",Groundwater,"['Un', 'Depth', 'Use', 'Altitude']"
sb6,29,34.4358,-119.5632,,,"T. 4 N., R. 25 W.","['T. 4 N., R. 25 W.']",Well C2,Carpinteria County,,05/46-1946 to 11/51-1946,Monthly,"{'Depth': 'feet', 'Altitude': 'feet', 'Water_Level': 'feet'}",Groundwater,"['Un', 'Depth', 'Use', 'Altitude']"
sb6,29,34.4358,-119.5632,,,"T. 4 N., R. 25 W.","['T. 4 N., R. 25 W.']",Well 27Q2,Carpinteria County,,04/45-1941 to 09/51-1941,Monthly,"{'Depth': 'feet', 'Altitude': 'feet', 'Water_Level': 'feet'}",Groundwater,"['Un', 'Depth', 'Use', 'Altitude']"
sb6,29,34.4358,-119.5632,,,"T. 4 N., R. 25 W.","['T. 4 N., R. 25 W.']",Well 27R2 W. H. Yule,Carpinteria County,,04/45-1941 to 09/51-1941,Monthly,"{'Depth': 'feet', 'Altitude': 'feet', 'Water_Level': 'feet'}",Groundwater,"['Ir', 'Depth', 'Use', 'Altitude']"
sb6,29,34.4358,-119.5632,,,"T. 4 N., R. 25 W.","['T. 4 N., R. 25 W.']",Well 28J1 W. C. and C. A. Catlin,Carpinteria County,,06/19-1919 to 10/60-1919,Monthly,"{'Depth': 'feet', 'Altitude': 'feet', 'Water_Level': 'feet'}",Groundwater,"['Ir', 'Depth', 'Use', 'Altitude']"
sb6,29,34.4358,-119.5632,,,"T. 4 N., R. 25 W.","['T. 4 N., R. 25 W.']",Well M1,Carpinteria County,,04/45-1941 to 08/51-1941,Monthly,"{'Depth': 'feet', 'Altitude': 'feet', 'Water_Level': 'feet'}",Groundwater,"['Un', 'Depth', 'Use', 'Altitude']"
sb6,29,34.4358,-119.5632,,,"T. 4 N., R. 25 W.","['T. 4 N., R. 25 W.']",Well 29D1,Carpinteria County,,04/42-1928 to 09/51-1928,Monthly,"{'Depth': 'feet', 'Altitude': 'feet', 'Water_Level': 'feet'}",Groundwater,"['Dm', 'Depth', 'Use', 'Altitude']"
sb6,29,34.4358,-119.5632,,,"T. 4 N., R. 25 W.","['T. 4 N., R. 25 W.']",Well L1 A. P. Salzgeber,Carpinteria County,,05/58-1950 to 09/51-1950,Monthly,"{'Depth': 'feet', 'Altitude': 'feet', 'Water_Level': 'feet'}",Groundwater,"['Un', 'Depth', 'Use', 'Altitude']"
sb6,29,34.4358,-119.5632,,,"T. 4 N., R. 25 W.","['T. 4 N., R. 25 W.']",Well 29R1 Carp. Union High School,Carpinteria County,,04/42-1941 to 08/55-1941,Monthly,"{'Depth': 'feet', 'Altitude': 'feet', 'Water_Level': 'feet'}",Groundwater,"['Un', 'Depth', 'Use', 'Altitude']"
sb6,29,34.4358,-119.5632,,,"T. 4 N., R. 25 W.","['T. 4 N., R. 25 W.']",Well 30D1 Sandyland Beach Club,Carpinteria County,,05/38-1938 to 11/51-1938,Monthly,"{'Depth': 'feet', 'Altitude': 'feet', 'Water_Level': 'feet'}",Groundwater,"['Un', 'Depth', 'Use', 'Altitude']"
sb6,29,34.4358,-119.5632,,,"T. 4 N., R. 25 W.","['T. 4 N., R. 25 W.']",Well 35A3 E. H. Bates,Carpinteria County,,03/45-1941 to 10/61-1941,Monthly,"{'Depth': 'feet', 'Altitude': 'feet', 'Water_Level': 'feet'}",Groundwater,"['Un', 'Depth', 'Use', 'Altitude']"
sb6,29,34.4358,-119.5632,,,"T. 4 N., R. 25 W.","['T. 4 N., R. 25 W.']",Well M5 Jack Rose,Carpinteria County,,05/49-1949 to 05/61-1949,Monthly,"{'Depth': 'feet', 'Altitude': 'feet', 'Water_Level': 'feet'}",Groundwater,"['Dm', 'Ir', 'Depth', 'Use', 'Altitude']"
sb6,29,34.4358,-119.5632,,,"T. 4 N., R. 25 W.","['T. 4 N., R. 25 W.']",Well 23A2 Frank Wymond,Carpinteria County,,04/50-1941 to 04/51-1941,Monthly,"{'Depth': 'feet', 'Altitude': 'feet', 'Water_Level': 'feet'}",Groundwater,"['Un', 'Depth', 'Use', 'Altitude']"
sb6,31,34.4208,-119.85,,,"Goleta Basin, T. 4 N., R. 27 W.","['T. 4 N., R. 27 W.']",6Q9,,Santa Barbara County,01/01/2022-12/31/2022,Monthly,meters (m),Groundwater,"['Well', 'meters']"
sb6,31,34.4208,-119.85,,,"Goleta Basin, T. 4 N., R. 27 W.","['T. 4 N., R. 27 W.']",7N1,,Santa Barbara County,01/01/2022-12/31/2022,Monthly,meters (m),Groundwater,"['Well', 'meters']"
sb6,31,34.4208,-119.85,,,"Goleta Basin, T. 4 N., R. 27 W.","['T. 4 N., R. 27 W.']",8E2,,Santa Barbara County,01/01/2022-12/31/2022,Monthly,meters (m),Groundwater,"['Well', 'meters']"
sb6,31,34.4208,-119.85,,,"Goleta Basin, T. 4 N., R. 27 W.","['T. 4 N., R. 27 W.']",18R2,,Santa Barbara County,01/01/2022-12/31/2022,Monthly,meters (m),Groundwater,"['Well', 'meters']"
sb6,31,34.4208,-119.85,,,"Goleta Basin, T. 4 N., R. 27 W.","['T. 4 N., R. 27 W.']",21B1,,Santa Barbara County,01/01/2022-12/31/2022,Monthly,meters (m),Groundwater,"['Well', 'meters']"
sb6,31,34.4208,-119.85,,,"Goleta Basin, T. 4 N., R. 28 W.","['T. 4 N., R. 28 W.']",2N2,,Santa Barbara County,01/01/2022-12/31/2022,Monthly,meters (m),Groundwater,"['Well', 'meters']"
sb6,31,34.4208,-119.85,,,"Goleta Basin, T. 4 N., R. 28 W.","['T. 4 N., R. 28 W.']",3E2,,Santa Barbara County,01/01/2022-12/31/2022,Monthly,meters (m),Groundwater,"['Well', 'meters']"
sb6,31,34.4208,-119.85,,,"Goleta Basin, T. 4 N., R. 28 W.","['T. 4 N., R. 28 W.']",J3,,Santa Barbara County,01/01/2022-12/31/2022,Monthly,meters (m),Groundwater,"['Well', 'meters']"
sb6,31,34.4208,-119.85,,,"Goleta Basin, T. 4 N., R. 28 W.","['T. 4 N., R. 28 W.']",M3,,Santa Barbara County,01/01/2022-12/31/2022,Monthly,meters (m),Groundwater,"['Well', 'meters']"
sb6,31,34.4208,-119.85,,,"Goleta Basin, T. 4 N., R. 27 W.","['T. 4 N., R. 27 W.']",Q2 (first occurrence),,Santa Barbara County,01/01/2022-12/31/2022,Monthly,meters (m),Groundwater,"['Well', 'meters']"
sb6,31,34.4208,-119.85,,,"Goleta Basin, T. 4 N., R. 28 W.","['T. 4 N., R. 28 W.']",4F3,,Santa Barbara County,01/01/2022-12/31/2022,Monthly,meters (m),Groundwater,"['Well', 'meters']"
sb6,31,34.4208,-119.85,,,"Goleta Basin, T. 4 N., R. 28 W.","['T. 4 N., R. 28 W.']",Q2 (second occurrence),,Santa Barbara County,01/01/2022-12/31/2022,Monthly,meters (m),Groundwater,"['Well', 'meters']"
sb6,31,34.4208,-119.85,,,"Goleta Basin, T. 4 N., R. 28 W.","['T. 4 N., R. 28 W.']",5N3,,Santa Barbara County,01/01/2022-12/31/2022,Monthly,meters (m),Groundwater,"['Well', 'meters']"
sb6,31,34.4208,-119.85,,,"Goleta Basin, T. 4 N., R. 28 W.","['T. 4 N., R. 28 W.']",R4,,Santa Barbara County,01/01/2022-12/31/2022,Monthly,meters (m),Groundwater,"['Well', 'meters']"
sb6,31,34.4208,-119.85,,,"Goleta Basin, T. 4 N., R. 28 W.","['T. 4 N., R. 28 W.']",8N3,,Santa Barbara County,01/01/2022-12/31/2022,Monthly,meters (m),Groundwater,"['Well', 'meters']"
sb6,31,34.4208,-119.85,,,"Goleta Basin, T. 4 N., R. 28 W.","['T. 4 N., R. 28 W.']",9A3,,Santa Barbara County,01/01/2022-12/31/2022,Monthly,meters (m),Groundwater,"['Well', 'meters']"
sb6,31,34.4208,-119.85,,,"Goleta Basin, T. 4 N., R. 28 W.","['T. 4 N., R. 28 W.']",E1,,Santa Barbara County,01/01/2022-12/31/2022,Monthly,meters (m),Groundwater,"['Well', 'meters']"
sb6,31,34.4208,-119.85,,,"Goleta Basin, T. 4 N., R. 28 W.","['T. 4 N., R. 28 W.']",10F1,,Santa Barbara County,01/01/2022-12/31/2022,Monthly,meters (m),Groundwater,"['Well', 'meters']"
sb6,31,34.4208,-119.85,,,"Goleta Basin, T. 4 N., R. 28 W.","['T. 4 N., R. 28 W.']",11K4,,Santa Barbara County,01/01/2022-12/31/2022,Monthly,meters (m),Groundwater,"['Well', 'meters']"
sb6,31,34.4208,-119.85,,,"Goleta Basin, T. 4 N., R. 28 W.","['T. 4 N., R. 28 W.']",12B1,,Santa Barbara County,01/01/2022-12/31/2022,Monthly,meters (m),Groundwater,"['Well', 'meters']"
sb6,33,34.4368,-119.85,,,"Goleta Basin, T. 4 N., R. 27 W.","['T. 4 N., R. 27 W.']",Well 6Q9,Santa Barbara,Santa Barbara,1954-08-11/1961-01-11,Yearly,"{'Depth': 'feet', 'Highest water level': 'feet', 'Lowest water level': 'feet'}",Groundwater,"['Depth', 'Use', 'Altitude']"
sb6,33,34.4368,-119.85,,,"Goleta Basin, T. 4 N., R. 27 W.","['T. 4 N., R. 27 W.']",Well 7N1,Santa Barbara,Santa Barbara,1957-05-12/1961-10-12,Yearly,"{'Depth': 'feet', 'Highest water level': 'feet', 'Lowest water level': 'feet'}",Groundwater,"['Depth', 'Use', 'Altitude']"
sb6,33,34.4368,-119.85,,,"Goleta Basin, T. 4 N., R. 27 W.","['T. 4 N., R. 27 W.']",Well 8E2,Santa Barbara,Santa Barbara,1961-01-12/1961-10-12,Yearly,"{'Depth': 'feet', 'Highest water level': 'feet', 'Lowest water level': 'feet'}",Groundwater,"['Depth', 'Use', 'Altitude']"
sb6,33,34.4368,-119.85,,,"Goleta Basin, T. 4 N., R. 27 W.","['T. 4 N., R. 27 W.']",Well 18R2,Santa Barbara,Santa Barbara,1956-06-03/1961-10-03,Yearly,"{'Depth': 'feet', 'Highest water level': 'feet', 'Lowest water level': 'feet'}",Groundwater,"['Depth', 'Use', 'Altitude']"
sb6,33,34.4368,-119.85,,,"Goleta Basin, T. 4 N., R. 27 W.","['T. 4 N., R. 27 W.']",Well 21B1,Santa Barbara,Santa Barbara,1931-02-48/1951-10-48,Yearly,"{'Depth': 'feet', 'Highest water level': 'feet', 'Lowest water level': 'feet'}",Groundwater,"['Depth', 'Use', 'Altitude']"
