id,page_number,inferred_latitude,inferred_longitude,actual_latitude,actual_longitude,location,townships_ranges_sections,watersource_name,actual_county,inferred_county,dates_of_recording_raw,temporal_resolution,units_of_measurement,water_type,keyterms,data_source,id_page_number,latitude,longitude,water_type_clean,water_type_review,year_start,year_end,years_list,date_parse_status,date_parse_notes,needs_date_review
51920,51,34.6833,-120.1917,,,"Near Lemoce, Central Avenue and H Street",[],Parks artesian well,,Santa Barbara County,01/25/1950-12/27/1955,Variable,Feet below land-surface datum,Artesian Well,"['drilled unused artesian well', 'alluvium', 'land-surface datum']",main,51920_51,34.6833,-120.1917,,Artesian Well,1950,1955,"[1950, 1955]",EXACT_RANGE,,False
455,255,39.0,-120.7,,,"sec. 8, T. 18 N., R. 12 E.","['T. 18 N., R. 12 E., sec. 8']",Bowman-Spaulding Canal at Intake,,Placer,10/01/1929-09/30/1930,Daily,second-feet,Canal Discharge,"['Bowman-Spaulding Canal', 'Intake', 'Discharge', 'Irrigation']",main,455_255,39.0,-120.7,,Canal Discharge,1929,1930,"[1929, 1930]",EXACT_RANGE,,False
4317,56,39.1,-121.3,39.1,-121.3,California,[''],South Yuba Canal,Yuba County,Yuba County,,,,Canal,['canal'],main,4317_56,39.1,-121.3,,Canal,,,,UNPARSED,,True
4317,56,33.5,-117.2,33.5,-117.2,California,[''],Southern California Edison Co.'s canal,,San Diego County,,,,Canal,['canal'],main,4317_56,33.5,-117.2,,Canal,,,,UNPARSED,,True
4317,56,33.7,-117.9,33.7,-117.9,California,[''],Southern California Edison Co.'s canal (tributary to Santa Ana River),,Orange County,,,,Canal,"['canal', 'tributary']",main,4317_56,33.7,-117.9,,Canal,,,,UNPARSED,,True
4317,56,34.2,-117.3,34.2,-117.3,California,[''],Southern California Edison Co.'s canal (tributary to San Antonio Creek),,San Bernardino County,,,,Canal,"['canal', 'tributary']",main,4317_56,34.2,-117.3,,Canal,,,,UNPARSED,,True
4317,56,34.1,-118.1,34.1,-118.1,California,[''],Southern California Edison Co.'s canal (tributary to San Gabriel River),,Los Angeles County,,,,Canal,"['canal', 'tributary']",main,4317_56,34.1,-118.1,,Canal,,,,UNPARSED,,True
4317,56,34.1,-118.2,34.1,-118.2,California,[''],Southern California Edison Co.'s conduit,,Los Angeles County,,,,Conduit,['conduit'],main,4317_56,34.1,-118.2,,Conduit,,,,UNPARSED,,True
4317,56,34.2,-117.4,34.2,-117.4,California,[''],Southern California Edison Co.'s flume,,San Bernardino County,,,,Flume,['flume'],main,4317_56,34.2,-117.4,,Flume,,,,UNPARSED,,True
4317,56,40.7,-122.2,40.7,-122.2,California,[''],Spring Creek powerplant,,Shasta County,,,,Powerplant,['powerplant'],main,4317_56,40.7,-122.2,,Powerplant,,,,UNPARSED,,True
4317,56,34.1,-118.3,34.1,-118.3,California,[''],Spring Valley Water Co.'s aqueduct,,Los Angeles County,,,,Aqueduct,['aqueduct'],main,4317_56,34.1,-118.3,,Aqueduct,,,,UNPARSED,,True
4317,56,37.4,-121.1,37.4,-121.1,California,[''],Stanislaus and San Joaquin Water Co.'s canal,,Stanislaus County,,,,Canal,['canal'],main,4317_56,37.4,-121.1,,Canal,,,,UNPARSED,,True
623,25,,,,,"Tippecanoe Ave., near Loma Linda, Calif",[],Mission ditch storm drain.,San Bernardino County,,01/01/1942-12/31/1949,1942 - 1949,,Storm Drain,"['Mission ditch storm drain', 'Tippecanoe Ave.', 'San Bernardino County Flood Control District']",main,623_25,,,,Storm Drain,1942,1949,"[1942, 1949]",EXACT_RANGE,,False
431,260,40.7167,-122.3833,,,"Antler, Calif.","['T. 35 N., R. 5 W.']",SACRAMENTO RIVER,Shasta County,,"11/19/1910-12/31/1911, 04/18/1919-09/30/1926","Available records from November 19, 1910, to December 31, 1911; April 18, 1919, to September 30, 1926",,,"['SACRAMENTO RIVER BASIN', 'MAIN STREAM']",main,431_260,40.7167,-122.3833,,MISSING,1910,1926,"[1910, 1911, 1912, 1919, 1926]",MULTI_YEARS_OR_RANGES,,False
3150,43,34.0522,-118.2437,,,California,[],Quality of Surface Waters,,"Los Angeles County, California",01/01/1967-12/31/1967,1967,Not specified,Surface Water,"['Quality of Surface Waters', 'Corps of Engineers', 'U.S. Army']",main,3150_43,34.0522,-118.2437,,Surface Water,1967,1967,[1967],SINGLE_YEAR,,False
23995,30,34.4208,-119.6982,,,Artesian,[],Frank Wymond Well,,Santa Barbara County,02/31/1941-12/31/1956,Monthly,feet below land-surface datum (lsd),Artesian,"['well', 'artesian']",main,23995_30,34.4208,-119.6982,,Artesian,1941,1956,"[1941, 1956]",EXACT_RANGE,,False
573,17,33.9354,-117.989,,,Pacific slope of Southern California,[],Pacific slope of southern California,,"Southern California, unspecified county in Pacific slope",1890-01-01 to 1918-12-31,,,Surface Water Supply,"['Surface water supply', 'Pacific slope of southern California']",main,573_17,33.9354,-117.989,,Surface Water Supply,1890,1918,"[1890, 1901, 1918]",MULTI_YEARS_OR_RANGES,,False
573,17,38.5816,-121.4944,,,"Sacramento River Basin, California",[],Sacramento River Basin,,"California, unspecified county in Sacramento River Basin",1895-01-01 to 1927-12-31,,,Surface Water Supply,"['Surface water supply', 'Sacramento River Basin']",main,573_17,38.5816,-121.4944,,Surface Water Supply,1895,1927,"[1895, 1901, 1927]",MULTI_YEARS_OR_RANGES,,False
573,17,37.7517,-120.7831,,,"San Joaquin River Basin, California",[],San Joaquin River Basin,,"California, unspecified county in San Joaquin River Basin",1895-01-01 to 1927-12-31,,,Surface Water Supply,"['Surface water supply', 'San Joaquin River Basin']",main,573_17,37.7517,-120.7831,,Surface Water Supply,1895,1927,"[1895, 1901, 1927]",MULTI_YEARS_OR_RANGES,,False
573,17,33.9354,-117.989,,,Pacific slope basins of Southern California,[],Pacific slope basins in southern California,,"Southern California, unspecified county in Pacific slope basins",1894-01-01 to 1927-12-31,,,Surface Water Supply,"['Surface water supply', 'Pacific slope basins']",main,573_17,33.9354,-117.989,,Surface Water Supply,1894,1927,"[1894, 1901, 1927]",MULTI_YEARS_OR_RANGES,,False
573,17,37.7749,-122.4194,,,"Minor San Francisco Bay, Northern Pacific, and Great Basins, California",[],"Minor San Francisco Bay, northern Pacific, and Great basins in California",,"California, unspecified county in Minor San Francisco Bay, Northern Pacific, and Great Basins",1895-01-01 to 1927-12-31,,,Surface Water Supply,"['Surface water supply', 'Minor San Francisco Bay', 'Northern Pacific', 'Great Basins']",main,573_17,37.7749,-122.4194,,Surface Water Supply,1895,1927,"[1895, 1901, 1927]",MULTI_YEARS_OR_RANGES,,False
553,175,,,,,,,,,,,,,,,main,553_175,,,,MISSING,,,,UNPARSED,,True
3090,609,,,,,,,,,,,,,,,main,3090_609,,,,MISSING,,,,UNPARSED,,True
2987,220,46.5,-121.7,,,Wash mouth near Creek Lake Hagar,[],Lake Hagar,,Lewis,01/09/1923,,,Lake,"['Cowlitz', 'Fork of Creek']",main,2987_220,46.5,-121.7,,Lake,1923,1923,[1923],SINGLE_YEAR,,False
38801,13,,,,,,,,,,,,,,,main,38801_13,,,,MISSING,,,,UNPARSED,,True
810,71,,,,,,[],"Unused well, depth 169 feet",Los Angeles County,,11/24/1943-11/24/1952,Unknown,Feet,Unused well,[],main,810_71,,,,Unused well,1943,1952,"[1943, 1952]",EXACT_RANGE,,False
810,71,,,,,,[],Mrs. Johnson,Los Angeles County,,01/30/1940-12/31/1952,Monthly,Feet,Unused well,[],main,810_71,,,,Unused well,1940,1952,"[1940, 1952]",EXACT_RANGE,,False
810,71,,,,,,[],"Palmdale Irrigation District, Unused well",Los Angeles County,,11/15/1942-11/15/1952,Unknown,Feet,Unused well,[],main,810_71,,,,Unused well,1942,1952,"[1942, 1952]",EXACT_RANGE,,False
810,71,,,,,,[],L. A. Hudson,Los Angeles County,,11/25/1947-11/25/1952,Unknown,Feet,Domestic well,['Domestic'],main,810_71,,,,Domestic well,1947,1952,"[1947, 1952]",EXACT_RANGE,,False
810,71,,,,,,[],Palmdale Irrigation District,Los Angeles County,,05/01/1950-11/07/1952,Monthly,Feet,,[],main,810_71,,,,MISSING,1950,1952,"[1950, 1952]",EXACT_RANGE,,False
810,71,,,,,,[],Tygeson,Los Angeles County,,12/03/1948-12/03/1952,Unknown,Feet,Domestic well,['Domestic'],main,810_71,,,,Domestic well,1948,1952,"[1948, 1952]",EXACT_RANGE,,False
810,71,,,,,,[],McCavern,Los Angeles County,,01/30/1944-12/31/1952,Unknown,Feet,Domestic well,['Domestic'],main,810_71,,,,Domestic well,1944,1952,"[1944, 1952]",EXACT_RANGE,,False
2846,23,33.85,-116.55,,,"Sec. 19, T. 4 S., R. 5 E.","['T. 4 S., R. 5 E., sec. 19']",Palm Springs sewage treatment plant effluent,Riverside County,,1955-01/01/1963-12/31/1967,Annual,acre-feet,Sewage Effluent Recharge,"['sewage effluent', 'recharge', 'ground-water system']",main,2846_23,33.85,-116.55,,Sewage Effluent Recharge,1955,1967,"[1955, 1963, 1967]",MULTI_YEARS_OR_RANGES,,False
53590,73,,,,,,,,,,,,,,,main,53590_73,,,,MISSING,,,,UNPARSED,,True
39586,42,,,,,"Coastal Plain, Alhambra",[],Sewage Treatment Plant,Los Angeles County,,1945,,"['mg/l', 'mi', 'km']",Sewage Discharge,['Phenols'],main,39586_42,,,,Sewage Discharge,1945,1945,[1945],SINGLE_YEAR,,False
39586,42,,,,,"Upper Santa Ana, San Bernardino",[],Sewage Treatment Plant,San Bernardino County,,1963,,"['mg/l', 'mi', 'km']",Sewage Discharge,['Alkylbenzenesulfonate'],main,39586_42,,,,Sewage Discharge,1963,1963,[1963],SINGLE_YEAR,,False
39586,42,,,,,"San Joaquin, Fresno",[],Sewage Treatment Plant,Fresno County,,1963,,"['mg/l', 'mi', 'km']",Sewage Discharge,"['Dissolved solids', 'NO3']",main,39586_42,,,,Sewage Discharge,1963,1963,[1963],SINGLE_YEAR,,False
29406,23,34.8936,-116.8691,,,Barstow area,[],Surface-water recharge,,San Bernardino County,1946-01-01-1971-12-31,Yearly intervals,acre-feet per year,Surface Water,"['Surface-water recharge', 'acre-feet per year']",main,29406_23,34.8936,-116.8691,,Surface Water,1946,1971,"[1946, 1971]",EXACT_RANGE,,False
29406,23,34.8936,-116.8691,,,Upper Barstow,[],Effluent recharge from Upper Barstow sewage ponds,,San Bernardino County,1946-01-01-1971-12-31,Yearly intervals,acre-feet per year,Effluent Recharge,"['Upper Barstow sewage ponds', 'acre-feet per year']",main,29406_23,34.8936,-116.8691,,Effluent Recharge,1946,1971,"[1946, 1971]",EXACT_RANGE,,False
29406,23,34.8936,-116.8691,,,Lower Barstow,[],Effluent recharge from Lower Barstow sewage ponds,,San Bernardino County,1946-01-01-1971-12-31,Yearly intervals,acre-feet per year,Effluent Recharge,"['Lower Barstow sewage ponds', 'acre-feet per year']",main,29406_23,34.8936,-116.8691,,Effluent Recharge,1946,1971,"[1946, 1971]",EXACT_RANGE,,False
29406,23,34.8936,-116.8691,,,USMC area near Barstow,[],Effluent recharge from USMC sewage ponds,,San Bernardino County,1946-01-01-1971-12-31,Yearly intervals,acre-feet per year,Effluent Recharge,"['USMC sewage ponds', 'acre-feet per year']",main,29406_23,34.8936,-116.8691,,Effluent Recharge,1946,1971,"[1946, 1971]",EXACT_RANGE,,False
3013,3,36.25,-119.68,36.267,-119.687,"Southern part of Kings River subbasin, southwest of Hanford",[],Surface waters,,Kings County,,,,Surface water,"['surface waters', 'groundwater conditions']",main,3013_3,36.267,-119.687,,Surface water,,,,UNPARSED,,True
8375,110,38.0375,-122.7167,,,Estuarine Study Station,[],Station 5,,Marin County,09/02/1976-09/03/1976,24 hours,"{'Temperature': 'Celsius', 'Salinity': 'PSU', 'Chlorophyll': 'micrograms per liter', 'Ammonia': 'milligrams per liter', 'Nitrate': 'micromoles per liter', 'Nitrite': 'micromoles per liter', 'Phosphate': 'micromoles per liter', 'Silicate': 'micromoles per liter', 'Oxygen': 'milliliters per liter', 'Carbon-PH': 'micromoles per liter', 'Carbon-14': 'micromoles per liter', 'Production': 'micrograms C per liter per hour', 'Radiation': 'ergs per square centimeter per second'}",Estuarine,"['Station', 'UTM N', 'UTM E', 'PHOTIC', 'EXTINCTION', 'TEMPERATURE', 'SALINITY', 'CHLOROPHYLL', 'AMMONIA', 'NITRATE', 'NITRITE', 'PHOSPHATE', 'SILICATE', 'D-OXYGEN', 'UPTAKE']",main,8375_110,38.0375,-122.7167,,Estuarine,1976,1976,[1976],SINGLE_YEAR,,False
36184,51,,,,,,,,,,,,,,,main,36184_51,,,,MISSING,,,,UNPARSED,,True
70038676,264,,,38.152,-121.3,"Lat 38°09'07"", long 121°18'00"", in SE} sec.34, T.4 N. R.6 E.","['T.4 N. R.6 E., sec.34']",Woodbridge Canal,San Joaquin County,,04/01/1926-Current Year,Daily,Cubic feet per second (cfs),Canal Discharge,"['Woodbridge Canal', 'Woodbridge Reservoir', 'Irrigation', 'Discharge']",main,70038676_264,38.152,-121.3,,Canal Discharge,1926,,[1926],OPEN_ENDED_IGNORED,,True
5647,175,,,,,,,,,,,,,,,main,5647_175,,,,MISSING,,,,UNPARSED,,True
604,19,38.5816,-121.4944,,,"Sacramento River Basin, California",[],Surface water supply of Sacramento River Basin,,Sacramento County,07/01/1895-12/31/1927,Yearly (1895 - 1927),,Surface Water Supply,"['Surface water supply', 'Sacramento River Basin']",main,604_19,38.5816,-121.4944,,Surface Water Supply,1895,1927,"[1895, 1912, 1927]",MULTI_YEARS_OR_RANGES,,False
604,19,37.9821,-121.2886,,,"San Joaquin River Basin, California",[],Surface water supply of San Joaquin River Basin,,San Joaquin County,07/01/1895-12/31/1927,Yearly (1895 - 1927),,Surface Water Supply,"['Surface water supply', 'San Joaquin River Basin']",main,604_19,37.9821,-121.2886,,Surface Water Supply,1895,1927,"[1895, 1912, 1927]",MULTI_YEARS_OR_RANGES,,False
1606,354,,,42.25,-121.8,"Near Klamath Falls, Oregon","['SW1 sec. 19, T. 38 S., R. 9 E.']",Upper Klamath Lake,Klamath,Klamath,10/01/1937-09/30/1938,Daily,"{'Elevation': 'feet', 'Contents': 'acre-feet'}",Lake Elevation,"['water-stage recorder', 'lake elevations', 'gage zero']",main,1606_354,42.25,-121.8,,Lake Elevation,1937,1938,"[1937, 1938]",EXACT_RANGE,,False
70039753,250,,,38.5816,-121.4944,"Sacramento, California",[],SACRAMENTO RIVER,Sacramento County,,02/12/1962-06/04/1963,Daily,"{'Discharge': 'cfs (cubic feet per second)', 'Bed_Material_Percentage': '% finer than size in millimeters'}",Bed Material,"['bed material', 'particle-size analyses']",main,70039753_250,38.5816,-121.4944,,Bed Material,1962,1963,"[1962, 1963]",EXACT_RANGE,,False
23995,63,34.959,-120.515,,,"Near Sisquoc, Tepusquet Creek Road and State Highway 140",['9/32-17G1'],Caldrone Estate,San Luis Obispo,,01/27/1941-12/27/1956,Annual,feet below land-surface datum (lsd),Domestic,"['domestic water-table well', 'alluvium and Paso Robles formation']",main,23995_63,34.959,-120.515,,Domestic,1941,1956,"[1941, 1956]",EXACT_RANGE,,False
15,289,40.5,-121.0,,,Pit River Basin,[],Runoff (Pit River Basin),,Multiple Counties in Northern California,01/01/1911-12/31/1944,Monthly,thousands of acre-feet,Runoff,"['Pit River Basin', 'acre-feet']",main,15_289,40.5,-121.0,,Runoff,1911,1944,"[1911, 1912, 1944]",MULTI_YEARS_OR_RANGES,,False
70232250,46,,,,,,,"[{'Watersource_Name': 'Mitchell bog', 'Actual_County': None, 'Inferred_County': 'Boulder County, Colorado', 'Location': '500 m east of Mitchell Lake', 'Townships_Ranges_Sections': [], 'Temporal_Resolution': None, 'Units_Of_Measurement': None, 'Actual_Latitude': 40.08694, 'Actual_Longitude': -105.58833, 'Inferred_Latitude': None, 'Inferred_Longitude': None, 'Dates_of_Recording': '11,000-10,000 yr ago', 'Water_Type': 'Peat Bog', 'KeyTerms': ['peat', 'bog', 'glacier recession', 'deglaciated areas']}, {'Watersource_Name': 'Site 5 near Stapp Lakes', 'Actual_County': None, 'Inferred_County': 'Boulder County, Colorado', 'Location': '700 m southeast of the lodge at Stapp Lakes', 'Townships_Ranges_Sections': [], 'Temporal_Resolution': None, 'Units_Of_Measurement': None, 'Actual_Latitude': 40.11667, 'Actual_Longitude': -105.55333, 'Inferred_Latitude': None, 'Inferred_Longitude': None, 'Dates_of_Recording': '18,930 yr B.P.', 'Water_Type': 'Peat Bog', 'KeyTerms': ['kettle hole', 'moraine', 'peat']}, {'Watersource_Name': 'Site 5 near Stapp Lakes', 'Actual_County': None, 'Inferred_County': 'Boulder County, Colorado', 'Location': '775 m west-southwest of the lodge at Stapp Lakes', 'Townships_Ranges_Sections': [], 'Temporal_Resolution': None, 'Units_Of_Measurement': None, 'Actual_Latitude': 40.11444, 'Actual_Longitude': -105.55944, 'Inferred_Latitude': None, 'Inferred_Longitude': None, 'Dates_of_Recording': '10,340 yr B.P.', 'Water_Type': 'Peat Bog', 'KeyTerms': ['peat', 'glaciofluvial gravel']}, {'Watersource_Name': 'Site 6 near Red Rock Lake', 'Actual_County': None, 'Inferred_County': 'Boulder County, Colorado', 'Location': '300 m west of Red Rock Lake', 'Townships_Ranges_Sections': [], 'Temporal_Resolution': None, 'Units_Of_Measurement': None, 'Actual_Latitude': 40.08167, 'Actual_Longitude': -105.54444, 'Inferred_Latitude': None, 'Inferred_Longitude': None, 'Dates_of_Recording': '7,085 yr B.P.', 'Water_Type': 'Peat Bog', 'KeyTerms': ['till', 'Pinedale age']}, {'Watersource_Name': 'Site 7 near Long Lake', 'Actual_County': None, 'Inferred_County': 'Boulder County, Colorado', 'Location': '150 m east of Long Lake', 'Townships_Ranges_Sections': [], 'Temporal_Resolution': None, 'Units_Of_Measurement': None, 'Actual_Latitude': 40.07417, 'Actual_Longitude': -105.51944, 'Inferred_Latitude': None, 'Inferred_Longitude': None, 'Dates_of_Recording': '5,250 yr B.P.', 'Water_Type': 'Peat Bog', 'KeyTerms': ['till', 'Pinedale age']}]",,,,,,,,main,70232250_46,,,,MISSING,,,,UNPARSED,,True
2809,533,38.6689,-122.0031,,,"About 3.0 miles southeast of Winters, 550 feet northwest of dwelling, 400 feet west of Southern Pacific railroad tracks, 150 feet north of big red barn, 8 feet east of tank tower, under windmill tower.",[],7/1W-2M1 (UC 196),,Yolo County,09/16/1931-11/20/1934,Variable,feet above sea level,Stock well,['Stock well'],main,2809_533,38.6689,-122.0031,,Stock well,1931,1934,"[1931, 1934]",EXACT_RANGE,,False
8375,94,37.8973,-122.4848,,,"TIBURON, California",[],TIBURON,,San Mateo County,03/30/1976-04/11/1979,6 hours,"{'UTM_N': 'meters', 'UTM_E': 'meters', 'Initial_Temp': 'degrees Celsius', 'Salinity': 'ppt', 'Chlorophyll': 'mg/m3', 'Ammonia': 'ug/L', 'Nitrate': 'ug/L', 'Nitrite': 'ug/L', 'Phosphate': 'ug/L', 'Silicate': 'ug/L', 'D_Oxygen': 'ug/L', 'Oxygen_Production': 'mg O2/m2/hr', 'Carbon_P_Uptake': None, 'Carbon_14_Uptake': 'mg C-14/m2/hr', 'Assimilation_Number': None, 'Photosyn_Radiation': 'Joules/square meter'}",Estuarine Water,"['Photodaphnoid', 'Incubation Period', 'Photic Depth', 'Extinction Coefficient']",main,8375_94,37.8973,-122.4848,,Estuarine Water,1976,1979,"[1976, 1979]",EXACT_RANGE,,False
70162874,93,,,,,,[],,,,,,,,[],main,70162874_93,,,,MISSING,,,,UNPARSED,,True
39449,15,,,,,,,,,,,,,,,main,39449_15,,,,MISSING,,,,UNPARSED,,True
553,184,,,36.05,-119.733333,"Southwest corner sec. 31, T. 21 S., R. 21 E.","['[T. 21 S., R. 21 E., Sec. 31]']",Tulare Lake,Kings County,,['02/01/1937-09/30/1942'],Daily,feet above mean sea level,Lake,"['Kings River', 'Kaweah River', 'Tule Rivers', 'reservoir']",main,553_184,36.05,-119.733333,,Lake,1937,1942,"[1937, 1942]",EXACT_RANGE,,False
51659,34,34.1553,-118.1956,,,California,[],"Miller, 7",,Los Angeles County,,1923,{'Altitude': 'feet'},Well,['W'],main,51659_34,34.1553,-118.1956,,Well,,,,UNPARSED,,True
51659,34,34.1553,-118.1956,,,California,[],"Miller, 6",,Los Angeles County,,1923,{'Altitude': 'feet'},Well,['W'],main,51659_34,34.1553,-118.1956,,Well,,,,UNPARSED,,True
51659,34,34.1553,-118.1956,,,California,[],"Miller, 9",,Los Angeles County,,1923,{'Altitude': 'feet'},Well,['W'],main,51659_34,34.1553,-118.1956,,Well,,,,UNPARSED,,True
51659,34,34.1553,-118.1956,,,California,[],"Miller, 8",,Los Angeles County,,1923,{'Altitude': 'feet'},Well,['W'],main,51659_34,34.1553,-118.1956,,Well,,,,UNPARSED,,True
51659,34,34.1553,-118.1956,,,California,[],"Miller, 4",,Los Angeles County,,1923,{'Altitude': 'feet'},Well,['W'],main,51659_34,34.1553,-118.1956,,Well,,,,UNPARSED,,True
51659,34,34.1553,-118.1956,,,California,[],CLWCo,,Los Angeles County,,1921(?),{},Dry,[],main,51659_34,34.1553,-118.1956,,Dry,,,,UNPARSED,,True
9534,22,,,37.7347,-119.6349,Near Yosemite,[],Washburn Lake,Tuolumne County,,08/12/1977-08/12/1977,Daily,"{'Specific_Conductance': 'Microhms', 'pH': '', 'Temperature': 'Degrees Celsius', 'Dissolved_Oxygen': 'mg/L', 'Percent_Saturation': '', 'Hardness_CA_MG': 'mgal', 'Non_Carbonate_Hardness': 'mg/L', 'Calcium': 'mg/L'}",Lake,"['Washburn Lake', 'Specific Conductance', 'pH', 'Dissolved Oxygen']",main,9534_22,37.7347,-119.6349,,Lake,1977,1977,[1977],SINGLE_YEAR,,False
8375,108,35.0,-120.0,,,STATION 5,[],Station 5,,Located in the State of California based on the document context.,08/31/1976-08/31/1976,24 hours (as indicated by 'INCLUBATION PERIOD'),"{'Temperature': 'Degrees Celsius', 'Salinity': 'PSU', 'Chlorophyll': 'mg/m^3', 'Ammonia': 'mg/L', 'Nitrate': 'mg/L', 'Nitrite': 'mg/L', 'Phosphate': 'mg/L', 'Silicate': 'mg/L', 'D-Oxygen': 'mg/L', 'Oxygen Production': 'mg/m^2/day', 'Carbon-PH Uptake': 'mg/m^2/day', 'Carbon-14 Uptake': 'mg/m^2/day', 'Photosyn Radiation': 'Radiation (no specific unit given)'}",Estuarine,"['TEMP', 'SALINITY', 'CHLOROPHYLL', 'AMMONIA', 'NITRATE', 'NITRITE', 'PHOSPHATE', 'SILICATE', 'D-OXYGEN']",main,8375_108,35.0,-120.0,,Estuarine,1976,1976,[1976],SINGLE_YEAR,,False
70232920,131,,,,,,,,,,,,,,,main,70232920_131,,,,MISSING,,,,UNPARSED,,True
4537,360,,,34.0789,-117.3128,"Colton, Calif.",[],Meeks & Daley Canal,San Bernardino County,,,,,Canal,"['Meeks', 'Daley Canal']",main,4537_360,34.0789,-117.3128,,Canal,,,,UNPARSED,,True
1138,110,33.9817,-117.3758,,,Near West Riverside Bridge,[],Cuttle's pumping plant,,San Bernardino,06/06/1905-10/04/1905,Months between sequential measurements,Sec.-ft.,Pumping Plant,['pumping plant'],main,1138_110,33.9817,-117.3758,,Pumping Plant,1905,1910,"[1905, 1910]",EXACT_RANGE,,False
1138,110,33.9816,-117.3753,,,"1,000 feet south of west end of West Riverside Bridge",[],Evans pumping plant,,San Bernardino,05/27/1905-09/05/1905,Days to months between sequential measurements,Sec.-ft.,Pumping Plant,['pumping plant'],main,1138_110,33.9816,-117.3753,,Pumping Plant,1905,1909,"[1905, 1909]",EXACT_RANGE,,False
1138,110,33.9775,-117.3784,,,Weir end of main and at wier end of main,[],Evans Jurupa pumping plant,,San Bernardino,06/19/1905-10/04/1905,Days to months between sequential measurements,Sec.-ft.,Pumping Plant,['pumping plant'],main,1138_110,33.9775,-117.3784,,Pumping Plant,1905,1910,"[1905, 1910]",EXACT_RANGE,,False
1138,110,33.9768,-117.378,,,To supply Rubidoux ditch at wier end of main,[],Jurupa pumping plant,,San Bernardino,05/29/1905-08/15/1905,Days to months between sequential measurements,Sec.-ft.,Pumping Plant,['pumping plant'],main,1138_110,33.9768,-117.378,,Pumping Plant,1905,1908,"[1905, 1908]",EXACT_RANGE,,False
1138,110,33.9821,-117.3759,,,Near West Riverside Bridge,[],Pond's pumping plant,,San Bernardino,06/06/1905-10/04/1905,Months between sequential measurements,Sec.-ft.,Pumping Plant,['pumping plant'],main,1138_110,33.9821,-117.3759,,Pumping Plant,1905,1910,"[1905, 1910]",EXACT_RANGE,,False
1138,110,33.9786,-117.3824,,,At Pedley crossing,[],Riverside Power Co. canal,,San Bernardino,06/15/1905-09/22/1905,Months between sequential measurements,Sec.-ft.,Canal Discharge,"['canal', 'power company']",main,1138_110,33.9786,-117.3824,,Canal Discharge,1905,1909,"[1905, 1909]",EXACT_RANGE,,False
1138,110,33.9812,-117.3751,,,Near Riverside County line,[],Rivero Land Co. pumping plant,,San Bernardino,06/19/1905-10/04/1905,Months between sequential measurements,Sec.-ft.,Pumping Plant,['pumping plant'],main,1138_110,33.9812,-117.3751,,Pumping Plant,1905,1910,"[1905, 1910]",EXACT_RANGE,,False
1138,110,33.9825,-117.3754,,,At wier end of main,[],Spring Brook pumping plant,,San Bernardino,05/27/1905-08/11/1905,Days to months between sequential measurements,Sec.-ft.,Pumping Plant,['pumping plant'],main,1138_110,33.9825,-117.3754,,Pumping Plant,1905,1908,"[1905, 1908]",EXACT_RANGE,,False
1138,110,33.9802,-117.3766,,,At wier end of main,[],Spanishtown pumping plant,,San Bernardino,05/29/1905-08/11/1905,Days to months between sequential measurements,Sec.-ft.,Pumping Plant,['pumping plant'],main,1138_110,33.9802,-117.3766,,Pumping Plant,1905,1908,"[1905, 1908]",EXACT_RANGE,,False
1138,110,33.9829,-117.3832,,,At dam,[],Zimmerman pipe line,,San Bernardino,05/30/1905-08/14/1905,Days to months between sequential measurements,Sec.-ft.,Pipeline,"['pipe line', 'dam']",main,1138_110,33.9829,-117.3832,,Pipeline,1905,1908,"[1905, 1908]",EXACT_RANGE,,False
3011,72,39.9,-121.7,,,Butte Valley region,[],Meiss and Indian Tom Lakes,,"Butte Valley region, California",,,"{'Specific_conductance': 'micromhos at 25°C', 'Percent_sodium': '', 'Boron': 'ppm'}",Lakes,"['Meiss and Indian Tom Lakes', 'specific conductance', 'sodium', 'boron']",main,3011_72,39.9,-121.7,,Lakes,,,,UNPARSED,,True
28146,6,,,,,,[],,,,,,"[{'English': 'ft (feet)', 'Metric': 'm (metres)'}, {'English': 'ft/s (feet per second)', 'Metric': 'm/s (metres per second)'}, {'English': 'ft3/s (cubic feet per second)', 'Metric': 'm³/s (cubic metres per second)'}, {'English': 'lb/ft3 (pounds per cubic foot)', 'Metric': 'kg/m³ (kilograms per cubic metre)'}, {'English': 'mi (miles)', 'Metric': 'km (kilometres)'}, {'English': 'tons (short)', 'Metric': 't (tonnes)'}, {'English': 'yd3 (cubic yards)', 'Metric': 'm³ (cubic metres)'}]",,[],main,28146_6,,,,MISSING,,,,UNPARSED,,True
70232931,104,,,,,,,,,,,,,,,main,70232931_104,,,,MISSING,,,,UNPARSED,,True
70038414,229,,,37.6678,-120.4572,"37°40'04""N 120°27'26""W, in SW1/4SE1/4 sec. 17, T.3 S., R.14 E.","['T.3 S., R.14 E., sec. 17']",Modesto Canal,Stanislaus County,,10/01/1968-09/30/1969,Daily,cubic feet per second (cfs),Canal Discharge,"['Modesto Canal', 'Discharge Measurements', 'Tuolumne River']",main,70038414_229,37.6678,-120.4572,,Canal Discharge,1968,1969,"[1968, 1969]",EXACT_RANGE,,False
