URL,Publication ID,Index ID,Publication type,Publication Subtype,Display title,Title,Series title,Series number,Subseries,Chapter,Sub-chapter,ISSN (online),ISSN (print),ISBN,DOI,Edition,Volume,Issue,Year Published,No Year Published,Language,Publisher,Publisher location,Contributing office(s),Description,Larger Work Type,Larger Work Subtype,Larger Work Title,First page,Last page,Number of Pages,Public Comments,Time Range Start,Time Range End,Conference Title,Conference Location,Conference Date,Country,State,County,City,Other Geospatial,Datum,Projection,Scale,Online Only (Y/N),Additional Online Files(Y/N),Author(s),Editor(s),Compiler(s),Number of Links,ScienceBase URI,CHORUS DOI,CHORUS URL,CHORUS Publisher,CHORUS Authors,CHORUS Journal Name,CHORUS Publication Date,CHORUS Audited On,CHORUS Publicly Accessible Date
https://pubs.usgs.gov/publication/wsp1039,591,wsp1039,Report,USGS Numbered Series,,"Surface water supply of the United States, 1945, Part IX, Colorado River basin",Water Supply Paper,1039,,,,,,,10.3133/wsp1039,-,,,1947,false,ENGLISH,"U.S. Govt. Print. Off.,",,,"vii, 390 p. ;23 cm.",,,,,,,,,,,,,,,,,,,,,,,"Water Resources Division, U.S. Geological Survey",,,1,4f4e4afde4b07f02db697025,,,,,,,,
https://pubs.usgs.gov/publication/wsp1049,251,wsp1049,Report,USGS Numbered Series,,"Summary of records of surface waters at stations on tributaries in lower Colorado River Basin, 1888-1938",Water Supply Paper,1049,,,,,,,10.3133/wsp1049,,,,1947,false,English,U.S. Government Printing Office,"Washington, D.C.",California Water Science Center; Utah Water Science Center,"iv, 486 p.",,,,,,489,,,,,,,United States,,,,Colorado River Basin,,,,,,"Water Resources Division, U.S. Geological Survey",,,1,4f4e4b04e4b07f02db699054,,,,,,,,
https://pubs.usgs.gov/publication/ofr4814,12865,ofr4814,Report,USGS Numbered Series,,"Missouri River basin. Geologic mapping and mineral resources investigations, North Fork of Solomon River sub-basin. Construction materials in Phillips County, Kansas",Open-File Report,48-14,,,,2331-1258,0196-1497,,10.3133/ofr4814,-,,,1947,false,ENGLISH,,,,"v, 38, [1] leaves :ill., maps ;28 cm.",,,,,,,,,,,,,,,,,,,,,,,"Byrne, Frank E.; Beck, Henry V.; Houston, Max S.",,,0,4f4e4b05e4b07f02db699adb,,,,,,,,
https://pubs.usgs.gov/publication/wsp1040,582,wsp1040,Report,USGS Numbered Series,,"Surface water supply of the United States, 1945, Part X, The Great Basin",Water Supply Paper,1040,,,,,,,10.3133/wsp1040,-,,,1947,false,ENGLISH,"U.S. Govt. Print. Off.,",,,"v, 173 p. ;23 cm.",,,,,,,,,,,,,,,,,,,,,,,"Water Resources Division, U.S. Geological Survey",,,1,4f4e4afce4b07f02db696771,,,,,,,,
https://pubs.usgs.gov/publication/wsp998,1933,wsp998,Report,USGS Numbered Series,,"Suspended sediment in the Colorado River, 1925-41",Water Supply Paper,998,,,,,,,10.3133/wsp998,,,,1947,false,English,U.S. Government Printing Office,"Washington, D.C.",Utah Water Science Center,"v, 165 p.",,,,,,175,,,,,,,United States,,,,Colorado River,,,,,,"Howard, Charles S.",,,1,4f4e4ae0e4b07f02db687fd2,,,,,,,,
https://pubs.usgs.gov/publication/ofr4739,57075,ofr4739,Report,USGS Numbered Series,,"Ground-water conditions in the vicinity of Mason, Mason County, Texas",Open-File Report,47-39,,,,2331-1258,0196-1497,,10.3133/ofr4739,-,,,1947,false,ENGLISH,,,,"5, [4] leaves : map ; 27 cm.",,,,,,,,,,,,,,,,,,,,,,,"George, William Owsley",,,0,4f4e4aafe4b07f02db66d0f4,,,,,,,,
https://pubs.usgs.gov/publication/wsp1041,583,wsp1041,Report,USGS Numbered Series,,"Surface water supply of the United States, 1945, Part XI, Pacific slope basins in California",Water Supply Paper,1041,,,,,,,10.3133/wsp1041,-,,,1947,false,ENGLISH,"U.S. Govt. Print. Off.,",,,"viii, 469 p. ;23 cm.",,,,,,,,,,,,,,,,,,,,,,,"Water Resources Division, U.S. Geological Survey",,,1,4f4e4afde4b07f02db696e57,,,,,,,,
https://pubs.usgs.gov/publication/wsp1036,589,wsp1036,Report,USGS Numbered Series,,"Surface water supply of the United States, 1945, Part VI, Missouri River basin",Water Supply Paper,1036,,,,,,,10.3133/wsp1036,-,,,1947,false,ENGLISH,"U.S. Govt. Print. Off.,",,,"ix, 476 p. ;23 cm.",,,,,,,,,,,,,,,,,,,,,,,"Water Resources Division, U.S. Geological Survey",,,1,4f4e4afde4b07f02db696fe7,,,,,,,,
https://pubs.usgs.gov/publication/wsp1043,1613,wsp1043,Report,USGS Numbered Series,,"Surface water supply of the United States, 1945, Part XIII, Snake River basin",Water Supply Paper,1043,,,,,,,10.3133/wsp1043,-,,,1947,false,ENGLISH,"Govt. Print. Off.,",,,"vi, 248 p. :ill.",,,,,,,,,,,,,,,,,,,,,,,"Water Resources Division, U.S. Geological Survey",,,1,4f4e4afde4b07f02db696e29,,,,,,,,
https://pubs.usgs.gov/publication/wsp1031,585,wsp1031,Report,USGS Numbered Series,,"Surface water supply of the United States, 1945, Part I, North Atlantic slope basins",Water Supply Paper,1031,,,,,,,10.3133/wsp1031,-,,,1947,false,ENGLISH,"U.S. Govt. Print. Off.,",,,"x, 674 p. ;23 cm.",,,,,,,,,,,,,,,,,,,,,,,"Water Resources Division, U.S. Geological Survey",,,1,4f4e4afde4b07f02db69704a,,,,,,,,
https://pubs.usgs.gov/publication/ofr4738,23506,ofr4738,Report,USGS Numbered Series,,"Geology and ground-water resources of the Willcox Basin, Cochise and Graham Counties, Arizona",Open-File Report,47-38,,,,2331-1258,0196-1497,,10.3133/ofr4738,,,,1947,false,English,U.S. Geological Survey,,,Report: 35 p.; 2 Plates: 15.38 x 20.10 inches and 11.78 x 10.68 inches,,,,,,,,,,,,,United States,Arizona,"Cochise County, Graham County",,Willcox Basin,,,,,,"Jones, R. S.; Cushman, R.L.; Hem, J. D.",,,3,4f4e4adae4b07f02db68533a,,,,,,,,
https://pubs.usgs.gov/publication/70222220,70222220,70222220,Report,USGS Unnumbered Series,,"Preliminary report on stratigraphy and structure of the Wolf Creek anticline, Alaska","Geological Investigations, Naval Petroleum Reserve No. 4, Alaska",14,Preliminary Report,,,,,,10.3133/70222220,,,,1947,false,English,U.S. Geological Survey,,,Report: 2 p.; 1 Figure: 32.79 x 20.40 inches,,,,,,,,,,,,,United States,Alaska,,,Wolf Creek anticline,,,,,,"Stefansson, Karl; Thurrell, R. F. Jr.; Zumberge, J. H.",,,3,,,,,,,,,
https://pubs.usgs.gov/publication/70222219,70222219,70222219,Report,USGS Unnumbered Series,,"Preliminary report on stratigraphy and structure of the area of the Colville River north of Umiat, Alaska","Geological Investigations, Naval Petroleum Reserve No. 4, Alaska",13,Preliminary Report,,,,,,10.3133/70222219,,,,1947,false,English,U.S. Geological Survey,,,Report: 16 p.; 2 Figures: 24.51 x 40.27 inches and 21.66 x 15.18 inches,,,,,,,,,,,,,United States,Alaska,,,Colville River,,,,,,"Stefansson, Karl; Thurrell, R. F. Jr.; Zumberge, J. H.",,,4,,,,,,,,,
https://pubs.usgs.gov/publication/70222085,70222085,70222085,Report,USGS Unnumbered Series,,"Preliminary report on stratigraphy and structure of the area of the Colville River between Ninuluk and Prince Creeks, Alaska","Geological Investigations, Naval Petroleum Reserve No. 4, Alaska",12,Preliminary Report,,,,,,10.3133/70222085,,,,1947,false,English,U.S. Geological Survey,,,4 p.,,,,,,,,,,,,,United States,Alaska,,,area of the Colville River between Ninuluk and Prince Creeks,,,,,,"Detterman, R.L.; Mathewson, D. E.",,,2,,,,,,,,,
https://pubs.usgs.gov/publication/70222084,70222084,70222084,Report,USGS Unnumbered Series,,"Preliminary report on stratigraphy and structure of the area of Kigalik and Awuna Rivers, Alaska","Geological Investigations, Naval Petroleum Reserve No. 4, Alaska",11,Preliminary Report,,,,,,10.3133/70222084,,,,1947,false,English,U.S. Geological Survey,,,Report: 9 p.; 3 Plates: 54.47 x 24.76 inches or smaller,,,,,,,,,,,,,United States,Alaska,,,area of the Kigalik and Awuna Rivers,,,,,,"Whittington, C. L.; Troyer, M. L.",,,5,,,,,,,,,
https://pubs.usgs.gov/publication/70210448,70210448,70210448,Report,USGS Unnumbered Series,,Stratigraphy and structure of the area of Maybe Creek,"Geological Investigations, Naval Petroleum Reserve No. 4, Alaska",4,,,,,,,10.3133/70210448,,,,1947,false,English,U.S. Geological Survey,,,Report: 10 p.; 4 Figures: 36.61 x 24.22 inches or smaller,,,,,,,,,,,,,United States,Alaska,,,Maybe Creek area,,,,,,"Ray, Richard G.; Fischer, William A.",,,6,,,,,,,,,
https://pubs.usgs.gov/publication/70210458,70210458,70210458,Report,USGS Unnumbered Series,,"Stratigraphy and structure of the area of the Meade and Kuk Rivers and Point Barrow, Alaska","Geological Investigations, Naval Petroleum Reserve No. 4, Alaska",6,,,,,,,10.3133/70210458,,,,1947,false,English,U.S. Geological Survey,,,Report: 14 p.; 2 Figures: 28.23 x 27.79 inches and 55.48 x 17.58 inches,,,,,,,,,,,,,United States,Alaska,,,"area of the Meade and Kuk Rivers, Point Barrow",,,,,,"Webber, Edward J.",,,4,,,,,,,,,
https://pubs.usgs.gov/publication/70210457,70210457,70210457,Report,USGS Unnumbered Series,,"Stratigraphy and structure of the area of the Kurupa, Oolamnagavik, Killik, and Colville Rivers","Geological Investigations, Naval Petroleum Reserve No. 4, Alaska",5,,,,,,,10.3133/70210457,,,,1947,false,English,U.S. Geological Survey,,,Report: 12 p.; 3 Figures: 41.27 x 49.11 inches or smaller,,,,,,,,,,,,,United States,Alaska,,,"area of the Kurupa, Oolamnagavik, Killik, and Colville Rivers",,,,,,"Chapman, Robert M.; Thurrell, R. F. Jr.",,,5,,,,,,,,,
https://pubs.usgs.gov/publication/70222224,70222224,70222224,Report,USGS Unnumbered Series,,"Preliminary report on the stratigraphy and structure of the Titaluk and upper Ikpikpuk Rivers, Alaska","Geological Investigations, Naval Petroleum Reserve No. 4, Alaska",18,Preliminary Report,,,,,,10.3133/70222224,,,,1947,false,English,U.S. Geological Survey,,,Report: 4 p.; 1 Plate: 28.58 x 21.19 inches,,,,,,,,,,,,,United States,Alaska,,,Titaluk and upper Ikpikpuk rivers area,,,,,,"Webber, Edward J.",,,3,,,,,,,,,
https://pubs.usgs.gov/publication/70222223,70222223,70222223,Report,USGS Unnumbered Series,,"Preliminary report on the stratigraphy and structure of the area of the Utukok River with notes on the Corwin-Cape Beaufort region, Alaska","Geological Investigations, Naval Petroleum Reserve No. 4, Alaska",17,Preliminary Report,,,,,,10.3133/70222223,,,,1947,false,English,U.S. Geological Survey,,,Report: 8 p.; 2 Figures: 33.40 x 43.70 inches and 35.96 x 23.49 inches,,,,,,,,,,,,,United States,Alaska,,,"Corwin-Cape Beaufort region, Utukok River area",,,,,,"Thompson, Raymond M.; Barksdale, W. L.",,,4,,,,,,,,,
https://pubs.usgs.gov/publication/70222221,70222221,70222221,Report,USGS Unnumbered Series,,"Preliminary report of the stratigraphy and structure of the area of the Colville River from Ipnavik to Kurupa Rivers, Alaska","Geological Investigations, Naval Petroleum Reserve No. 4, Alaska",15,Preliminary Report,,,,,,10.3133/70222221,,,,1947,false,English,U.S. Geological Survey,,,Report: 9 p.; 1 Figure: 20.90 x 47.13 inches,,,,,,,,,,,,,United States,Alaska,,,Colville River,,,,,,"Thurrell, R. F. Jr.",,,3,,,,,,,,,
https://pubs.usgs.gov/publication/70206628,70206628,70206628,Article,Journal Article,"Origin of the hot springs at Hot Springs, North Carolina","Origin of the hot springs at Hot Springs, North Carolina",American Journal of Science,,,,,,,,10.2475/ajs.245.10.624,,245,10,1947,false,English ,,,,21 p. ,,,,624,644,,,,,,,,United States,North Carolina ,Madison County ,,,,,,,,"Stose, G. W.; Stose, Anna",,,0,,,,,,,,,
https://pubs.usgs.gov/publication/70214502,70214502,70214502,Article,Journal Article,,Suggestions as to future research in ground‐water hydrology,"Eos, Transactions, American Geophysical Union",,,,,2324-9250,0096-394,,10.1029/TR028i003p00418,,28,3,1947,false,English,American Geophysical Union,,,3 p.,,,,418,420,,,,,,,,,,,,,,,,,,"Meinzer, O. E.",,,0,,,,,,,,,
https://pubs.usgs.gov/publication/70214495,70214495,70214495,Article,Journal Article,,Value of the electrical log for estimating ground‐water supplies and the quality of the ground water,"Eos, Transactions, American Geophysical Union",,,,,2324-9250,0096-394,,10.1029/TR028i006p00903,,28,6,1947,false,English,American Geophysical Union,,,9 p.,,,,903,911,,,,,,,,United States,Texas,Galveston,,Galveston County,,,,,,"Barnes, B.A.; Livingston, Penn",,,0,,,,,,,,,
https://pubs.usgs.gov/publication/70214137,70214137,70214137,Article,Journal Article,,Ground-water conditions and problems in the Upper Mississippi River Embayment,Economic Geology,,,,,,,,10.2113/gsecongeo.42.7.626,,42,7,1947,false,English,Society of Economic Geologist,,,8 p.,,,,626,633,,,,,,,,United States,"Alabama, Arkansas, Illinois, Kentucky, Missouri, Tennessee",,,Upper Mississippi Embayment,,,,,,"Schneider, Robert",,,0,,,,,,,,,
https://pubs.usgs.gov/publication/70206576,70206576,70206576,Article,Journal Article,Geology and ground-water resources of Puerto Rico,Geology and ground-water resources of puerto rico,Economic Geology,,,,,,,, 10.2113/gsecongeo.42.6.563,,42,6,1947,false,English ,Society of Economic Geologists,,,9 p. ,,,,563,571,,,,,,,,Puerto Rico ,,,,,,,,,,"McGuinness, C. L.",,,0,,,,,,,,,
https://pubs.usgs.gov/publication/2239,2239,2239,Report,USGS Unnumbered Series,,"Geology and ground-water resources of the Salt River Valley area, Maricopa and Pinal counties, Arizona",,,,,,,,,10.3133/2239,,,,1947,false,English,U.S. Geological Survey,"Tucson, AZ",,45 p.,,,,,,45,,,,,,,United States,Arizona,Maricopa County;Pinal County,,Salt River Valley,,,,,,"McDonald, Harris R.; Wolcott, Henry Newton; Hem, John David",,,0,53c4fc24e4b0b58d96eeb5a0,,,,,,,,
https://pubs.usgs.gov/publication/1465,1465,1465,Report,USGS Unnumbered Series,,"Geology and ground-water resources of the Wellton-Mohawk area, Yuma County, Arizona",,,,,,,,,10.3133/1465,,,,1947,false,English,Arizona State Land Department,"Tucson, AZ",,22 p.,,,,,,22,,,,,,,United States,Arizona,,Yuma,,,,,,,"Babcock, Horace Maxson; Brown, Silas C.; Hem, John David",,,0,53bfb601e4b06d97a6487d1e,,,,,,,,
https://pubs.usgs.gov/publication/70161795,70161795,70161795,Report,Other Government Series,,"Geology and ground-water resources of the island of Niihau, Hawaii",Bulletin,12,,,,,,,,,,,1947,false,English,Tongg Publishing Company,Honolulu,Division of Hydrography,"v, 53 p.",,,,,,62,,,,,,,United States,Hawaii,Niihau,,,,,,N,N,"Stearns, Harold T.; Macdonald, Gordon A.",,,1,568e490ae4b0e7a44bc419a3,,,,,,,,
https://pubs.usgs.gov/publication/70161790,70161790,70161790,Report,Other Government Series,,"Geology and ground-water resources of the island of Molokai, Hawaii",Bulletin,11,,,,,,,,,,,1947,false,English,Advertiser Publishing Co.,Honolulu,Division of Hydrography,"vi, 113 p.",,,,,,133,,,,,,,United States,Hawaii,Molokai,,,,,,N,N,"Stearns, Harold T.; Macdonald, Gordon A.",,,1,568e4908e4b0e7a44bc4199e,,,,,,,,
https://pubs.usgs.gov/publication/ofr4733,57120,ofr4733,Report,USGS Numbered Series,,"Geology of San Antonio Canyon, California, in relation to ground-water storage",Open-File Report,47-33,,,,2331-1258,0196-1497,,10.3133/ofr4733,,,,1947,false,English,U.S. Geological Survey,,,Report: 41 p.; 2 Plates: 10.49 x 3.95 inches and 7.23 x 10.49 inches,,,,,,41,,,,,,,United States,California,San Bernardino County,,San Antonio Canyon,,,,,,"Dennis, P. Eldon",,,3,5355946ee4b0120853e8bfd4,,,,,,,,
https://pubs.usgs.gov/publication/2000874,2000874,2000874,Article,Journal Article,,Studies of the protozoan parasites of freshwater fishes,Fishery Bulletin of the U.S. Fish and Wildlife Service,,,,,,,,,,51,1,1947,false,English,U.S. Fish and Wildlife Service,,Leetown Science Center,29 p.,,,,,,,,,,,,,,,,,,,,,,,"Davis, H.S.",,,2,4f4e4b05e4b07f02db699d88,,,,,,,,
https://pubs.usgs.gov/publication/70195897,70195897,70195897,Report,State or Local Government Series,,"Geology and ground water conditions at Minot, North Dakota",North Dakota Ground Water Studies,6,,,,,,,,,,,1947,false,English,North Dakota State Water Conservation Commission,,Dakota Water Science Center; North Dakota Water Science Center,99 p.,,,,,,,,,,,,,,,,,,,,,,,"Akin, P.D.",,,0,5aff6d57e4b0da30c1bfe563,,,,,,,,
https://pubs.usgs.gov/publication/ofr4735,23271,ofr4735,Report,USGS Numbered Series,,"Ground-water resources and problems of the Cactus Flat-Artesia area, San Simon Basin, Arizona",Open-File Report,47-35,,,,2331-1258,0196-1497,,10.3133/ofr4735,,,,1947,false,English,United States Geological Survey,,,Report: 22 p.; 2 Plates: 11.31 x 10.61 inches and 10.93 x 10.36 inches,,,,,,,,,,,,,United States,Arizona,,,"Cactus Flat-Artesia area, San Simon Basin",,,,,,"Halpenny, Leonard C.; Cushman, Robert L.; Hem, J. D.",,,4,4f4e4aa0e4b07f02db661d60,,,,,,,,
https://pubs.usgs.gov/publication/70160869,70160869,70160869,Report,Other Government Series,,Bibliography of the geology and water resources of the island of Hawaii,Bulletin,10,,,,,,,,,,,1947,false,English,,,Division of Hydrography,191 p.,,,,,,,,,,,,,United States,Hawaii,,Hawaii,,,,,N,N,"Macdonald, Gordon A.",,,0,568ba5c5e4b0e7594ee77656,,,,,,,,
https://pubs.usgs.gov/publication/70180156,70180156,70180156,Report,State or Local Government Series,,"Ground-water level fluctuations in Utah, 1936-45",Utah State Engineer Biennial Report,25,,,,,,,,,,,1946,false,English,,,Utah Water Science Center,25 p.,Report,State or Local Government Series,Twenty-fifth biennial report of the State Engineer to the governor of Utah: 1944-1946,65,89,25,,,,,,,United States,Utah,,,,,,,,,"Thomas, H. E.",,,1,5888770ce4b05ccb964bab63,,,,,,,,
https://pubs.usgs.gov/publication/70178709,70178709,70178709,Report,Other Government Series,,"Ground water in Tooele Valley, Tooele County, Utah",Technical Publication,4,,,,,,,,,,,1946,false,English,"Utah Department of Natural Resources, Division of Water Rights",Salt Lake City,Utah Water Science Center,148 p.,Report,State or Local Government Series,Twenty-fifth biennial report of the State Engineer to the Governor of Utah: 1944-1946,91,238,148,,,,,,,United States,Utah,Tooele County,,Tooele Valley,,,,,,"Thomas, H. E.",,,3,58468aefe4b04fc80e5236df,,,,,,,,
https://pubs.usgs.gov/publication/70178708,70178708,70178708,Report,Other Government Series,,Ground water in Pavant Valley,Technical Publication,3,,,,,,,,,,,1946,false,English,"Utah Department of Natural Resources, Division of Water Rights","Salt Lake City, UT",Utah Water Science Center,96 p. ,,,,,,102,,,,,,,United States,Utah,Millard County,,Pavant Valley,,,,,,"Dennis, P. E.; Maxey, G. B.; Thomas, H. E.",,,2,58468aefe4b04fc80e5236e1,,,,,,,,
https://pubs.usgs.gov/publication/70040234,70040234,70040234,Report,Other Government Series,,"Record of wells in Nassau County, N.Y., Supplement 1",Bulletin,GW-10,,,,,,,,,,,1946,false,English,New York State Water Power and Control Commission,"Albany, NY",New York Water Science Center,191 p.; 1 Plate,,,,,,191,,,,,,,United States,New York,,,,,,,,,"Roberts, C.M.; Brashears, M.L. Jr.",,,0,50e4a278e4b0e8fec6cdb5fa,,,,,,,,
https://pubs.usgs.gov/publication/70040270,70040270,70040270,Report,Other Government Series,,"Progress report on ground-water conditions in the Cortland Quadrangle, New York",Bulletin,GW-16,,,,,,,,,,,1946,false,English,New York State Water Power and Control Commission,"Albany, NY",New York Water Science Center,49 p.,,,,,,49,,,,,,,United States,New York,,,,,,,,,"Asselstine, E.S.",,,0,50e4923fe4b0e8fec6cd88e7,,,,,,,,
https://pubs.usgs.gov/publication/70040267,70040267,70040267,Report,Other Government Series,,"Progress report on ground-water resources of the southwestern part of Broome County, New York",Bulletin,GW-15,,,,,,,,,,,1946,false,English,New York State Water Power and Control Commission,"Albany, NY",New York Water Science Center,48 p.,,,,,,48,,,,,,,United States,New York,,,,,,,,,"Brown, R. H.; Ferris, J.G.",,,0,50e49245e4b0e8fec6cd88f2,,,,,,,,
https://pubs.usgs.gov/publication/70175647,70175647,70175647,Article,Journal Article,,"Ground-water conditions in Elm Creek Valley, Barber County, Kansas",Kansas Geological Survey Bulletin,,,,,,,,,,64,3,1946,false,English,U.S. Geological Survey,"Lawrence, KS",Kansas Water Science Center,Report: 47 p.,,,,77,124,,,,,,,,,,,,,,,,N,N,"Williams, Charles C.; Bayne, Charles K.",,,1,57b58ad0e4b03bcb0104bbaf,,,,,,,,
https://pubs.usgs.gov/publication/70175648,70175648,70175648,Article,Journal Article,,"Ground-water conditions in Arkansas River Valley in the vicinity of Hutchinson, Kansas",Kansas Geological Survey Bulletin,,,,,,,,,,64,5,1946,false,English,U.S. Geological Survey,"Lawrence, KS",Kansas Water Science Center,Report: 71 p.,,,,145,216,71,,,,,,,,,,,,,,,N,N,"Williams, Charles C.",,,1,57b58acfe4b03bcb0104bbad,,,,,,,,
https://pubs.usgs.gov/publication/70175649,70175649,70175649,Article,Journal Article,,"Geology and ground-water resources of Grant, Haskell, and Stevens Counties, Kansas",Kansas Geological Survey Bulletin,,,,,,,,,,61,,1946,false,English,U.S. Geological Survey,"Lawrence, KS",Kansas Water Science Center,Report: 221 p.,,,,,,,,,,,,,,,,,,,,,N,N,"McLaughlin, Thad G.",,,1,57b58acee4b03bcb0104bb9b,,,,,,,,
https://pubs.usgs.gov/publication/ofr4629,16373,ofr4629,Report,USGS Numbered Series,,"General statement on the Cedar Creek slide, Montrose, Colorado",Open-File Report,46-29,,,,2331-1258,0196-1497,,10.3133/ofr4629,,,,1946,false,English,U.S. Geological Survey,,,7 p.,,,,,,8,,,,,,,United States,Colorado,,Montrose,Cedar Creek Slide,,,,,,"Varnes, Helen D.",,,1,4f4e4b28e4b07f02db6b10c5,,,,,,,,
https://pubs.usgs.gov/publication/ofr4630,55580,ofr4630,Report,USGS Numbered Series,,Mineral resources of the Trinity River tributary area in Texas and Oklahoma,Open-File Report,46-30,,,,2331-1258,0196-1497,,10.3133/ofr4630,,,,1946,false,English,U.S. Geological Survey,,,187 p.,,,,,,224,,,,,,,United States,,,,Trinity River Tributary Area,,,,,,,"Weissenborn, A.E.",,1,4f4e4a27e4b07f02db6102bc,,,,,,,,
https://pubs.usgs.gov/publication/ofr4637,55538,ofr4637,Report,USGS Numbered Series,,Water utilization in the White River Basin,Open-File Report,46-37,,,,2331-1258,0196-1497,,10.3133/ofr4637,-,,,1946,false,English,,,,Report: 21 p.; Plate 1: 8.84 x 7.94 inches; Plate 2: 9.52 x 7.93 inches,,,,,,,,,,,,,United States,Oregon,,,White River Basin,,,,,,"Helland, R.O.",,,3,4f4e4a28e4b07f02db610f25,,,,,,,,
https://pubs.usgs.gov/publication/wsp1001,575,wsp1001,Report,USGS Numbered Series,,"Surface water supply of the United States, 1944, Part I, North Atlantic slope basins",Water Supply Paper,1001,,,,,,,10.3133/wsp1001,-,,,1946,false,ENGLISH,"U.S. Govt. Print. Off.,",,,"x, 634 p. ;23 cm.",,,,,,,,,,,,,,,,,,,,,,,"Water Resources Division, U.S. Geological Survey",,,1,4f4e4afee4b07f02db69724f,,,,,,,,
https://pubs.usgs.gov/publication/wsp1013,1612,wsp1013,Report,USGS Numbered Series,,"Surface water supply of the United States, 1944, Part XIII, Snake River basin",Water Supply Paper,1013,,,,,,,10.3133/wsp1013,-,,,1946,false,ENGLISH,"Govt. Print. Off.,",,,"v, 226 p. :ill. ;28 cm.",,,,,,,,,,,,,,,,,,,,,,,"Water Resources Division, U.S. Geological Survey",,,1,4f4e4afde4b07f02db69702d,,,,,,,,
https://pubs.usgs.gov/publication/b951,33705,b951,Report,USGS Numbered Series,,"Geology of the Green River Desert-Cataract Canyon region, Emery, Wayne, and Garfield Counties, Utah",Bulletin,951,,,,,,,10.3133/b951,,,,1946,false,English,U.S. Geological Survey,,,"Report: v, 122 p.; 4 Plates: 38.36 × 52.72 inches or smaller",,,,,,,,,,,,,United States,Utah,"Emery County, Garfield County, Wayne County",,Green River Desert-Cataract Canyon region,,,,,,"Baker, Arthur A.",,,6,4f4e4b23e4b07f02db6ae395,,,,,,,,
https://pubs.usgs.gov/publication/wsp1005,4627,wsp1005,Report,USGS Numbered Series,,"Surface water supply of the United States, 1944, Part V, Hudson Bay and upper Mississippi River basins",Water Supply Paper,1005,,,,,,,10.3133/wsp1005,-,,,1946,false,ENGLISH,"U.S. Govt. Print. Off.,",,,"ix, 422 p. ;23 cm.",,,,,,,,,,,,,,,,,,,,,,,"Water Resources Division, U.S. Geological Survey",,,1,4f4e4afde4b07f02db697091,,,,,,,,
https://pubs.usgs.gov/publication/ofr4923A,15519,ofr4923A,Report,USGS Numbered Series,,Study of a landslide due to the presence of glauconite (Etude d'un glissement de terrain du a 1a presence de glauconie),Open-File Report,49-23,,A,,2331-1258,0196-1497,,10.3133/ofr4923A,,,,1946,false,English,U.S. Geological Survey,"Reston, VA",,5 p.,,,,,,,,,,,,,,,,,,,,,,,"Proix-Noe, Martha; Britt, Severine (translator)",,,1,4f4e4b05e4b07f02db699cd4,,,,,,,,
https://pubs.usgs.gov/publication/oc22,68830,oc22,Report,USGS Numbered Series,,"Tertiary stratigraphy in the northeastern part of the Wind River Basin, Wyoming",Oil and Gas Investigation Chart,22,,,,,,,10.3133/oc22,-,,,1946,false,ENGLISH,,,,11 stratigraphic columns on 1 sheet ;sheet 101 x 131 cm.,,,,,,,,,,,,,,,,,,,,257000,,,"Tourtelot, Harry Allison; Nace, Helen L.",,,1,4f4e4ad9e4b07f02db685059,,,,,,,,
https://pubs.usgs.gov/publication/wsp943,2961,wsp943,Report,USGS Numbered Series,,"Geology and ground-water resources of Scotts Bluff County, Nebraska",Water Supply Paper,943,,,,,,,10.3133/wsp943,-,,,1946,false,ENGLISH,"U.S. G.P.O.,",,,"vi, 150 p. :ill., maps ;23 cm.",,,,,,,,,,,,,,,,,,,,,,,"Wenzel, Leland Keith; Cady, R.C.; Waite, Herbert A.",,,14,4f4e4adae4b07f02db685842,,,,,,,,
https://pubs.usgs.gov/publication/om55,69023,om55,Report,USGS Numbered Series,,"Areal geologic map of the Green River Desert-Cataract Canyon region, Emery, Wayne, and Garfield Counties, Utah",Oil and Gas Investigation Map,55,,,,,,,10.3133/om55,-,,,1946,false,ENGLISH,,,,1 map ;106 x 66 cm.  (See also Bulletin 951),,,,,,,,,,,,,,,,,,,,26720,,,"Baker, A. A.",,,1,4f4e4abce4b07f02db673406,,,,,,,,
https://pubs.usgs.gov/publication/om60,69063,om60,Report,USGS Numbered Series,,Geologic map of the southern part of the Wind River Basin and adjacent areas in central Wyoming,Oil and Gas Investigation Map,60,,,,,,,10.3133/om60,-,,,1946,false,ENGLISH,,,,1 map.,,,,,,,,,,,,,,,,,,,,26720,,,"Hares, Charles Joseph; Ball, M.W.; St. Clair, Stuart; Reeside, J. B. Jr.; Heald, K. C.; Collins, A.C.",,,1,4f4e4ae1e4b07f02db688879,,,,,,,,
https://pubs.usgs.gov/publication/om53,69070,om53,Report,USGS Numbered Series,,"Geologic and structure contour map of Sage Creek dome, Fremont County, Wyoming",Oil and Gas Investigation Map,53,,,,,,,10.3133/om53,-,,,1946,false,ENGLISH,,,,2 maps :col. ;61 x 46 cm. and 22 x 25 cm. on sheet 78 x 112 cm.,,,,,,,,,,,,,,,,,,,,680,,,"Sharkey, Henry H.R.; Zapp, Alfred Dexter; Johnson, Chester O.; Williams, M.D.; Wasson, E.B.; Gray, H.H.",,,1,4f4e4b1ae4b07f02db6a80bf,,,,,,,,
