id,page_number,inferred_latitude,inferred_longitude,actual_latitude,actual_longitude,location,townships_ranges_sections,watersource_name,actual_county,inferred_county,dates_of_recording_raw,temporal_resolution,units_of_measurement,water_type,keyterms,id_page_number,latitude,longitude,water_type_clean,water_type_review,year_start,year_end,years_list,date_parse_status,date_parse_notes,needs_date_review,decade,lat_combined,lon_combined,lat_source_col,lon_source_col,coord_source
70038406,245,34.6478,-120.4495,,,,['7N/34W-30L3 S'],Union Sugar Co. Drilled Observation Well,Santa Barbara County,Santa Barbara County,03/02/1966-10/08/1968,Variable (based on available dates),Feet Below Land Surface Datum (LSD),Groundwater,"['OBSERVATION WELL', 'ALLUVIUM']",70038406_245,34.6478,-120.4495,Groundwater,,1966,1968,[1966 1968],EXACT_RANGE,,False,1960,34.6478,-120.4495,inferred_latitude,inferred_longitude,inferred
70038406,245,34.6478,-120.4495,,,,['7N/34W-30L4 S'],Union Sugar Co. Drilled Irrigation Artesian Well,Santa Barbara County,Santa Barbara County,03/02/1966-10/08/1968,Variable (based on available dates),Feet Below Land Surface Datum (LSD),Groundwater,"['IRRIGATION ARTESIAN WELL', 'ALLUVIUM']",70038406_245,34.6478,-120.4495,Groundwater,,1966,1968,[1966 1968],EXACT_RANGE,,False,1960,34.6478,-120.4495,inferred_latitude,inferred_longitude,inferred
70038406,245,34.6478,-120.4495,,,,['7N/34W-30L8 S'],Union Sugar Co. Drilled Observation Well,Santa Barbara County,Santa Barbara County,03/02/1966-10/08/1968,Variable (based on available dates),Feet Below Land Surface Datum (LSD),Groundwater,"['OBSERVATION WELL', 'ALLUVIUM']",70038406_245,34.6478,-120.4495,Groundwater,,1966,1968,[1966 1968],EXACT_RANGE,,False,1960,34.6478,-120.4495,inferred_latitude,inferred_longitude,inferred
70038406,245,34.6478,-120.4495,,,,['7N/34W-31C2 S'],Union Sugar Co. Drilled Irrigation Artesian Well,Santa Barbara County,Santa Barbara County,03/01/1966-10/07/1968,Variable (based on available dates),Feet Below Land Surface Datum (LSD),Groundwater,"['IRRIGATION ARTESIAN WELL', 'ALLUVIUM']",70038406_245,34.6478,-120.4495,Groundwater,,1966,1968,[1966 1968],EXACT_RANGE,,False,1960,34.6478,-120.4495,inferred_latitude,inferred_longitude,inferred
56086,83,,,34.508333,-119.833333,"Lat. 34°30'30"", long. 119°50'00""",[],TOM KINEVAN,,San Luis Obispo,07/21/1954-06/15/1956,Variable,"{'Discharge': ['cubic feet per second', 'gallons per minute'], 'Water_Level': 'feet'}",Springs,"['Open pool', 'alluvial veneer', 'sandstone']",56086_83,34.508333,-119.833333,Springs,,1954,1956,[1954 1956],EXACT_RANGE,,False,1950,34.508333,-119.833333,actual_latitude,actual_longitude,actual
2060,173,34.4252,-119.6982,,,"Carpinteria, Goleta, and Santa Ynez Valleys",[],Santa Barbara Groundwater Levels,Santa Barbara County,Santa Barbara County,1930-01-01-1941-12-31,Daily to monthly intervals (exact frequency varies by year),Feet above sea-level datum of 1929,Groundwater,"['water levels', 'feet above sea-level datum of 1929']",2060_173,34.4252,-119.6982,Groundwater,,1930,1941,[1930 1941],EXACT_RANGE,,False,1930,34.4252,-119.6982,inferred_latitude,inferred_longitude,inferred
1325,35,34.6553,-120.4921,,,"Lompoc Canyon, about 1.7 miles south of State Highway 150",[],Test well 11,,Lompoc,07/22/1958-07/22/1958,Unknown,"ft, gpm",Groundwater,"['well logs', 'gravel', 'sand', 'clay', 'perforations', 'yield']",1325_35,34.6553,-120.4921,Groundwater,,1958,1958,[1958],SINGLE_YEAR,,False,1950,34.6553,-120.4921,inferred_latitude,inferred_longitude,inferred
1325,35,34.6553,-120.4921,,,"Lompoc Canyon, about 1.7 miles south of State Highway 150",[],Supply well 1,,Lompoc,09/29/1958-10/17/1958,Unknown,"ft, gpm",Groundwater,"['supply well', 'perforations', 'gravel pack', 'yield']",1325_35,34.6553,-120.4921,Groundwater,,1958,1958,[1958],SINGLE_YEAR,,False,1950,34.6553,-120.4921,inferred_latitude,inferred_longitude,inferred
3058,194,,,34.6375,-120.425,"1.9 miles east of Lompoc, Santa Barbara County",[],Santa Ynez River at narrows,Santa Barbara County,,04/1947-09/1960,Monthly and yearly,"['cubic feet per second', 'acre-feet']",Stream Discharge,"['Santa Ynez River', 'stream discharge', 'discharge rates', 'gauge heights', 'flow regulation']",3058_194,34.6375,-120.425,Stream discharge,,1947,1960,[1947 1960],EXACT_RANGE,,False,1940,34.6375,-120.425,actual_latitude,actual_longitude,actual
383,87,,,34.6426,-120.4572,"Lompoc, California",[],Santa Ynez River,Santa Barbara County,,10/01/1918-09/30/1919,Daily,second-feet,Stream Discharge,"['discharge', 'second-feet']",383_87,34.6426,-120.4572,Stream discharge,,1918,1919,[1918 1919],EXACT_RANGE,,False,1910,34.6426,-120.4572,actual_latitude,actual_longitude,actual
51831,33,,,34.486111,-119.830556,"Lat. 34°29'10"", long. 119°49'50""",[],Sawter Estate Spring,San Luis Obispo,San Luis Obispo,"Sept. 18, 1953-Jun. 21, 1954",Varying dates,"{'Discharge': ['cubic feet per second', 'gallons per minute'], 'Temperature': 'degrees Fahrenheit'}",Springs,"['Spring', 'Discharge', 'Temperature']",51831_33,34.486111,-119.830556,Springs,,1953,1954,[1953 1954],EXACT_RANGE,,False,1950,34.486111,-119.830556,actual_latitude,actual_longitude,actual
583,152,,,34.7625,-120.4278,"in Los Alamos Grant, at highway bridge, 0.25 mile south of Harris, Santa Barbara County",[],San Antonio Creek,Santa Barbara County,Santa Barbara County,01/01/1944-09/30/1945,Daily (based on table entries),second-feet,Stream Discharge,"['discharge', 'gage height', 'rating curve', 'runoff']",583_152,34.7625,-120.4278,Stream discharge,,1944,1945,[1944 1945],EXACT_RANGE,,False,1940,34.7625,-120.4278,actual_latitude,actual_longitude,actual
1141,59,,,34.6396,-120.4575,"Near Lompoc, California",,Santa Ynez River,Santa Barbara County,,01/11/1910-12/31/1910,Daily,"['feet', 'second-feet']",Stream Discharge,"['gage height', 'discharge']",1141_59,34.6396,-120.4575,Stream discharge,,1910,1912,[1910 1912],EXACT_RANGE,,False,1910,34.6396,-120.4575,actual_latitude,actual_longitude,actual
648,165,,,34.54306,-119.8625,"near Santa Ynez, Calif., on left bank 0.1 mile downstream from Los Laureles Canyon Creek and 13 miles east of Santa Ynez",[],Santa Ynez River below Los Laureles Canyon,Santa Barbara County,,04/01/1947-09/30/1952,Discharge measurements generally made twice a month,"{'Latitude_Longitude': 'decimal degrees', 'Gage_Height': 'feet', 'Discharge': 'cubic feet per second (cfs)'}",Stream Discharge,"['Santa Ynez River', 'stream discharge', 'water-stage recorder', 'gauge height', 'cubic feet per second']",648_165,34.54306,-119.8625,Stream discharge,,1947,1952,[1947 1952],EXACT_RANGE,,False,1940,34.54306,-119.8625,actual_latitude,actual_longitude,actual
56361,511,,,34.425,-119.809722,"La Goleta Grant, Santa Barbara County, on downstream side of center pier of county road bridge 100 ft (30 m) downstream from Maria Ygnacio Creek, 1.3 mi (2.1 km) upstream from mouth, and 1.3 mi (2.1 km) southeast of Goleta",,ATASCADERO CREEK,Santa Barbara County,,10/01/1941-12/31/current year,Daily,"{'Latitude': 'degrees minutes seconds', 'Longitude': 'degrees minutes seconds', 'Discharge': 'cubic feet per second and cubic meters per second'}",Stream Discharge,"['stream discharge', 'gage height', 'cubic feet per second']",56361_511,34.425,-119.809722,Stream discharge,,1941,,[1941],OPEN_ENDED_IGNORED,,True,1940,34.425,-119.809722,actual_latitude,actual_longitude,actual
1110,207,34.6935,-120.4551,,,"Santa Rosa Valley, California","['T. 8 N., R. 8 W.']",Water Wells in the Santa Rosa Valley area,Santa Barbara County,,1944-1950,"Varies (e.g., 1944+, 1946, 1950)","{'Water Level': 'feet', 'Pump Depth': 'feet'}",Groundwater,"['Well', 'Pump', 'Water-yielding zone', 'Casing']",1110_207,34.6935,-120.4551,Groundwater,,1944,1950,[1944 1950],EXACT_RANGE,,False,1940,34.6935,-120.4551,inferred_latitude,inferred_longitude,inferred
70038401,275,,,34.527,-119.6861,"On upstream side of Gibraltar Dam, 7 miles north of Santa Barbara",[],SANTA YNEZ RIVER ABOVE GIBRALTAR DAM,Santa Barbara County,,04/01/1920-09/30/1967,Monthly,"{'Elevation': 'feet', 'Contents': 'acre-feet', 'Change_in_contents': 'acre-feet', 'Draft': 'acre-feet', 'Spill_and_release': 'acre-feet', 'Evaporation': 'acre-feet', 'Total_inflow': 'acre-feet', 'Rain_on_reservoir': 'acre-feet', 'Net_inflow': 'acre-feet'}",Stream Discharge,"['Gibraltar Dam', 'Santa Barbara', 'Jameson Lake', 'reservoir', 'stream discharge', 'spill and release']",70038401_275,34.527,-119.6861,Stream discharge,,1920,1967,[1920 1967],EXACT_RANGE,,False,1920,34.527,-119.6861,actual_latitude,actual_longitude,actual
51831,78,34.5027778,-120.0611111,34.5027778,-120.0611111,"Lat. 34°30'10"", long. 120°03'40""",[],Spring - John Alegria,,Kern County,07/13/1953-06/07/1954,"Variable, approximately monthly","{'Discharge': ['Cubic feet per second', 'Gallons per minute'], 'Temperature': 'Fahrenheit'}",Springs,"['Drilled hole', 'sandstone cliff', 'Discharge']",51831_78,34.5027778,-120.0611111,Springs,,1953,1954,[1953 1954],EXACT_RANGE,,False,1950,34.5027778,-120.0611111,actual_latitude,actual_longitude,actual
2133,41,34.4208,-119.6982,,,"Santa Barbara, California",[],City Tunnel,Santa Barbara County,Santa Barbara County,05/01/1900-12/01/1902,Variable (specific dates given),"{'Flow_Length': 'feet', 'Flow_Miners_Inches': ""miner's inches"", 'Flow_Gallons_Per_Day': 'gallons per day'}",Groundwater,"['city tunnel', 'ground water', ""flow in miner's inches"", 'gallons per day']",2133_41,34.4208,-119.6982,Groundwater,,1900,1912,[1900 1902 1912],MULTI_YEARS_OR_RANGES,,False,1900,34.4208,-119.6982,inferred_latitude,inferred_longitude,inferred
733,495,,,34.840277,-120.166667,"Near Sisquoc, Calif.","['T.9 N., R. 31 W., sec 20']",Sisquoc River,Santa Barbara,Santa Barbara,10/1943-09/1965,Monthly,"{'Discharge': 'cfs (cubic feet per second)', 'Gage_height': 'feet', 'Acre-ft_per_year': 'acre-feet per year'}",Stream Discharge,"['discharge', 'gauge height', 'streamflow', 'low flow', 'high watermark']",733_495,34.840277,-120.166667,Stream discharge,,1943,1965,[1943 1965],EXACT_RANGE,,False,1940,34.840277,-120.166667,actual_latitude,actual_longitude,actual
24284,146,,,34.472222,-119.991667,Las Yeguas Canyon at road-crossing about 0.9 mile north of Highway 101.,[],Las Yeguas Canyon Creek,,San Luis Obispo County,11/01/1948-07/10/1956,"Varies (dates are specific, no uniform interval)","{'Discharge': 'gpm', 'Temperature': 'F'}",Stream Discharge,"['Discharge', 'Temperature', 'current meter', 'channel']",24284_146,34.472222,-119.991667,Stream discharge,,1948,1956,[1948 1956],EXACT_RANGE,,False,1940,34.472222,-119.991667,actual_latitude,actual_longitude,actual
648,179,,,34.7625,-120.4277778,"Los Alamos Grant, on left bank just downstream from highway bridge, 0.25 mile south of Harris, Santa Barbara County, and 0.6 mile upstream from Harris Canyon Creek.",[],San Antonio Creek at Harris,Santa Barbara County,,01/01/1941-09/30/1952,Daily,"{'Discharge': 'cubic feet per second (cfs)', 'Gage Height': 'feet'}",Stream Discharge,"['stream discharge', 'gage-height recorder', 'discharge measurements', 'maximum discharge']",648_179,34.7625,-120.4277778,Stream discharge,,1941,1952,[1941 1952],EXACT_RANGE,,False,1940,34.7625,-120.4277778,actual_latitude,actual_longitude,actual
633,152,,,34.6902777778,-120.4333333333,"lat. 34°41'25"", long. sea level, datum of 1929, 1.2 miles east of Surf, Santa Barbara County.",[],"Santa Ynez River at barrier, near Surf",Santa Barbara County,Santa Barbara County,05/01/1947-09/30/1950,Daily,second-feet,Stream Discharge,"['stream discharge', 'water-stage recorder', 'broad-crested weir', 'flow measurements']",633_152,34.6902777778,-120.4333333333,Stream discharge,,1947,1950,[1947 1950],EXACT_RANGE,,False,1940,34.6902777778,-120.4333333333,actual_latitude,actual_longitude,actual
70038401,269,,,34.401111,-119.485555,"E1 Rincon Grant, on left bank at upstream side of bridge on State Highway 150, 200 ft downstream from Gobernador Creek, and 1.8 miles northeast of Carpinteria",[],CARPINTERIA CREEK,Santa Barbara County,,01/01/1941-09/30/1967,Daily measurements,"{'Latitude_Longitude': 'Degrees Minutes Seconds', 'Discharge': 'cubic feet per second (cfs)', 'Area_Drainage': 'square miles', 'Volume_Water': 'acre-feet'}",Stream Discharge,"['stream', 'discharge', 'water-stage recorder', 'gage height']",70038401_269,34.401111,-119.485555,Stream discharge,,1941,1967,[1941 1967],EXACT_RANGE,,False,1940,34.401111,-119.485555,actual_latitude,actual_longitude,actual
1630,486,,,34.6384,-120.1159,"Near Solvang, California",[],ALISAL CREEK NEAR SOLVANG,Santa Barbara County,,10/01/1966-09/30/1968,Daily,Cubic feet per second (cfs),Stream Discharge,"['DISCHARGE', 'CUBIC FEET PER SECOND', 'WATER YEAR', 'ALISAL CREEK']",1630_486,34.6384,-120.1159,Stream discharge,,1966,1968,[1966 1968],EXACT_RANGE,,False,1960,34.6384,-120.1159,actual_latitude,actual_longitude,actual
56418,655,,,34.944444,-120.291667,"Suey Grant, Santa Barbara County",[],CUYAMA RIVER BELOW TWITCHELL DAM,Santa Barbara County,,10/01/1973-09/30/1974,Daily,"{'Discharge': 'CFS (Cubic Feet per Second)', 'Concentration': 'MG/L or UG/L'}",Stream Discharge,"['Discharge', 'Chemical analyses', 'Dissolved Solids']",56418_655,34.944444,-120.291667,Stream discharge,,1973,1974,[1973 1974],EXACT_RANGE,,False,1970,34.944444,-120.291667,actual_latitude,actual_longitude,actual
3058,188,,,34.6138888889,-120.191666667,"On right bank just upstream from culvert on State Highway 150 in Buellton, San Carlos de Jonata Grant",[],La Zaca Creek,Santa Barbara County,,01/1941-09/1960,Monthly,"{'Discharge': ['cfs', 'acre-ft'], 'Gage Height': 'ft'}",Stream Discharge,"['La Zaca Creek', 'Buellton, Calif.', 'discharge', 'gage-stage recorder']",3058_188,34.6138888889,-120.191666667,Stream discharge,,1941,1960,[1941 1960],EXACT_RANGE,,False,1940,34.6138888889,-120.191666667,actual_latitude,actual_longitude,actual
56361,546,34.9666667,-120.4166667,34.9666667,-120.4166667,"Lat 34°58'00"", long 120°25'00"", in NEWNENE's sec.11, T.10 N. R.34 W.","['T.10 N. R.34 W., sec.11']",BRADLEY DITCH,Santa Barbara County,Santa Barbara County,10/01/1970-Current,Daily,"{'Discharge': {'Cubic_feet_per_second': 'ft3/s', 'Meters_cubed_per_second': 'm3/s'}, 'Gage_height': {'Feet': 'ft', 'Meters': 'm'}}",Stream Discharge,"['stream discharge', 'discharge measurements', 'water-stage recorder', 'gage height']",56361_546,34.9666667,-120.4166667,Stream discharge,,1970,,[1970],OPEN_ENDED_IGNORED,,True,1970,34.9666667,-120.4166667,actual_latitude,actual_longitude,actual
1325,29,34.6823,-120.4591,34.6823,-120.4591,"Lompoc Canyon, about 0.9 mile south of State Highway 150",[],Test well 3,Santa Barbara County,Santa Barbara County,04/30/1958-05/15/1958,,"{'Thickness': 'feet', 'Depth': 'feet', 'Yield': 'gallons per minute'}",Groundwater,"['Well logs', 'Test well', 'Drilled', 'Sand, pebbly and clayey', 'Yield: 5 gpm by bail test']",1325_29,34.6823,-120.4591,Groundwater,,1958,1958,[1958],SINGLE_YEAR,,False,1950,34.6823,-120.4591,actual_latitude,actual_longitude,actual
1325,29,34.6937,-120.4431,34.6937,-120.4431,"Bear Canyon, about 0.75 mile southeast of State Highway 150",[],Test well 4,Santa Barbara County,Santa Barbara County,05/16/1958-05/27/1958,,"{'Thickness': 'feet', 'Depth': 'feet'}",Groundwater,"['Test well', 'Drilled', 'Sand, silty and gravelly']",1325_29,34.6937,-120.4431,Groundwater,,1958,1958,[1958],SINGLE_YEAR,,False,1950,34.6937,-120.4431,actual_latitude,actual_longitude,actual
2133,16,34.75,-120.15,,,Near the head of the Santa Ynez River,[],Juncal Reservoir,Santa Barbara County,,,,"{'Capacity': ['gallons', 'acre-feet']}",Reservoir,"['Juncal Reservoir', 'dam', 'capacity', 'acre-feet']",2133_16,34.75,-120.15,Reservoir,,,,,UNPARSED,,True,,34.75,-120.15,inferred_latitude,inferred_longitude,inferred
553,141,,,34.57777777777778,-119.93055555555556,"Water-stage recorder in Tequepis Grant, about 1 mile north of State Highway 150 (San Marcus Pass road), 91 miles southeast of Santa Ynez",[],Santa Cruz Creek near Santa Ynez,Santa Barbara County,,10/01/1941-09/30/1942,Daily,"{'Discharge': 'second-feet', 'Area': 'square miles', 'Gage_Height': 'feet'}",Stream Discharge,"['stream discharge', 'gage height', 'discharge']",553_141,34.57777777777778,-119.93055555555556,Stream discharge,,1941,1942,[1941 1942],EXACT_RANGE,,False,1940,34.57777777777778,-119.93055555555556,actual_latitude,actual_longitude,actual
4538,150,,,34.861111,-120.2625,"NE# sec. 17, T. 9 N., R. 32 W.","['T. 9 N., R. 32 W., NE# sec. 17']",Sisquoc River near Gary,San Luis Obispo County,,02/01/1941-09/30/1941,Daily,{'Discharge': 'second-feet'},Stream Discharge,"['stream discharge', 'water-stage recorder', 'gage height', 'logarithmic plotting']",4538_150,34.861111,-120.2625,Stream discharge,,1941,1941,[1941],SINGLE_YEAR,,False,1940,34.861111,-120.2625,actual_latitude,actual_longitude,actual
2246,558,,,34.9534,-120.4451,"Near Santa Maria, California",[],Santa Maria River,Santa Barbara County,Santa Barbara County,October 1903-December 1905,Daily and Monthly,{'Discharge': 'Second-feet'},Stream Discharge,"['Santa Maria River', 'Discharge', 'Second-feet', 'Run-off']",2246_558,34.9534,-120.4451,Stream discharge,,1903,1905,[1903 1905],EXACT_RANGE,,False,1900,34.9534,-120.4451,actual_latitude,actual_longitude,actual
70038682,280,,,34.524444,-119.686389,"Near Santa Barbara, CA","['NW4SW4SW4 sec. 11', 'T.5 N., R.27 W.']",SANTA YNEZ RIVER BELOW GIBRALTAR DAM,Santa Barbara County,,04/1920-Current Year,Daily,Cubic feet per second (ft3/s),Stream Discharge,"['Gibraltar Dam', 'Santa Ynez River', 'stream discharge']",70038682_280,34.524444,-119.686389,Stream discharge,,1920,,[1920],OPEN_ENDED_IGNORED,,True,1920,34.524444,-119.686389,actual_latitude,actual_longitude,actual
2848,37,34.5,-120.0,,,Tertiary formations,[],Foxen,,"Santa Barbara County, California",,,,Groundwater,"['beds water', 'fractures', 'shale', 'sandstone', 'Tertiary']",2848_37,34.5,-120.0,Groundwater,,,,,UNPARSED,,True,,34.5,-120.0,inferred_latitude,inferred_longitude,inferred
2848,37,34.5,-120.0,,,Tertiary formations,[],Rincon,,"Santa Barbara County, California",,,,Groundwater,"['beds water', 'fractures', 'shale', 'sandstone', 'Tertiary']",2848_37,34.5,-120.0,Groundwater,,,,,UNPARSED,,True,,34.5,-120.0,inferred_latitude,inferred_longitude,inferred
2848,37,34.5,-119.7,,,Undifferentiated formations (Tu),[],Sespe,,"Santa Barbara County, California",,,,Groundwater,"['beds water', 'fractures', 'shale', 'sandstone']",2848_37,34.5,-119.7,Groundwater,,,,,UNPARSED,,True,,34.5,-119.7,inferred_latitude,inferred_longitude,inferred
2848,37,34.5,-120.0,,,Tertiary formations,[],Vaqueros,,"Santa Barbara County, California",,,,Groundwater,"['beds water', 'fractures', 'shale', 'sandstone', 'Tertiary']",2848_37,34.5,-120.0,Groundwater,,,,,UNPARSED,,True,,34.5,-120.0,inferred_latitude,inferred_longitude,inferred
2060,433,34.9607,-120.4361,,,"About 5.0 miles nearly south of Santa Maria, 500 feet east of Lower Orcutt Road",,City of Santa Maria Well No. 2,Santa Barbara County,,07/31/1932-12/31/1941,Monthly,feet below land-surface datum,Groundwater,"['groundwater', 'well', 'Santa Maria']",2060_433,34.9607,-120.4361,Groundwater,,1932,1941,[1932 1941],EXACT_RANGE,,False,1930,34.9607,-120.4361,inferred_latitude,inferred_longitude,inferred
2060,433,34.9607,-120.4361,,,"About 5.0 miles nearly south of Santa Maria, and 400 feet east of Lower Orcutt Road",,City of Santa Maria Well No. 3,Santa Barbara County,,03/31/1933-12/31/1941,Monthly,feet below land-surface datum,Groundwater,"['groundwater', 'well', 'Santa Maria']",2060_433,34.9607,-120.4361,Groundwater,,1933,1941,[1933 1941],EXACT_RANGE,,False,1930,34.9607,-120.4361,inferred_latitude,inferred_longitude,inferred
70038668,258,,,34.6138889,-120.2416667,"34° 36'50"" N, 120°14'30"" W, on left bank 0.5 mile downstream from Canada de los Palos Blancos and 3 miles west of Buellton, Santa Barbara County",[],Santa Ynez River,Santa Barbara County,,10/01/1961-09/30/1962,Daily,cubic feet per second (cfs),Stream Discharge,"['discharge', 'stream discharge', 'gage height', 'water-stage recorder']",70038668_258,34.6138889,-120.2416667,Stream discharge,,1961,1962,[1961 1962],EXACT_RANGE,,False,1960,34.6138889,-120.2416667,actual_latitude,actual_longitude,actual
70038395,275,,,34.894444,-120.305556,"SW1 sec. 36, T.10 N., R.33 W.","['T.10 N., R.33 W., SW1 sec. 36']",Sisquoc River near Garey,Santa Barbara County,,10/1940-09/1965,Monthly and daily for specific periods,"{'Discharge': 'cfs (cubic feet per second)', 'Acre-feet_per_year': 'acre-ft'}",Stream Discharge,"['stream discharge', 'water-stage recorder', 'discharge']",70038395_275,34.894444,-120.305556,Stream discharge,,1940,1965,[1940 1965],EXACT_RANGE,,False,1940,34.894444,-120.305556,actual_latitude,actual_longitude,actual
70038395,275,,,34.976389,-120.570833,Guadalupe Grant on State Highway 1 near fifth bridge pier from left bank,[],Santa Maria River at Guadalupe,Santa Barbara County,,10/1940-09/1965,Monthly and daily for specific periods,"{'Discharge': 'cfs (cubic feet per second)', 'Acre-feet_per_year': 'acre-ft'}",Stream Discharge,"['stream discharge', 'water-stage recorder', 'discharge']",70038395_275,34.976389,-120.570833,Stream discharge,,1940,1965,[1940 1965],EXACT_RANGE,,False,1940,34.976389,-120.570833,actual_latitude,actual_longitude,actual
2344,59,34.92,-120.55,,,San Antonio Terrace and Burton Mesa area,"['[TRS, TRS]']",San Antonio Creek,,"Santa Barbara County, California",,,,Stream Discharge,"['drainage', 'gaging stations', 'runoff']",2344_59,34.92,-120.55,Stream discharge,,,,,UNPARSED,,True,,34.92,-120.55,inferred_latitude,inferred_longitude,inferred
2344,59,34.91,-120.54,,,Geological layer within the study area,"['[TRS, TRS]']",Paso Robles formation,,"Santa Barbara County, California",,,,Groundwater,"['contact with Careaga sand', 'geologic history', 'ground-water occurrence']",2344_59,34.91,-120.54,Groundwater,,,,,UNPARSED,,True,,34.91,-120.54,inferred_latitude,inferred_longitude,inferred
57549,624,,,34.6325,-120.464167,"Lat 34°37'57"" long 120°27'51"", in Lompoc Grant, Santa Barbara County, on right bank at upstream end of debris dam, and 1,500 ft (457 m) south of Lompoc Union High School.",,MIGUELITO CREEK AT LOMPOC,Santa Barbara County,,10/01/1976-09/30/1977,Daily,"{'Discharge': 'cubic feet per second', 'Gage Height': 'feet', 'Total Discharge (Monthly)': 'acre-feet/year'}",Stream Discharge,"['stream discharge', 'gage recorder', 'precipitation', 'water-stage', 'irrigation']",57549_624,34.6325,-120.464167,Stream discharge,,1976,1977,[1976 1977],EXACT_RANGE,,False,1970,34.6325,-120.464167,actual_latitude,actual_longitude,actual
3058,733,34.65,-120.0,34.65,-120.0,"near Santa Ynez, Calif",[],Zanja Cota Creek,,"Santa Barbara County, Calif.",,,,Stream Discharge,['Creek'],3058_733,34.65,-120.0,Stream discharge,,,,,UNPARSED,,True,,34.65,-120.0,actual_latitude,actual_longitude,actual
51002,167,,,34.5388889,-120.0083333,"Near El Capitan Lodge, about 0.8 mile northeast of it",[],Monis Creek at G. Walska Fish Pond,,Tulare County,01/27/1949-03/21/1951,Variable intervals ranging from days to months,"{'Discharge': ['Second-feet', 'Gals. per min.'], 'Temperature': '°F'}",Stream Discharge,"['Discharge', 'Temperature']",51002_167,34.5388889,-120.0083333,Stream discharge,,1949,1951,[1949 1951],EXACT_RANGE,,False,1940,34.5388889,-120.0083333,actual_latitude,actual_longitude,actual
56411,276,,,34.432222,-119.783333,"Right bank on Puente Drive, 0.4 mile south of Hollister Avenue, and 2.4 miles east of Goleta in Pueblo Lands of Santa Barbara, Santa Barbara County",[],ATASCADERO CREEK,Santa Barbara County,,10/01/1971-09/30/1972,Daily,cubic feet per second (cfs),Stream Discharge,"['discharge', 'cfs', 'water-stage recorder']",56411_276,34.432222,-119.783333,Stream discharge,,1971,1972,[1971 1972],EXACT_RANGE,,False,1970,34.432222,-119.783333,actual_latitude,actual_longitude,actual
52982,58,,,34.461111,-119.891667,"Doty diversion dam in Klwood Canyon, about 2.1 miles north of Highway 101",[],ELLHOOD CANYON CREEK AT DOTY DIVERSION,,San Luis Obispo County,08/17/1948-12/19/1948,Date-specific measurements,"['Second-feet', 'Gals. per min.']",Stream Discharge,"['Creek', 'Diversion', 'Discharge']",52982_58,34.461111,-119.891667,Stream discharge,,1948,1948,[1948],SINGLE_YEAR,,False,1940,34.461111,-119.891667,actual_latitude,actual_longitude,actual
70038673,265,,,34.5333,-119.9167,"Near Fillmore, CA","['T.4 N., R.20 W., sec 12']",Sespe Creek,Ventura County,,09/01/1911-09/30/1968,Daily,"{'Water-Stage': 'feet', 'Discharge': 'cubic feet per second (cfs)', 'Acre-Foot': 'acre-ft'}",Stream Discharge,"['stream discharge', 'water-stage recorder', 'Parshall flume']",70038673_265,34.5333,-119.9167,Stream discharge,,1911,1968,[1911 1968],EXACT_RANGE,,False,1910,34.5333,-119.9167,actual_latitude,actual_longitude,actual
658,182,,,34.85,-120.2,"near Sisquoc, Calif.","['SE1 sec. 13', 'T. 9 N. R. 32 W.']",La Brea Creek,Santa Barbara County,,10/01/1943-09/30/1953,Twice a month,"{'Latitude': 'degrees minutes seconds (DMS)', 'Longitude': 'degrees minutes seconds (DMS)', 'Discharge': 'cubic feet per second (cfs)'}",Stream Discharge,"['Discharge', 'Gage height', 'Precipitation']",658_182,34.85,-120.2,Stream discharge,,1943,1953,[1943 1953],EXACT_RANGE,,False,1940,34.85,-120.2,actual_latitude,actual_longitude,actual
70038673,301,,,34.782222,-120.529722,"Near Casmalia, on Camp Cook Military Reservation, 3.8 miles south of Casmalia",[],San Antonio Creek,Santa Barbara County,Santa Barbara County,10/01/1967-09/30/1968,Daily,"{'Discharge': 'cubic feet per second (cfs)', 'Total_Annual_Discharge': 'acre-feet'}",Stream Discharge,"['stream discharge', 'water-stage recorder', 'peak discharge']",70038673_301,34.782222,-120.529722,Stream discharge,,1967,1968,[1967 1968],EXACT_RANGE,,False,1960,34.782222,-120.529722,actual_latitude,actual_longitude,actual
3033,158,,,34.782222,-120.529722,"Jesus Maria Grant, on Camp Cook Military Reservation on downstream side of left center pile bent of San Antonio road bridge","['T.7 N., R.23 W.']",San Antonio Creek near Casmalia,Santa Barbara County,,January 1952-February 1963,Daily,"{'Gage_Height': 'feet', 'Discharge': 'cfs'}",Stream Discharge,"['Gage height', 'Discharge', 'Stage-discharge relation']",3033_158,34.782222,-120.529722,Stream discharge,,1952,1963,[1952 1963],EXACT_RANGE,,False,1950,34.782222,-120.529722,actual_latitude,actual_longitude,actual
