URL,Publication ID,Index ID,Publication type,Publication Subtype,Display title,Title,Series title,Series number,Subseries,Chapter,Sub-chapter,ISSN (online),ISSN (print),ISBN,DOI,Edition,Volume,Issue,Year Published,No Year Published,Language,Publisher,Publisher location,Contributing office(s),Description,Larger Work Type,Larger Work Subtype,Larger Work Title,First page,Last page,Number of Pages,Public Comments,Time Range Start,Time Range End,Conference Title,Conference Location,Conference Date,Country,State,County,City,Other Geospatial,Datum,Projection,Scale,Online Only (Y/N),Additional Online Files(Y/N),Author(s),Editor(s),Compiler(s),Number of Links,ScienceBase URI,CHORUS DOI,CHORUS URL,CHORUS Publisher,CHORUS Authors,CHORUS Journal Name,CHORUS Publication Date,CHORUS Audited On,CHORUS Publicly Accessible Date
https://pubs.usgs.gov/publication/ofr71301,23116,ofr71301,Report,USGS Numbered Series,,"Compilation of hydrologic data Green Creek, Brazos River basin, Texas 1968",Open-File Report,71-301,,,,2331-1258,0196-1497,,10.3133/ofr71301,,,,1971,false,English,U.S. Geological Survey,,Texas Water Science Center,"iv, 66 p.",,,,,,,,,,,,,United States,Texas,,,Green Creek,,,,N,N,"Water Resources Division, U.S. Geological Survey",,,1,4f4e4b1ee4b07f02db6aa0d7,,,,,,,,
https://pubs.usgs.gov/publication/ofr71120,23191,ofr71120,Report,USGS Numbered Series,,A proposed streamflow-data program for Texas,Open-File Report,71-120,,,,2331-1258,0196-1497,,10.3133/ofr71120,,,,1971,false,English,U.S. Geological Survey,,Texas Water Science Center,"iii, 52 p.",,,,,,,,,,,,,United States,Texas,,,,,,,N,N,"Gilbert, Carter R.; Hawkinson, R.O.",,,0,4f4e4b1ae4b07f02db6a8816,,,,,,,,
https://pubs.usgs.gov/publication/ofr71247,46581,ofr71247,Report,USGS Numbered Series,,"Generalized slope map of the Eagle River--Birchwood area, greater Anchorage area, Borough, Alaska",Open-File Report,71-247,,,,2331-1258,0196-1497,,10.3133/ofr71247,-,,,1971,false,ENGLISH,,,,1 map,,,,,,,,,,,,,,,,,,,,,,,"Schmoll, H. R.; Dobrovolny, Ernest",,,1,4f4e4b25e4b07f02db6aecd8,,,,,,,,
https://pubs.usgs.gov/publication/cir658,4526,cir658,Report,USGS Numbered Series,,"Index of surface-water records to September 30, 1970; Part 8, Western Gulf of Mexico basins",Circular,658,,,,2330-5703,1067-084X,,10.3133/cir658,-,,,1971,false,ENGLISH,"U.S. Dept. of the Interior, Geological Survey,",,,53 p. :map ;27 cm.27 cm.,,,,,,,,,,,,,,,,,,,,,,,"Water Resources Division, U.S. Geological Survey",,,1,4f4e49f8e4b07f02db5f2b1d,,,,,,,,
https://pubs.usgs.gov/publication/ofr71123,23211,ofr71123,Report,USGS Numbered Series,,"Rainfall-runoff investigations in the Denver metropolitan area, Colorado",Open-File Report,71-123,,,,2331-1258,0196-1497,,10.3133/ofr71123,-,,,1971,false,ENGLISH,"U.S. Geological Survey, Colorado District, Water Resources Division,",,,"ii, 39 p. :ill., col. map ;27 cm.",,,,,,,,,,,,,,,,,,,,,,,"Gonzalez, D.D.; Ducret, G.L. Jr.",,,0,4f4e4a80e4b07f02db6495bd,,,,,,,,
https://pubs.usgs.gov/publication/ofr71157,23466,ofr71157,Report,USGS Numbered Series,,"Test of the Stroebel Spring: a supplementary study of the Fort Carson Expansion Project, Civil Action No. 9820, Track No. 202, El Paso County, Colorado",Open-File Report,71-157,,,,2331-1258,0196-1497,,10.3133/ofr71157,-,,,1971,false,ENGLISH,"U.S. Dept. of the Interior, Geological Survey, Water Resources Division,",,,"20 p. :ill., 1 map ;27 cm.",,,,,,,,,,,,,,,,,,,,,,,"Jenkins, E. D.",,,1,4f4e4ad9e4b07f02db684bbd,,,,,,,,
https://pubs.usgs.gov/publication/rp98,37196,rp98,Report,Federal Government Series,,Ecological factors affecting waterfowl production in the Alberta Parklands,Resource Publication,98,,,,,,,,,,,1971,false,English,U.S. Fish and Wildlife Service,,,"iv, 49 p.",,,,,,,,,,,,,,,,,,,,,,,"Smith, Allen G.",,,0,4f4e4a4ee4b07f02db627bfe,,,,,,,,
https://pubs.usgs.gov/publication/rp99,37197,rp99,Report,Federal Government Series,,Ecological factors affecting waterfowl production in the Saskatchewan Parklands,Resource Publication,99,,,,,,,,,,,1971,false,English,U.S. Fish and Wildlife Service,,Northern Prairie Wildlife Research Center,"iv, 58 p.",,,,,,,,,,,,,,,,,,,,,,,"Stoudt, Jerome H.",,,0,4f4e4a4ee4b07f02db627c05,,,,,,,,
https://pubs.usgs.gov/publication/ssrw142,37423,ssrw142,Report,Federal Government Series,,Trends in harvest of migratory game birds other than waterfowl 1964-65 to 1968-69,Special Scientific Report  - Wildlife,142,,,,,,,,-,,,1971,false,ENGLISH,U.S. Fish and Wildlife Service,,,"iv, 29 p.",,,,,,,,,,,,,,,,,,,,,,,"MacDonald, Duncan (compiler); Martin, Elwood",,,1,4f4e4a4ce4b07f02db62650f,,,,,,,,
https://pubs.usgs.gov/publication/ofr71215,24048,ofr71215,Report,USGS Numbered Series,,"Sediment transport by streams in the Snohomish River basin, Washington, October 1967 - June 1968",Open-File Report,71-215,,,,2331-1258,0196-1497,,10.3133/ofr71215,-,,,1971,false,ENGLISH,"U.S. Dept. of the Interior, Geological Survey, Water Resources Division,",,,"ii, 96 p. :ill., col. maps ;27 cm",,,,,,,,,,,,,,,,,,,,,,,"Nelson, L. M.",,,0,4f4e4a0be4b07f02db5fbef6,,,,,,,,
https://pubs.usgs.gov/publication/wsp1696G,1985,wsp1696G,Report,USGS Numbered Series,,Determination of Radium-228 in Natural Waters,Water Supply Paper,1696,,G,,,,,10.3133/wsp1696G,-,,,1971,false,ENGLISH,"U.S. Govt. Print. Off.,",,,"iii, 26 p. :illus. ;23 cm.",,,,,,,,,,,,,,,,,,,,,,,"Johnson, Jesse O.",,,1,4f4e4aa8e4b07f02db667947,,,,,,,,
https://pubs.usgs.gov/publication/ofr72318,24378,ofr72318,Report,USGS Numbered Series,,"Low-flow study of streams in Albany County, New York",Open-File Report,72-318,,,,2331-1258,0196-1497,,10.3133/ofr72318,,,,1971,false,English,U.S. Geological Survey,"Albany, NY",Water Resources Division,"iii, 24 p.",,,,,,28,,,,,,,United States,New York,Albany County,,,,,,,,"Robison, F. Luman",,,1,4f4e4a7fe4b07f02db6487d4,,,,,,,,
https://pubs.usgs.gov/publication/ofr7141,22475,ofr7141,Report,USGS Numbered Series,,"Determination of channel capacity of the Fresno River downstream from Hidden Damsite, Madera County, California",Open-File Report,71-41,,,,2331-1258,0196-1497,,10.3133/ofr7141,-,,,1971,false,ENGLISH,"U.S. Dept. of the Interior, Geological Survey, Water Resources Division,",,,"38 p.  :ill., maps ;27 cm.",,,,,,,,,,,,,,,,,,,,,,,"Bertoldi, G.L.; Blodgett, J. C.",,,0,4f4e4aa8e4b07f02db6678d3,,,,,,,,
https://pubs.usgs.gov/publication/wsp1999C,925,wsp1999C,Report,USGS Numbered Series,,"Water resources of the upper White River basin, east-central Indiana",Water Supply Paper,1999,,C,,,,,10.3133/wsp1999C,,,,1971,false,English,U.S. Geological Survey,"Washington, D.C.",Indiana Water Science Center,"Report: v, 38 p.; 4 Plates: 25.00 × 20.50 inches or smaller",,,,,,,,,,,,,United States,Indiana,,,,,,,N,N,"Cable, L. W.; Daniel, J. F.; Wolf, R. J.; Tate, C. H.",,,6,4f4e47e5e4b07f02db4bb69f,,,,,,,,
https://pubs.usgs.gov/publication/wdrHI721,56483,wdrHI721,Report,USGS Numbered Series,,"Water resources data for Hawaii and other Pacific areas, water year 1972",Water Data Report,HI-72-1,,,,,,,10.3133/wdrHI721,-,,,1971,false,ENGLISH,,,,343 p.,,,,,,,,,,,,,,,,,,,,,,,"Water Resources Division, U.S. Geological Survey",,,0,4f4e49fee4b07f02db5f6ffc,,,,,,,,
https://pubs.usgs.gov/publication/ofr7149,22513,ofr7149,Report,USGS Numbered Series,,"Evaluation of the water supply at six sites in the Curecanti Recreation Area, southwestern Colorado",Open-File Report,71-49,,,,2331-1258,0196-1497,,10.3133/ofr7149,-,,,1971,false,ENGLISH,"U.S. Geological Survey, Water Resources Division, Colorado District,",,,"43 p. :ill., maps (some col.) ;28 cm.;",,,,,,,,,,,,,,,,,,,,,,,"Boettcher, A. J.",,,0,4f4e4a08e4b07f02db5fa013,,,,,,,,
https://pubs.usgs.gov/publication/wsp1999B,1888,wsp1999B,Report,USGS Numbered Series,,"Availability of streamflow for recharge of the basal aquifer in the Pearl Harbor area, Hawaii",Water Supply Paper,1999,,B,,,,,10.3133/wsp1999B,-,,,1971,false,ENGLISH,"U.S. Govt. Print. Off.,",,,"iv, 26 p. :illus., maps. ;23 cm.",,,,,,,,,,,,,,,,,,,,,,,"Hirashima, George Tokusuke",,,1,4f4e4a9ae4b07f02db65d849,,,,,,,,
https://pubs.usgs.gov/publication/ofr71258,24533,ofr71258,Report,USGS Numbered Series,,"Concentration of minor elements in California streams, 1960-69",Open-File Report,71-258,,,,2331-1258,0196-1497,,10.3133/ofr71258,-,,,1971,false,ENGLISH,"U.S. Dept. of the Interior, Geological Survey, Water Resources Division,",,,37 p. ;27 cm.,,,,,,,,,,,,,,,,,,,,,,,"Silvey, W. D.",,,0,4f4e4b17e4b07f02db6a617d,,,,,,,,
https://pubs.usgs.gov/publication/ofr71337,24965,ofr71337,Report,USGS Numbered Series,,"Resistivity sections, upper Arkansas River basin, Colorado",Open-File Report,71-337,,,,2331-1258,0196-1497,,10.3133/ofr71337,,,,1971,false,English,U.S. Geological Survey,"Denver, CO",Water Resources Division-Colorado District,"Report: i, 16 p.; Plate: 31.93 x 19.91 inches",,,,,,19,,,,,,,United States,Colorado,,,Arkansas River,,,,,Y,"Zohdy, Adel A. R.; Hershey, Lloyd A.; Emery, Philip A.; Stanley, William D.",,,2,53cd70a6e4b0b29085107286,,,,,,,,
https://pubs.usgs.gov/publication/cir659,25119,cir659,Report,USGS Numbered Series,,"Index of surface-water records to September 30, 1970: Part 9. - Colorado River basin",Circular,659,,,,2330-5703,1067-084X,,10.3133/cir659,,,,1971,false,English,U.S. Geological Survey,"Washington, D.C.",Utah Water Science Center,55 p.,,,,,,62,,,,,,,United States,"Arizona, California, Colorado, Nevada, New Mexico, Utah, Wyoming",,,Colorado River basin,,,,,,"Water Resources Division, U.S. Geological Survey",,,1,4f4e49f8e4b07f02db5f2a46,,,,,,,,
https://pubs.usgs.gov/publication/ofr7179,46059,ofr7179,Report,USGS Numbered Series,,"Maps of Gordon, Whitfield, and Murray counties, Georgia, showing geology and location of wells and springs",Open-File Report,71-79,,,,2331-1258,0196-1497,,10.3133/ofr7179,-,,,1971,false,ENGLISH,,,South Atlantic Water Science Center,3 maps,,,,,,,,,,,,,United States,Georgia,"Gordon County, Murray County, Whitfield County",,,,,,,,"Cressler, C.W.",,,0,4f4e49fae4b07f02db5f3eb0,,,,,,,,
https://pubs.usgs.gov/publication/ofr71268,49227,ofr71268,Report,USGS Numbered Series,,A study of chemical quality of streamflow in Arkansas,Open-File Report,71-268,,,,2331-1258,0196-1497,,10.3133/ofr71268,-,,,1971,false,ENGLISH,,,,96 p. illus.,,,,,,,,,,,,,,,,,,,,,,,"Steele, T.D.",,,0,4f4e4b17e4b07f02db6a61d9,,,,,,,,
https://pubs.usgs.gov/publication/ha388,68106,ha388,Report,USGS Numbered Series,,"Floods on selected reaches of Elk Creek, Douglas County, Oregon",Hydrologic Atlas,388,,,,,,,10.3133/ha388,-,,,1971,false,ENGLISH,,,Oregon Water Science Center,1 map.,,,,,,,,,,,,,,,,,,,,24000,,,"Oster, E. A.",,,1,4f4e49d8e4b07f02db5df7d8,,,,,,,,
https://pubs.usgs.gov/publication/pp605B,45758,pp605B,Report,USGS Numbered Series,,"Seismic refraction survey of Pleistocene drainage channels in the lower Great Miami River Valley, Ohio",Professional Paper,605,,B,,2330-7102,1044-9612,,10.3133/pp605B,,,,1971,false,English,U.S. Geological Survey,,,"Report: iii, 17 p.; 2 Plates: 19.50 × 28.50 inches and 26.50 × 39.50 inches",Report,USGS Numbered Series,"Ground water in the lower Great Miami River Valley, Ohio",,,,,,,,,,United States,Ohio,,,lower Great Miami River Valley,,,,,,"Watkins, J. S.; Spieker, A. M.",,,4,4f4e4a0ae4b07f02db5fb68f,,,,,,,,
https://pubs.usgs.gov/publication/pp677,5830,pp677,Report,USGS Numbered Series,,"Postglacial lahars from Mount Rainier Volcano, Washington",Professional Paper,677,,,,2330-7102,1044-9612,,10.3133/pp677,-,,,1971,false,ENGLISH,"U.S. Govt. Print. Off.,",,,75 p.,,,,,,,,,,,,,,,,,,,,,,,"Crandell, Dwight Raymond",,,4,4f4e4ad5e4b07f02db683aae,,,,,,,,
https://pubs.usgs.gov/publication/ofr71312,49231,ofr71312,Report,USGS Numbered Series,,"Radiochemical analyses of water from selected streams, wells, springs, and precipitation collected prior to reentry drilling, Project Rulison",Open-File Report,71-312,,,,2331-1258,0196-1497,,10.3133/ofr71312,-,,,1971,false,ENGLISH,,,,15 p. illus.,,,,,,,,,,,,,,,,,,,,,,,"Voegeli, P.T. Sr.; Claassen, Hans C.",,,0,4f4e4a80e4b07f02db649c7c,,,,,,,,
https://pubs.usgs.gov/publication/pp644F,38717,pp644F,Report,USGS Numbered Series,,"History of Snake River Canyon indicated by revised stratigraphy of Snake River Group near Hagerman and King Hill, Idaho",Professional Paper,644,,F,,2330-7102,1044-9612,,10.3133/pp644F,,,,1971,false,English,U.S. Geological Survey,,U.S. Geological Survey,"iii, 21 p.",Report,USGS Numbered Series,"Shorter contributions to general geology, 1969",,,,,,,,,,United States,Idaho,,,Snake River Canyon,,,,,,"Malde, Harold E.; Cox, Allan",,,2,4f4e4a54e4b07f02db62c064,,,,,,,,
https://pubs.usgs.gov/publication/pp599G,38751,pp599G,Report,USGS Numbered Series,,Lunar terrain mapping and relative-roughness analysis,Professional Paper,599,,G,,2330-7102,1044-9612,,10.3133/pp599G,,,,1971,false,English,U.S. Government Printing Office,"Washington, D.C.",,"iv, 32 p.",,,,,,40,,,,,,,,,,,,,,,,,"Rowan, Lawrence C.; McCauley, John F.; Holm, Esther A.",,,1,4f4e4a7fe4b07f02db648a73,,,,,,,,
https://pubs.usgs.gov/publication/ofr7180,22796,ofr7180,Report,USGS Numbered Series,,A proposed streamflow-data program for California,Open-File Report,71-80,,,,2331-1258,0196-1497,,10.3133/ofr7180,-,,,1971,false,ENGLISH,"U.S. Dept. of the Interior, Geological Survey, Water Resources Division,",,,109 p. :maps ;27 cm.,,,,,,,,,,,,,,,,,,,,,,,"Crippen, J. R.; Beall, R.M.",,,0,4f4e4b1be4b07f02db6a8b3d,,,,,,,,
https://pubs.usgs.gov/publication/pp665,6133,pp665,Report,USGS Numbered Series,,"Geology and mineral deposits, east flank of the Elkhorn Mountains, Broadwater County, Montana",Professional Paper,665,,,,2330-7102,1044-9612,,10.3133/pp665,-,,,1971,false,ENGLISH,"U.S. Govt. Print. Off.,",,,66 p.,,,,,,,,,,,,,,,,,,,,,,,"Klepper, Montis Ruhl; Ruppel, E. T.; Freeman, V. L.; Weeks, R.A.",,,5,4f4e4ad9e4b07f02db685138,,,,,,,,
https://pubs.usgs.gov/publication/ofr71200,23865,ofr71200,Report,USGS Numbered Series,,"Water quality at the Dade-Collier Training and Transition Airport, Miami International Airport, and Cottonmouth Camp-Everglades National Park, Florida, November 1969",Open-File Report,71-200,,,,2331-1258,0196-1497,,10.3133/ofr71200,-,,,1971,false,ENGLISH,"U.S. Dept. of the Interior, Geological Survey, Water Resources Division,",,,29 p. :2 maps ;27 cm.,,,,,,,,,,,,,,,,,,,,,,,"McPherson, B. F.",,,0,4f4e4a07e4b07f02db5f9b43,,,,,,,,
https://pubs.usgs.gov/publication/ofr71295,42101,ofr71295,Report,USGS Numbered Series,,"Aeromagnetic map of the Stillwater complex and vicinity, south-central Montana",Open-File Report,71-295,,,,2331-1258,0196-1497,,10.3133/ofr71295,-,,,1971,false,ENGLISH,,,,1 map on 2 sheets,,,,,,,,,,,,,,,,,,,,62500,,,"Water Resources Division, U.S. Geological Survey",,,2,4f4e4aeee4b07f02db69117a,,,,,,,,
https://pubs.usgs.gov/publication/pp715A,6197,pp715A,Report,USGS Numbered Series,,"Combined Ice and Water Balances of Gulkana and Wolverine Glaciers, Alaska, and South Cascade Glacier, Washington, 1965 and 1966 Hydrologic Years",Professional Paper,715,,A,,2330-7102,1044-9612,,10.3133/pp715A,-,,,1971,false,ENGLISH,U.S. Geological Survey,,U.S. Geological Survey,22 p.,,,,,,,,1964-10-01,1966-09-30,,,,,,,,,,,,,,"Meier, Mark Frederick; Tangborn, Wendell V.; Mayo, Lawrence R.; Post, Austin",,,8,4f4e4b24e4b07f02db6ae731,,,,,,,,
https://pubs.usgs.gov/publication/wsp1936,1519,wsp1936,Report,USGS Numbered Series,,"Surface water supply of the United States, 1961-65, Part 15. Alaska",Water Supply Paper,1936,,,,,,,10.3133/wsp1936,,,,1971,false,English,U.S. Geological Survey,,,"Report: vii,  342 p.; 1 Plate: 41.50 × 35.17 inches",,,,,,,,,,,,,United States,Alaska,,,,,,,,,"Water Resources Division, U.S. Geological Survey",,,3,4f4e4af8e4b07f02db694204,,,,,,,,
https://pubs.usgs.gov/publication/pp694,6272,pp694,Report,USGS Numbered Series,,"Sulfide minerals in the G and H chromitite zones of the Stillwater Complex, Montana",Professional Paper,694,,,,2330-7102,1044-9612,,10.3133/pp694,-,,,1971,false,ENGLISH,"U.S. Govt. Print. Off.,",,,20 p.,,,,,,,,,,,,,,,,,,,,,,,"Page, Norman J.",,,1,4f4e4b05e4b07f02db69988b,,,,,,,,
https://pubs.usgs.gov/publication/ofr71142,43561,ofr71142,Report,USGS Numbered Series,,"Geologic reconnaissance map of the Chris Mountain and Pagosa Springs quadrangles, Archuleta County, Colorado",Open-File Report,71-142,,,,2331-1258,0196-1497,,10.3133/ofr71142,-,,,1971,false,ENGLISH,,,,1 map,,,,,,,,,,,,,,,,,,,,48000,,,"Hail, W. J. Jr.",,,2,4f4e4ae0e4b07f02db688473,,,,,,,,
https://pubs.usgs.gov/publication/ofr71320,24817,ofr71320,Report,USGS Numbered Series,,"Ground-water reconnaissance of selected sites in Rocky Mountain National Park and Shadow Mountain National Recreation area, Colorado",Open-File Report,71-320,,,,2331-1258,0196-1497,,10.3133/ofr71320,-,,,1971,false,ENGLISH,"U.S. Dept. of the Interior, Geological Survey, Water Resources Division, Colorado District,",,,"iii, 16 p. :maps ;27 cm.",,,,,,,,,,,,,,,,,,,,,,,"Welder, F.A.",,,2,4f4e4aa7e4b07f02db667186,,,,,,,,
https://pubs.usgs.gov/publication/wsp1999D,1040,wsp1999D,Report,USGS Numbered Series,,"Underground storage of imported water in the San Gorgonio Pass area, southern California",Water Supply Paper,1999,,D,,,,,10.3133/wsp1999D,-,,,1971,false,ENGLISH,"U.S. G.P.O.,",,,"iv, 37 p. :ill., maps ;24 cm.",,,,,,,,,,,,,,,,,,,,,,,"Bloyd, Richard M.",,,3,4f4e479fe4b07f02db49307c,,,,,,,,
https://pubs.usgs.gov/publication/ofr71256,15961,ofr71256,Report,USGS Numbered Series,,"Preliminary geologic map of the Bergen Park area, Jefferson and Clear Creek Counties, Colorado",Open-File Report,71-256,,,,2331-1258,0196-1497,,10.3133/ofr71256,-,,,1971,false,ENGLISH,"U.S. Geological Survey],",,,"ii, 7 leaves :folded map ;27 cm.; 1 sheet, scale 1:24,000",,,,,,,,,,,,,,,,,,,,24000,,,"Sheridan, Douglas M.; Reed, John Calvin Jr.",,,3,4f4e4ac8e4b07f02db67bd18,,,,,,,,
https://pubs.usgs.gov/publication/ofr71105,23025,ofr71105,Report,USGS Numbered Series,,Water resources of Alaska,Open-File Report,71-105,,,,2331-1258,0196-1497,,10.3133/ofr71105,-,,,1971,false,ENGLISH,"U.S. Geological Survey, Water Resources Division, Alaska District,",,,"130 p. :ill., maps ;22 x 28 cm.",,,,,,,,,,,,,,,,,,,,,,,"Feulner, A.J.; Childers, J.M.; Norman, V.W.",,,1,4f4e49f4e4b07f02db5f08d2,,,,,,,,
https://pubs.usgs.gov/publication/ofr72365,24647,ofr72365,Report,USGS Numbered Series,,"Relation of drainage problems to high ground-water levels, Coconut Grove area, Oahu, Hawaii",Open-File Report,72-365,,,,2331-1258,0196-1497,,10.3133/ofr72365,,,,1971,false,English,U.S. Geological Survey,"Honolulu, Hawaii",,"iii, 20 p.",,,,,,24,,,,,,,United States,Hawai'i,,,O'ahu,,,,,,"Swain, L.A.; Huxel, C.J. Jr.",,,1,4f4e4ac8e4b07f02db67c2bc,,,,,,,,
https://pubs.usgs.gov/publication/mf329,60064,mf329,Report,USGS Numbered Series,,"Map showing areas serviced by municipal and private water-distribution agencies, San Francisco Bay region, California, 1970",Miscellaneous Field Studies Map,329,,,,,,0607797487,10.3133/mf329,Revised and reprinted 1971,,,1971,false,English,U.S. Geological Survey,,,20.36 x 24.52 inches,,,,,,,,,,,,,United States,California,,,San Francisco Bay,,,500000,N,N,,,"Limerinos, John T.; Van Dine, Karen",1,4f4e4a94e4b07f02db659425,,,,,,,,
https://pubs.usgs.gov/publication/pp655D,6517,pp655D,Report,USGS Numbered Series,,"Geology and ground-water system in the Gila River Phreatophyte Project area, Graham County, Arizona",Professional Paper,655,,D,,2330-7102,1044-9612,,10.3133/pp655D,-,,,1971,false,ENGLISH,"U.S. Govt. Print. Off.,",,,21 p.,,,,,,,,,,,,,,,,,,,,,,,"Weist, William G. Jr.",,,4,4f4e4b32e4b07f02db6b466a,,,,,,,,
https://pubs.usgs.gov/publication/gp784,63961,gp784,Report,USGS Numbered Series,,"Aeromagnetic map of the Bridgewater Quadrangle, Plymouth and Bristol counties, Massachusetts",Geophysical Investigations Map,784,,,,,,,10.3133/gp784,-,,,1971,false,ENGLISH,,,,1 map.,,,,,,,,,,,,,,,,,,,,24000,,,"Water Resources Division, U.S. Geological Survey",,,2,4f4e4afde4b07f02db697106,,,,,,,,
https://pubs.usgs.gov/publication/ofr71283,16250,ofr71283,Report,USGS Numbered Series,,"The drainage and glacial history of the Still River Valley, southwestern Connecticut",Open-File Report,71-283,,,,2331-1258,0196-1497,,10.3133/ofr71283,-,,,1971,false,ENGLISH,"U.S. Geological Survey],",,,"viii, 55 leaves :ill., 2 maps ;29 cm.; 1 sheet, scale 1:24,000",,,,,,,,,,,,,,,,,,,,24000,,,"Thompson, Woodrow B.",,,2,4f4e49e2e4b07f02db5e4d11,,,,,,,,
https://pubs.usgs.gov/publication/ofr7188,42666,ofr7188,Report,USGS Numbered Series,,"Regional geologic map of San Andreas and related faults in eastern San Gabriel Mountains, San Bernardino Mountains, western San Jacinto Mountains and vicinity, Los Angeles, San Bernardino, and Riverside Counties, California",Open-File Report,71-88,,,,2331-1258,0196-1497,,10.3133/ofr7188,,,,1971,false,English,U.S. Geological Survey,,,1 Plate: 65.00 × 34.00 inches,,,,,,,,,,,,,United States,California,"Los Angeles County, Riverside County, San Bernardino County",,San Andreas and related faults,,,250000,,,"Dibblee, T.W. Jr.",,,2,4f4e4a60e4b07f02db634fe1,,,,,,,,
https://pubs.usgs.gov/publication/wsp1935,1513,wsp1935,Report,USGS Numbered Series,,"Surface water supply of the United States, 1961-65, Part 14. Pacific slope basins in Oregon and lower Columbia River basin",Water Supply Paper,1935,,,,,,,10.3133/wsp1935,,,,1971,false,English,U.S. Geological Survey,"Washington, D.C.",,"Report: x, 957 p.; 1 Plate: 22.50 × 26.22 inches",,,,,,,,,,,,,United States,"Oregon, Washington",,,,,,,,,"Water Resources Division, U.S. Geological Survey",,,3,4f4e4af8e4b07f02db6941fb,,,,,,,,
https://pubs.usgs.gov/publication/wsp1912,1629,wsp1912,Report,USGS Numbered Series,,"Surface water supply of the United States, 1961-65, Part 4. St. Lawrence River basin, Volume 2. St. Lawrence River basin below Lake Huron",Water Supply Paper,1912,,,,,,,10.3133/wsp1912,,,,1971,false,English,U.S. Geological Survey,,,"Report: ix, 734 p.; 1 Plate: 28.00 × 15.75 inches",,,,,,,,,,,,,United States,,,,St. Lawrence River basin,,,,,,"Water Resources Division, U.S. Geological Survey",,,3,4f4e4af4e4b07f02db691dc7,,,,,,,,
https://pubs.usgs.gov/publication/ofr71275,49230,ofr71275,Report,USGS Numbered Series,,"Appraisal of streamflow in Tualatin River basin, Washington County, Oregon",Open-File Report,71-275,,,,2331-1258,0196-1497,,10.3133/ofr71275,,,,1971,false,English,U.S. Geological Survey,"Portland, OR",Oregon Water Science Center,"Report: iii, 38 p.; Plate: 28.95 x 23.67 inches",,,,,,47,,,,,,,United States,Oregon,Washington County,,Tualatin River Basin,,,,N,N,"Swift, C. H. III",,,2,4f4e4ac6e4b07f02db67a34a,,,,,,,,
https://pubs.usgs.gov/publication/wsp1798H,1680,wsp1798H,Report,USGS Numbered Series,,"Sediment transport by streams in the Chehalis River basin, Washington, October 1961 to September 1965",Water Supply Paper,1798,,H,,,,,10.3133/wsp1798H,-,,,1971,false,ENGLISH,"U.S. Govt. Print. Off.,",,,"iv, 53 p. :illus., maps (2 fold., part col., in pocket) ;23 cm.",,,,,,,,,,,,,,,,,,,,,,,"Glancy, Patrick A.",,,4,4f4e4a0be4b07f02db5fbf47,,,,,,,,
https://pubs.usgs.gov/publication/wsp1995,199,wsp1995,Report,USGS Numbered Series,,"Quality of surface waters of the United States, 1966, Parts 9-11, Colorado River basin to Pacific slope basins in California",Water Supply Paper,1995,,,,,,,10.3133/wsp1995,-,,,1971,false,ENGLISH,"U.S. Govt. Print. Off.,",,,"xvii, 726 p. :tables ;23 cm.",,,,,,,,,,,,,,,,,,,,,,,"Water Resources Division, U.S. Geological Survey",,,1,4f4e4a8be4b07f02db6519bc,,,,,,,,
https://pubs.usgs.gov/publication/wsp2012,201,wsp2012,Report,USGS Numbered Series,,"Quality of surface waters of the United States, 1967, Parts 3 and 4, Ohio River basin and St. Lawrence River basin",Water Supply Paper,2012,,,,,,,10.3133/wsp2012,-,,,1971,false,ENGLISH,"U.S. Govt. Print. Off.,",,,"xiv, 575 p. ;23 cm.",,,,,,,,,,,,,,,,,,,,,,,"Water Resources Division, U.S. Geological Survey",,,1,4f4e4a8be4b07f02db651976,,,,,,,,
https://pubs.usgs.gov/publication/ofr72448,46517,ofr72448,Report,USGS Numbered Series,,"Map showing chloride content of water from selected wells finished in the ""shallow aquifer,"" Roswell basin, New Mexico, August-October 1970",Open-File Report,72-448,,,,2331-1258,0196-1497,,10.3133/ofr72448,,,,1971,false,English,U.S. Geological Survey,,,1 Plate: 28.00 x 54.00 inches,,,,,,,,,,,,,United States,New Mexico,,,Roswell basin,,,,,,"Welder, G. E.",,,2,4f4e4a95e4b07f02db659bdd,,,,,,,,
https://pubs.usgs.gov/publication/ofr71321,46577,ofr71321,Report,USGS Numbered Series,,"Map showing the altitude and configuration of the water level in the ""shallow aquifer,"" January 1969, Roswell basin, Chaves and Eddy Counties, New Mexico",Open-File Report,71-321,,,,2331-1258,0196-1497,,10.3133/ofr71321,,,,1971,false,English,U.S. Geological Survey,,,Report: 1 p.; 1 Plate: 26.14 × 52.93 inches,,,,,,,,,,,,,United States,New Mexico,"Chaves County, Eddy County",,Roswell basin,,,,,,"Welder, G. E.",,,3,4f4e4a74e4b07f02db6447ea,,,,,,,,
https://pubs.usgs.gov/publication/b1315,34025,b1315,Report,USGS Numbered Series,,"Geochemical and geological reconnaissance in the Seventymile River area, Alaska",Bulletin,1315,,,,,,,10.3133/b1315,-,,,1971,false,ENGLISH,"U.S. Govt. Print. Off.,",,,"iii, 21 p. :illus., maps. ;24 cm.",,,,,,,,,,,,,,,,,,,,,,,"Clark, Sandra H. B.; Foster, Helen Laura",,,1,4f4e4b24e4b07f02db6ae75b,,,,,,,,
