doc_id,page_number,table_number,water_type_final,county_spatial,actual_county,inferred_county,llm_ca_counties,consistency
70038404,131,1,Stream Discharge,Fresno,Tulare County,,tulare,mismatch
70038404,132,1,Stream Discharge,Fresno,Tulare County,Tulare County,tulare,mismatch
70038404,133,1,Stream Discharge,Fresno,Tulare County,,tulare,mismatch
70038404,134,1,Stream Discharge,Fresno,Tulare County,,tulare,mismatch
70038404,135,1,Stream Discharge,Fresno,Tulare County,,tulare,mismatch
70038404,136,1,Stream Discharge,Fresno,Fresno,Fresno,fresno,match
70038404,137,1,Stream Discharge,Fresno,Tulare County,,tulare,mismatch
70038404,138,1,Stream Discharge,Fresno,Tulare County,,tulare,mismatch
70038404,139,1,Stream Discharge,Fresno,Tulare County,Tulare County,tulare,mismatch
70038404,140,1,Stream Discharge,Fresno,Tulare County,,tulare,mismatch
70038404,141,1,Reservoir,Fresno,Fresno County,Fresno County,fresno,match
70038404,141,2,Reservoir,Fresno,Fresno County,Fresno County,fresno,match
70038404,142,1,Stream Discharge,Fresno,Fresno County,,fresno,match
70038404,143,1,Stream Discharge,Fresno,Tulare County,,tulare,mismatch
70038404,144,1,Stream Discharge,Fresno,Tulare County,,tulare,mismatch
70038404,146,1,Stream Discharge,Madera,Calaveras County,Calaveras County,calaveras,mismatch
70038404,147,1,Stream Discharge,Madera,Tulare County,,tulare,mismatch
70038404,148,1,Stream Discharge,Madera,Tulare County,,tulare,mismatch
70038404,149,1,Stream Discharge,Fresno,CALIFORNIA (Specific county not directly mentioned),TUOLUMNE COUNTY,tuolumne,mismatch
70038404,150,1,Reservoir,Fresno,Madera County,,madera,mismatch
70038404,151,1,Stream Discharge,Fresno,,Fresno County,fresno,match
70038404,152,1,Stream Discharge,Fresno,Mono County,Mono County,mono,mismatch
70038404,153,1,Reservoir,Fresno,Mono County,,mono,mismatch
70038404,154,1,Stream Discharge,Fresno,Inyo County,,inyo,mismatch
70038404,155,1,Stream Discharge,Madera,Tulare County,,tulare,mismatch
70038404,156,1,Stream Discharge,Madera,Tuolumne County,,tuolumne,mismatch
70038404,157,1,Reservoir,Madera,CALAVERAS COUNTY,,calaveras,mismatch
70038404,158,1,Stream Discharge,Madera,Fresno County,Fresno County,fresno,mismatch
70038404,159,1,Stream Discharge,Fresno,CALAVERAS,CALAVERAS,calaveras,mismatch
70038404,160,1,Reservoir,Fresno,Madera County,,madera,mismatch
70038404,161,1,Stream Discharge,Fresno,TULARE COUNTY,,tulare,mismatch
70038404,162,1,Stream Discharge,Fresno,Calaveras County,Calaveras County,calaveras,mismatch
70038404,163,1,Stream Discharge,Fresno,Madera County,,madera,mismatch
70038404,164,1,Reservoir,Fresno,Madera County,Madera County,madera,mismatch
70038404,165,1,Reservoir,Fresno,Fresno,,fresno,match
70038404,166,1,Stream Discharge,Fresno,Tulare County,,tulare,mismatch
70038404,167,1,Stream Discharge,Madera,Tulare County,,tulare,mismatch
70038404,169,1,Stream Discharge,Madera,Tulare County,,tulare,mismatch
70038404,170,1,Stream Discharge,Madera,TULARE COUNTY,,tulare,mismatch
70038404,171,1,Stream Discharge,Madera,Fresno County,,fresno,mismatch
70038404,172,1,Stream Discharge,Fresno,Madera County,,madera,mismatch
70038404,173,1,Stream Discharge,Madera,Fresno County,,fresno,mismatch
70038404,174,1,Stream Discharge,Fresno,Tulare County,,tulare,mismatch
70038404,175,1,Reservoir,Fresno,Tulare County,,tulare,mismatch
70038404,176,1,Stream Discharge,Fresno,Tulare County,Tulare County,tulare,mismatch
70038404,177,1,Stream Discharge,Fresno,Fresno County,,fresno,match
70038404,178,1,Stream Discharge,Fresno,San Benito County,,san benito,mismatch
70038404,179,1,Stream Discharge,Madera,Madera County,Madera County,madera,match
70038404,180,1,Stream Discharge,Madera,Tulare County,Tulare County,tulare,mismatch
70038404,181,1,Stream Discharge,Madera,Madera County,Madera County,madera,match
70038404,182,1,Stream Discharge,Madera,Madera County,Madera County,madera,match
70038404,183,1,Stream Discharge,Mariposa,Mariposa County,,mariposa,match
70038404,184,1,Stream Discharge,Madera,,Madera County,madera,match
70038404,185,1,Stream Discharge,Mariposa,,Madera County,madera,mismatch
70038404,186,1,Stream Discharge,Mariposa,Calaveras County,,calaveras,mismatch
70038404,187,1,Stream Discharge,Mariposa,Mariposa County,Mariposa County,mariposa,match
70038404,188,1,Stream Discharge,Merced,Merced County,,merced,match
70038404,189,1,Stream Discharge,Merced,unknown,Stanislaus County,stanislaus,mismatch
70038404,190,1,Stream Discharge,Mariposa,Mariposa County,,mariposa,match
70038404,191,1,Stream Discharge,Mariposa,Mariposa County,Mariposa County,mariposa,match
70038404,192,1,Stream Discharge,Mariposa,Mariposa,,mariposa,match
70038404,193,1,Stream Discharge,Mariposa,Tulare County,Tulare County,tulare,mismatch
70038404,194,1,Stream Discharge,Mariposa,Merced County,,merced,mismatch
70038404,195,1,Stream Discharge,Mariposa,Mariposa,,mariposa,match
70038404,196,1,Reservoir,Mariposa,Merced County,,merced,mismatch
70038404,196,2,Reservoir,Mariposa,Merced County,,merced,mismatch
70038404,197,1,Stream Discharge,Merced,Merced County,,merced,match
70038404,198,1,Stream Discharge,Merced,Merced,,merced,match
70038404,199,1,Stream Discharge,Merced,CALAVERAS COUNTY,,calaveras,mismatch
70038404,200,1,Stream Discharge,Merced,Merced County,,merced,match
70038404,202,1,Stream Discharge,Merced,Madera County,Madera County,madera,mismatch
70038404,204,1,Stream Discharge,Stanislaus,Not specified in document,Stanislaus County,stanislaus,match
70038404,205,1,Stream Discharge,Stanislaus,Merced County,Merced County,merced,mismatch
70038404,206,1,Stream Discharge,Tuolumne,Tuolumne County,,tuolumne,match
70038404,208,1,Stream Discharge,Tuolumne,Mariposa County,,mariposa,mismatch
70038404,209,1,Reservoir,Tuolumne,Mariposa County,,mariposa,mismatch
70038404,210,1,Stream Discharge,Tuolumne,Mariposa County,Mariposa County,mariposa,mismatch
70038404,211,1,Stream Discharge,Tuolumne,Stanislaus County,,stanislaus,mismatch
70038404,212,1,Reservoir,Tuolumne,Mariposa,Mariposa,mariposa,mismatch
70038404,212,2,Reservoir,Tuolumne,Mariposa,Mariposa,mariposa,mismatch
70038404,213,1,Stream Discharge,Tuolumne,Alameda County,,alameda,mismatch
70038404,214,1,Reservoir,Tuolumne,Alameda County,,alameda,mismatch
70038404,214,2,Reservoir,Tuolumne,Alameda County,,alameda,mismatch
70038404,215,1,Stream Discharge,Tuolumne,Mariposa,,mariposa,mismatch
70038404,216,1,Stream Discharge,Tuolumne,Calaveras County,,calaveras,mismatch
70038404,217,1,Stream Discharge,Tuolumne,Calaveras County,Calaveras County,calaveras,mismatch
70038404,218,1,Stream Discharge,Tuolumne,Stanislaus County,,stanislaus,mismatch
70038404,219,1,Stream Discharge,Tuolumne,Tuolumne County,,tuolumne,match
70038404,220,1,Stream Discharge,Tuolumne,Calaveras County,Calaveras County,calaveras,mismatch
70038404,223,1,Stream Discharge,Tuolumne,Tuolumne County,,tuolumne,match
70038404,224,1,Stream Discharge,Tuolumne,Tuolumne County,,tuolumne,match
70038404,225,1,Stream Discharge,Tuolumne,Calaveras County,,calaveras,mismatch
70038404,226,1,Stream Discharge,Tuolumne,Madera County,,madera,mismatch
70038404,228,1,Stream Discharge,Tuolumne,Tulare County,,tulare,mismatch
70038404,229,1,Stream Discharge,Stanislaus,Stanislaus County,,stanislaus,match
70038404,230,1,Stream Discharge,Stanislaus,Stanislaus County,,stanislaus,match
70038404,231,1,Stream Discharge,Stanislaus,Stanislaus County,,stanislaus,match
70038404,233,1,Stream Discharge,Tuolumne,Calaveras County,,calaveras,mismatch
70038404,234,1,Stream Discharge,Tuolumne,,Calaveras County,calaveras,mismatch
70038404,235,1,Reservoir,Tuolumne,Tuolumne County,,tuolumne,match
70038404,235,2,Reservoir,Tuolumne,Tuolumne County,,tuolumne,match
70038404,236,1,Stream Discharge,Tuolumne,Calaveras County,,calaveras,mismatch
70038404,237,1,Reservoir,Tuolumne,Tuolumne County,,tuolumne,match
70038404,238,1,Stream Discharge,Tuolumne,CALIFORNIA,STANISLAUS COUNTY,stanislaus,mismatch
70038404,239,1,Stream Discharge,Alpine,Stanislaus County,,stanislaus,mismatch
70038404,240,1,Stream Discharge,Tuolumne,Calaveras County,Calaveras County,calaveras,mismatch
70038404,241,1,Stream Discharge,Tuolumne,Stanislaus County,Stanislaus County,stanislaus,mismatch
70038404,242,1,Stream Discharge,Tuolumne,Stanislaus County,,stanislaus,mismatch
70038404,243,1,Stream Discharge,Stanislaus,Stanislaus County,Stanislaus County,stanislaus,match
70038404,244,1,Stream Discharge,Tuolumne,Stanislaus County,,stanislaus,mismatch
70038404,245,1,Stream Discharge,Calaveras,Tuolumne County,,tuolumne,mismatch
70038404,246,1,Stream Discharge,Tuolumne,,Calaveras County,calaveras,mismatch
70038404,247,1,Stream Discharge,Tuolumne,Stanislaus County,,stanislaus,mismatch
70038404,248,1,Reservoir,Tuolumne,Tuolumne County,Tuolumne County,tuolumne,match
70038404,248,2,Reservoir,Tuolumne,Tuolumne County,Tuolumne County,tuolumne,match
70038404,249,1,Reservoir,Tuolumne,Tuolumne County,,tuolumne,match
70038404,249,2,Reservoir,Tuolumne,Tuolumne County,,tuolumne,match
70038404,250,1,Irrigation,Tuolumne,Stanislaus County,,stanislaus,mismatch
70038404,251,1,Stream Discharge,Tuolumne,Tuolumne,,tuolumne,match
70038404,252,1,Stream Discharge,Tuolumne,Stanislaus County,,stanislaus,mismatch
70038404,253,1,Stream Discharge,Stanislaus,Merced County,,merced,mismatch
70038404,254,1,Stream Discharge,San Joaquin,Merced County,,merced,mismatch
70038404,255,1,Stream Discharge,Calaveras,Calaveras County,,calaveras,match
70038404,256,1,Stream Discharge,Calaveras,Calaveras County,Calaveras County,calaveras,match
70038404,257,1,Reservoir,Calaveras,Calaveras County,,calaveras,match
70038404,257,2,Reservoir,Calaveras,Calaveras County,,calaveras,match
70038404,258,1,Stream Discharge,Calaveras,Calaveras County,,calaveras,match
70038404,259,1,Stream Discharge,Calaveras,CALIFORNIA,STANISLAUS COUNTY,stanislaus,mismatch
70038404,260,1,Stream Discharge,San Joaquin,San Joaquin County,,san joaquin,match
70038404,261,1,Stream Discharge,Alameda,San Joaquin,San Joaquin,san joaquin,mismatch
70038404,263,1,Reservoir,Amador,Calaveras County,,calaveras,mismatch
70038404,264,1,Stream Discharge,Calaveras,Calaveras,,calaveras,match
70038404,265,1,Stream Discharge,Calaveras,Calaveras County,,calaveras,match
70038404,266,1,Stream Discharge,Amador,Calaveras County,,calaveras,mismatch
70038404,267,1,Stream Discharge,Amador,Calaveras County,Calaveras County,calaveras,mismatch
70038404,268,1,Stream Discharge,Calaveras,Calaveras County,,calaveras,match
70038404,269,1,Stream Discharge,Calaveras,Calaveras County,,calaveras,match
70038404,270,1,Stream Discharge,Calaveras,Calaveras County,,calaveras,match
70038404,271,1,Stream Discharge,Calaveras,Calaveras County,,calaveras,match
70038404,272,1,Reservoir,Amador,Calaveras,,calaveras,mismatch
70038404,273,1,Reservoir,San Joaquin,Calaveras County,,calaveras,mismatch
70038404,274,1,Stream Discharge,San Joaquin,Calaveras County,Calaveras County,calaveras,mismatch
70038404,275,1,Irrigation,San Joaquin,Contra Costa County,,contra costa,mismatch
70038404,276,1,Stream Discharge,San Joaquin,Calaveras County,,calaveras,mismatch
70038404,277,1,Stream Discharge,Amador,Amador County,Amador County,amador,match
70038404,278,1,Stream Discharge,Amador,Amador County,Amador County,amador,match
70038404,279,1,Stream Discharge,San Joaquin,Sacramento County,,sacramento,mismatch
70038404,280,1,Stream Discharge,El Dorado,Yuba,Yuba,yuba,mismatch
70038404,281,1,Stream Discharge,El Dorado,El Dorado County,,el dorado,match
70038404,282,1,Stream Discharge,El Dorado,Calaveras,,calaveras,mismatch
70038404,283,1,Stream Discharge,El Dorado,Calaveras County,,calaveras,mismatch
70038404,284,1,Stream Discharge,Sacramento,,Sacramento County,sacramento,match
70038404,285,1,Stream Discharge,Sacramento,San Joaquin County,San Joaquin County,san joaquin,mismatch
70038404,286,1,Stream Discharge,Sacramento,Sacramento County,Sacramento County,sacramento,match
70038404,287,1,Stream Discharge,Sacramento,Sacramento County,,sacramento,match
70038404,288,1,Stream Discharge,Contra Costa,San Joaquin County,,san joaquin,mismatch
70038404,289,1,Stream Discharge,Contra Costa,Contra Costa County,,contra costa,match
70038404,290,1,Stream Discharge,Siskiyou,Shasta County,,shasta,mismatch
70038404,291,1,Stream Discharge,Shasta,Solano County,Solano County,solano,mismatch
70038404,293,1,Stream Discharge,Modoc,Tehama County,,tehama,mismatch
70038404,294,1,Stream Discharge,Modoc,Siskiyou County,,siskiyou,mismatch
70038404,295,1,Stream Discharge,Modoc,Shasta County,,shasta,mismatch
70038404,296,1,Stream Discharge,Modoc,Lassen County,,lassen,mismatch
70038404,297,1,Stream Discharge,Modoc,Shasta County,,shasta,mismatch
70038404,298,1,Stream Discharge,Lassen,Shasta County,,shasta,mismatch
70038404,299,1,Stream Discharge,Shasta,Sutter County,,sutter,mismatch
70038404,300,1,Stream Discharge,Modoc,"Siskiyou County, California",,siskiyou,mismatch
70038404,301,1,Stream Discharge,Shasta,Shasta County,,shasta,match
70038404,302,1,Stream Discharge,Shasta,Shasta County,Shasta County,shasta,match
70038404,303,1,Stream Discharge,Shasta,Shasta County,,shasta,match
70038404,304,1,Stream Discharge,Shasta,Shasta County,,shasta,match
70038404,305,1,Stream Discharge,Shasta,Shasta County,,shasta,match
70038404,306,1,Stream Discharge,Shasta,Shasta County,Shasta County,shasta,match
70038404,307,1,Stream Discharge,Trinity,Siskiyou County,,siskiyou,mismatch
70038404,308,1,Stream Discharge,Shasta,Siskiyou County,,siskiyou,mismatch
70038404,309,1,Stream Discharge,Shasta,Siskiyou County,,siskiyou,mismatch
70038404,310,1,Stream Discharge,Shasta,Siskiyou County,,siskiyou,mismatch
70038404,311,1,Stream Discharge,Shasta,Shasta County,,shasta,match
70038404,312,1,Reservoir,Shasta,Shasta County,Shasta County,shasta,match
70038404,313,1,Reservoir,Shasta,Tehama County,,tehama,mismatch
70038404,314,1,Stream Discharge,Shasta,Shasta County,,shasta,match
70038404,315,1,Stream Discharge,Shasta,Shasta County,Shasta County,shasta,match
70038404,316,1,Stream Discharge,Shasta,Siskiyou County,Siskiyou County,siskiyou,mismatch
70038404,317,1,Stream Discharge,Shasta,Shasta County,,shasta,match
70038404,318,1,Reservoir,Shasta,Tehama County,,tehama,mismatch
70038404,319,1,Stream Discharge,Shasta,Shasta,,shasta,match
70038404,320,1,Stream Discharge,Shasta,Shasta County,,shasta,match
70038404,321,1,Stream Discharge,Shasta,Glenn County,Glenn County,glenn,mismatch
70038404,322,1,Stream Discharge,Shasta,Glenn County,Glenn County,glenn,mismatch
70038404,323,1,Stream Discharge,Tehama,Shasta County,,shasta,mismatch
70038404,324,1,Stream Discharge,Shasta,,Shasta County,shasta,match
70038404,325,1,Stream Discharge,Tehama,Shasta County,Shasta County,shasta,mismatch
70038404,326,1,Stream Discharge,Shasta,Glen County,,,llm_no_ca
70038404,327,1,Stream Discharge,Shasta,Tehama County,Tehama County,tehama,mismatch
70038404,328,1,Stream Discharge,Tehama,Tehama County,Tehama County,tehama,match
70038404,329,1,Stream Discharge,Tehama,Tehama County,,tehama,match
70038404,330,1,Stream Discharge,Tehama,Tehama County,,tehama,match
70038404,331,1,Stream Discharge,Tehama,Butte County,Butte County,butte,mismatch
70038404,332,1,Stream Discharge,Tehama,Shasta County,,shasta,mismatch
70038404,333,1,Stream Discharge,Tehama,Tehama County,,tehama,match
70038404,334,1,Stream Discharge,Tehama,Butte County,,butte,mismatch
70038404,335,1,Stream Discharge,Tehama,Butte County,Butte County,butte,mismatch
70038404,336,1,Stream Discharge,Tehama,Plumas County,,plumas,mismatch
70038404,337,1,Stream Discharge,Tehama,unknown,Yolo County,yolo,mismatch
70038404,338,1,Stream Discharge,Butte,Butte County,,butte,match
70038404,339,1,Stream Discharge,Colusa,Yolo County,Yolo County,yolo,mismatch
70038404,339,2,Stream Discharge,Colusa,Yolo County,Yolo County,yolo,mismatch
70038404,340,1,Stream Discharge,Glenn,Elk Grove,Sacramento,sacramento,mismatch
70038404,341,1,Stream Discharge,Glenn,Plumas County,,plumas,mismatch
70038404,342,1,Stream Discharge,Glenn,Yolo County,,yolo,mismatch
70038404,343,1,Stream Discharge,Tehama,Butte County,,butte,mismatch
70038404,344,1,Reservoir,Tehama,Butte County,,butte,mismatch
70038404,345,1,Stream Discharge,Glenn,Glenn County,Glenn County,glenn,match
70038404,346,1,Stream Discharge,Glenn,Yolo County,Yolo County,yolo,mismatch
70038404,347,1,Stream Discharge,Glenn,Butte County,Butte County,butte,mismatch
70038404,348,1,Stream Discharge,Colusa,Colusa County,,colusa,match
70038404,349,1,Stream Discharge,Butte,Glenn County,,glenn,mismatch
70038404,350,1,Stream Discharge,Butte,Butte County,,butte,match
70038404,351,1,Stream Discharge,Sutter,Sacramento County,,sacramento,mismatch
70038404,352,1,Stream Discharge,Glenn,Yolo,Yolo,yolo,mismatch
70038404,353,1,Stream Discharge,Glenn,Contra Costa County,,contra costa,mismatch
70038404,354,1,Stream Discharge,Colusa,Sacramento County,,sacramento,mismatch
70038404,355,1,Stream Discharge,Sutter,Yolo County,,yolo,mismatch
70038404,356,1,Stream Discharge,Plumas,Plumas County,,plumas,match
70038404,358,1,Stream Discharge,Plumas,Plumas County,,plumas,match
70038404,360,1,Stream Discharge,Plumas,Plumas County,,plumas,match
70038404,361,1,Reservoir,Plumas,Yuba County,,yuba,mismatch
70038404,361,2,Reservoir,Plumas,Yuba County,,yuba,mismatch
70038404,362,1,Stream Discharge,Plumas,Plumas County,,plumas,match
70038404,363,1,Stream Discharge,Plumas,Plumas County,,plumas,match
70038404,364,1,Stream Discharge,Plumas,Yolo County,Yolo County,yolo,mismatch
70038404,365,1,Reservoir,Butte,Plumas County,,plumas,mismatch
70038404,366,1,Stream Discharge,Butte,Butte County,Butte County,butte,match
70038404,367,1,Stream Discharge,Butte,Placer County,,placer,mismatch
70038404,367,2,Stream Discharge,Butte,Placer County,,placer,mismatch
70038404,368,1,Stream Discharge,Butte,Plumas County,Plumas County,plumas,mismatch
70038404,369,1,Stream Discharge,Butte,Placer County,,placer,mismatch
70038404,370,1,Irrigation,Butte,Butte County,,butte,match
70038404,371,1,Stream Discharge,Butte,Plumas County,Plumas County,plumas,mismatch
70038404,372,1,Stream Discharge,Butte,Plumas County,,plumas,mismatch
70038404,374,1,Reservoir,Plumas,Plumas County,,plumas,match
70038404,374,2,Reservoir,Plumas,Plumas County,,plumas,match
70038404,375,1,Stream Discharge,Plumas,Plumas County,,plumas,match
70038404,376,1,Stream Discharge,Plumas,Plumas County,,plumas,match
70038404,377,1,Stream Discharge,Plumas,Placer County,Placer County,placer,mismatch
70038404,379,1,Stream Discharge,Plumas,Placer County,,placer,mismatch
70038404,380,1,Stream Discharge,Plumas,Plumas County,,plumas,match
70038404,381,1,Stream Discharge,Plumas,Plumas County,,plumas,match
70038404,382,1,Reservoir,Plumas,Yuba County,,yuba,mismatch
70038404,383,1,Stream Discharge,Butte,Plumas County,,plumas,mismatch
70038404,384,1,Stream Discharge,Butte,Butte County,,butte,match
70038404,386,1,Reservoir,Butte,Butte County,,butte,match
70038404,387,1,Reservoir,Butte,Butte County,,butte,match
70038404,388,1,Stream Discharge,Butte,Butte County,,butte,match
70038404,389,1,Stream Discharge,Butte,Butte County,,butte,match
70038404,390,1,Stream Discharge,Butte,Butte County,,butte,match
70038404,391,1,Irrigation,Butte,Butte County,,butte,match
70038404,392,1,Stream Discharge,Butte,Butte,,butte,match
70038404,393,1,Stream Discharge,Butte,Butte County,,butte,match
70038404,394,1,Stream Discharge,Butte,Butte County,,butte,match
70038404,395,1,Stream Discharge,Yuba,Butte County,Butte County,butte,mismatch
70038404,396,1,Stream Discharge,Yuba,Sutter County,,sutter,mismatch
70038404,397,1,Reservoir,Plumas,Plumas County,,plumas,match
70038404,399,1,Reservoir,Sierra,Plumas County,,plumas,mismatch
70038404,399,2,Reservoir,Sierra,Plumas County,,plumas,mismatch
70038404,400,1,Stream Discharge,Nevada,Sierra County,,sierra,mismatch
70038404,401,1,Stream Discharge,Nevada,Plumas County,,plumas,mismatch
70038404,402,1,Stream Discharge,Nevada,Plumas County,,plumas,mismatch
70038404,403,1,Stream Discharge,Butte,Nevada County,Nevada County,nevada,mismatch
70038404,404,1,Stream Discharge,Yuba,Butte County,Butte County,butte,mismatch
70038404,404,2,Stream Discharge,Yuba,Butte County,Butte County,butte,mismatch
70038404,405,1,Stream Discharge,Yuba,Yuba County,,yuba,match
70038404,407,1,Stream Discharge,Glenn,Yuba County,,yuba,mismatch
70038404,408,1,Stream Discharge,Yuba,"Nevada County, California",,nevada,mismatch
70038404,409,1,Stream Discharge,Plumas,Placer County,,placer,mismatch
70038404,410,1,Stream Discharge,Plumas,Plumas County,Plumas County,plumas,match
70038404,411,1,Stream Discharge,Yuba,Yuba County,,yuba,match
70038404,412,1,Stream Discharge,Yuba,Sierra County,,sierra,mismatch
70038404,413,1,Stream Discharge,Nevada,Yuba County,,yuba,mismatch
70038404,414,1,Stream Discharge,Nevada,Placer County,Placer County,placer,mismatch
70038404,415,1,Reservoir,Nevada,Placer County,,placer,mismatch
70038404,416,1,Stream Discharge,Nevada,Placer County,Placer County,placer,mismatch
70038404,417,1,Stream Discharge,Placer,Placer County,,placer,match
70038404,418,1,Stream Discharge,Nevada,Placer County,,placer,mismatch
70038404,419,1,Stream Discharge,Nevada,Placer County,Placer County,placer,mismatch
70038404,420,1,Reservoir,Nevada,Sierra County,,sierra,mismatch
70038404,421,1,Stream Discharge,Nevada,Plumas County,,plumas,mismatch
70038404,422,1,Stream Discharge,Nevada,Placer County,,placer,mismatch
70038404,423,1,Stream Discharge,Nevada,Placer County,Placer County,placer,mismatch
70038404,424,1,Stream Discharge,Nevada,Placer County,,placer,mismatch
70038404,425,1,Stream Discharge,Nevada,Placer County,,placer,mismatch
70038404,426,1,Stream Discharge,Nevada,Nevada County,,nevada,match
70038404,427,1,Stream Discharge,Nevada,Plumas County,Plumas County,plumas,mismatch
70038404,428,1,Stream Discharge,Nevada,Yuba County,,yuba,mismatch
70038404,429,1,Stream Discharge,Yuba,Plumas County,,plumas,mismatch
70038404,430,1,Stream Discharge,Yuba,Sutter County,,sutter,mismatch
70038404,431,1,Stream Discharge,Placer,Placer County,,placer,match
70038404,432,1,Stream Discharge,Placer,Nevada County,,nevada,mismatch
70038404,433,1,Stream Discharge,Placer,Placer County,,placer,match
70038404,434,1,Stream Discharge,Placer,Placer County,,placer,match
70038404,435,1,Stream Discharge,Nevada,Placer County,,placer,mismatch
70038404,436,1,Stream Discharge,Nevada,"Nevada County, California",,nevada,match
70038404,437,1,Reservoir,Placer,Plumas County,,plumas,mismatch
70038404,438,1,Other,Placer,Placer County,,placer,match
70038404,439,1,Stream Discharge,Placer,Placer County,,placer,match
70038404,440,1,Reservoir,Placer,Plumas,,plumas,mismatch
70038404,440,2,Reservoir,Placer,Plumas,,plumas,mismatch
70038404,441,1,Stream Discharge,Placer,GLOUCESTER,SACRAMENTO,sacramento,mismatch
70038404,442,1,Stream Discharge,Yuba,Yuba County,Yuba County,yuba,match
70038404,443,1,Stream Discharge,Sutter,Yolo County,,yolo,mismatch
70038404,444,1,Stream Discharge,Sutter,Butte County,,butte,mismatch
70038404,446,1,Stream Discharge,Placer,Placer County,,placer,match
70038404,447,1,Stream Discharge,Placer,,El Dorado County,el dorado,mismatch
70038404,448,1,Stream Discharge,Placer,Placer County,,placer,match
70038404,449,1,Stream Discharge,Placer,Nevada County,Nevada County,nevada,mismatch
70038404,450,1,Stream Discharge,Placer,Placer County,,placer,match
70038404,452,1,Reservoir,Placer,Placer County,,placer,match
70038404,452,2,Reservoir,Placer,Placer County,,placer,match
70038404,453,1,Stream Discharge,Placer,Sierra County,,sierra,mismatch
70038404,454,1,Stream Discharge,Placer,El Dorado County,,el dorado,mismatch
70038404,455,1,Stream Discharge,Placer,Placer County,,placer,match
70038404,456,1,Stream Discharge,Placer,El Dorado County,,el dorado,mismatch
70038404,457,1,Stream Discharge,Placer,Placer County,,placer,match
70038404,458,1,Stream Discharge,El Dorado,Calaveras County,,calaveras,mismatch
70038404,459,1,Stream Discharge,El Dorado,Plumas County,,plumas,mismatch
70038404,460,1,Stream Discharge,El Dorado,Plumas County,,plumas,mismatch
70038404,461,1,Reservoir,Placer,Placer County,Placer County,placer,match
70038404,461,2,Reservoir,Placer,Placer County,Placer County,placer,match
70038404,462,1,Stream Discharge,Placer,Placer County,Placer County,placer,match
70038404,463,1,Stream Discharge,El Dorado,El Dorado County,,el dorado,match
70038404,464,1,Reservoir,El Dorado,Plumas County,,plumas,mismatch
70038404,464,2,Reservoir,El Dorado,Plumas County,,plumas,mismatch
70038404,465,1,Stream Discharge,Plumas,,Plumas County,plumas,match
70038404,466,1,Stream Discharge,El Dorado,Amador County,,amador,mismatch
70038404,467,1,Stream Discharge,El Dorado,Amador,Amador,amador,mismatch
70038404,468,1,Stream Discharge,El Dorado,El Dorado County,,el dorado,match
70038404,469,1,Stream Discharge,Placer,Placer County,,placer,match
70038404,470,1,Stream Discharge,Placer,,Placer County,placer,match
70038404,471,1,Stream Discharge,Placer,Placer County,Placer County,placer,match
70038404,472,1,Stream Discharge,Placer,El Dorado County,,el dorado,mismatch
70038404,473,1,Stream Discharge,Placer,El Dorado County,El Dorado County,el dorado,mismatch
70038404,474,1,Stream Discharge,Placer,El Dorado County,,el dorado,mismatch
70038404,475,1,Stream Discharge,El Dorado,El Dorado County,,el dorado,match
70038404,476,1,Stream Discharge,Placer,Placer County,,placer,match
70038404,478,1,Stream Discharge,El Dorado,Placer County,,placer,mismatch
70038404,479,1,Stream Discharge,El Dorado,Calaveras,,calaveras,mismatch
70038404,480,1,Stream Discharge,El Dorado,Amador County,,amador,mismatch
70038404,481,1,Stream Discharge,Alpine,Calaveras County,Calaveras County,calaveras,mismatch
70038404,482,1,Stream Discharge,El Dorado,Placer County,,placer,mismatch
70038404,483,1,Stream Discharge,El Dorado,El Dorado County,El Dorado County,el dorado,match
70038404,484,1,Stream Discharge,El Dorado,Calaveras County,,calaveras,mismatch
70038404,485,1,Stream Discharge,El Dorado,El Dorado County,,el dorado,match
70038404,486,1,Reservoir,El Dorado,Calaveras County,,calaveras,mismatch
70038404,486,2,Reservoir,El Dorado,Calaveras County,,calaveras,mismatch
70038404,487,1,Reservoir,El Dorado,El Dorado County,,el dorado,match
70038404,488,1,Stream Discharge,El Dorado,El Dorado,,el dorado,match
70038404,489,1,Stream Discharge,El Dorado,El Dorado County,,el dorado,match
70038404,490,1,Stream Discharge,El Dorado,Placer County,Placer County,placer,mismatch
70038404,491,1,Stream Discharge,El Dorado,El Dorado,,el dorado,match
70038404,492,1,Stream Discharge,El Dorado,El Dorado,,el dorado,match
70038404,493,1,Reservoir,Sacramento,El Dorado County,,el dorado,mismatch
70038404,494,1,Stream Discharge,Sacramento,Sacramento County,,sacramento,match
70038404,495,1,Stream Discharge,Sacramento,Sacramento,,sacramento,match
70038404,496,1,Stream Discharge,Sacramento,Sacramento County,,sacramento,match
70038404,497,1,Stream Discharge,Lake,Sonoma County,,sonoma,mismatch
70038404,498,1,Stream Discharge,Lake,Lake County,Lake County,lake,match
70038404,499,1,Stream Discharge,Lake,Lake County,Lake County,lake,match
70038404,500,1,Stream Discharge,Lake,Lake County,Lake County,lake,match
70038404,501,1,Stream Discharge,Lake,Lake County,,lake,match
70038404,502,1,Stream Discharge,Lake,,Lake County,lake,match
70038404,503,1,Stream Discharge,Lake,Lake County,,lake,match
70038404,504,1,Stream Discharge,Lake,"Lake County, California",,lake,match
